location_id,location_name,latitude,longitude,date,no2_valid_pixels,no2_mean,no2_std,no2_min,no2_max,no2_median,co_valid_pixels,co_mean,co_std,co_min,co_max,co_median,so2_valid_pixels,so2_mean,so2_std,so2_min,so2_max,so2_median,aer_ai_340_380_valid_pixels,aer_ai_340_380_mean,aer_ai_340_380_std,aer_ai_340_380_min,aer_ai_340_380_max,aer_ai_340_380_median,s2_valid_pixels,ndvi_mean,ndvi_std,ndvi_min,ndvi_max,ndvi_median,ndbi_mean,ndbi_std,ndbi_min,ndbi_max,ndbi_median,ndwi_mean,ndwi_std,ndwi_min,ndwi_max,ndwi_median,day_of_week,month,day_of_year,pm25,pm25_daily_std,pm25_hour_count
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,3/1/2024,0,,,,,,0,,,,,,0,,,,,,156,0.3278988,0.161257073,0.102430098,0.969909966,0.284355223,0,,,,,,,,,,,,,,,,4,3,61,9.060416667,4.050981072,24
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,3/2/2024,16,3.83E-05,1.11E-05,2.22E-05,5.66E-05,3.94E-05,55,0.062074102,0.002374508,0.056208216,0.065095335,0.062726498,44,7.74E-05,0.00017229,-0.000231274,0.000646783,3.31E-05,156,-0.357169956,0.486419916,-1.551726222,0.555566013,-0.311671674,0,,,,,,,,,,,,,,,,5,3,62,14.11625,6.143732623,24
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,3/3/2024,1,7.68E-05,0,7.68E-05,7.68E-05,7.68E-05,19,0.058696214,0.003325894,0.054538716,0.065691583,0.057248771,9,-3.39E-05,6.17E-05,-0.000131841,5.71E-05,-4.81E-05,156,0.958578646,0.6784181,-1.050780892,2.223509789,1.110155106,45954,0.057362124,0.034302406,-0.15013963,0.283309937,0.053818189,0.021634281,0.050292008,-0.277777135,0.287213743,0.031035826,-0.082749777,0.032709524,-0.26194346,0.060859669,-0.081678078,6,3,63,10.41166667,5.291998609,24
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,3/4/2024,1,5.56E-05,0,5.56E-05,5.56E-05,5.56E-05,147,0.05674931,0.001567256,0.053263262,0.060514662,0.056314029,7,4.55E-05,9.28E-05,-0.000150554,0.000108682,9.23E-05,156,1.700320482,0.507099867,-1.271389484,2.180955887,1.798723578,0,,,,,,,,,,,,,,,,0,3,64,21.90333333,5.478179376,24
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,3/5/2024,141,8.07E-05,1.57E-05,5.18E-05,0.000121074,7.96E-05,135,0.05851949,0.002268702,0.053609978,0.061868753,0.058907684,73,-8.09E-07,0.000712918,-0.001361082,0.002725828,-0.000157213,141,1.024080992,0.163625121,0.750416696,1.35387361,1.013402462,0,,,,,,,,,,,,,,,,1,3,65,22.35791667,7.648167146,24
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,3/6/2024,75,5.09E-05,9.36E-06,3.58E-05,7.96E-05,5.09E-05,100,0.060363598,0.003393634,0.051332936,0.066281401,0.061014213,97,-2.52E-06,0.000212762,-0.00072028,0.000358022,3.93E-05,156,0.647958994,0.655083477,-0.176803514,2.183848381,0.385969937,0,,,,,,,,,,,,,,,,2,3,66,15.97916667,7.114688368,24
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,3/7/2024,0,,,,,,15,0.062821992,0.002422436,0.059251104,0.06708812,0.063308232,9,2.93E-05,5.18E-05,-3.58E-05,0.000112178,2.67E-05,156,1.486670256,0.582833648,-0.012251724,2.494118452,1.52039361,0,,,,,,,,,,,,,,,,3,3,67,9.55125,3.036369847,24
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,3/8/2024,0,,,,,,0,,,,,,0,,,,,,156,1.053447604,0.386961937,0.200221255,1.707994223,1.142656326,45954,0.020231027,0.002647627,0.006419748,0.030038709,0.020408165,-0.145099804,0.008031199,-0.180200085,-0.109443657,-0.144950196,-0.048340119,0.002742149,-0.058321446,-0.035949349,-0.048466846,4,3,68,15.62166667,4.817763929,24
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,3/9/2024,0,,,,,,11,0.062849492,0.001633045,0.060613837,0.064545028,0.062341619,0,,,,,,156,0.629919708,0.269517452,0.004064056,1.285213709,0.618114948,0,,,,,,,,,,,,,,,,5,3,69,16.42857143,6.957147609,21
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,3/10/2024,0,,,,,,2,0.062072128,0,0.062072128,0.062072128,0.062072128,0,,,,,,156,1.093114853,0.153342634,0.690965772,1.390509844,1.130366325,0,,,,,,,,,,,,,,,,6,3,70,7.447142857,1.305561364,7
