location_id,date,hcho_mean
2161306,2023-09-02,0.00010825051064820669
2161307,2023-09-02,0.00011164434824627314
2161308,2023-09-02,0.00010435344387803984
2161309,2023-09-02,
2161313,2023-09-02,0.0001393797876270427
2161314,2023-09-02,0.00010172796383310135
2161315,2023-09-02,9.313465910767853e-05
2161316,2023-09-02,0.00012534736722312706
2161318,2023-09-02,0.00012106885583541981
2161320,2023-09-02,0.0002170225912213723
2161321,2023-09-02,0.00012504103259346674
2161322,2023-09-02,0.0001001198465587163
4946811,2023-09-02,0.00012402153346738792
4946812,2023-09-02,0.0001194397216693337
4946813,2023-09-02,0.00013488698625951546
6123215,2023-09-02,0.00010455770738660616
18,2023-09-08,0.00020016589332671374
2539,2023-09-08,0.00021489410958297887
7441,2023-09-08,0.00021477164667911767
307169,2023-09-08,0.0002147152992677331
1285357,2023-09-08,0.00020019113202628835
2161290,2023-09-08,0.00021512036219051203
2161291,2023-09-08,0.00022458762573452365
2161292,2023-09-08,0.00020950614444715404
2161293,2023-09-08,0.00013656192800010324
2161294,2023-09-08,0.0002106696619456978
2161295,2023-09-08,0.00020902512271277473
2161296,2023-09-08,0.00021116501644325252
2161298,2023-09-08,0.00021173489027646658
2161299,2023-09-08,0.00021122384032156138
2161300,2023-09-08,0.00021203396060186922
2161301,2023-09-08,0.00021698798045672023
2161303,2023-09-08,0.00021620983047782383
2161304,2023-09-08,0.0002132223094883691
2161306,2023-09-08,0.0002464109185510105
2161307,2023-09-08,0.00021740634056308079
2161308,2023-09-08,0.00020549793508391716
2161309,2023-09-08,0.00012347799192673317
2161313,2023-09-08,0.00020947356002412097
2161314,2023-09-08,0.00019870418649618328
2161315,2023-09-08,0.00022184632866619142
2161316,2023-09-08,0.00021404136046860835
2161318,2023-09-08,0.00019662357772391986
2161320,2023-09-08,0.00027052992946052416
2161321,2023-09-08,0.0001870013560141337
2161322,2023-09-08,0.00029216605533940234
4946811,2023-09-08,0.00020816320855711687
4946812,2023-09-08,0.00021093926359271482
4946813,2023-09-08,0.00021474111796022813
6123215,2023-09-08,0.00026848156478198685
18,2023-09-06,0.0002614399413181048
2539,2023-09-06,0.0002093180562098084
7441,2023-09-06,0.0002097555971089783
307169,2023-09-06,0.00022628514226062204
1285357,2023-09-06,0.00026115994738885363
2161290,2023-09-06,0.00016980276041002521
2161291,2023-09-06,0.00022213571539885071
2161292,2023-09-06,0.00018890037236056668
2161293,2023-09-06,6.918890508590457e-05
2161294,2023-09-06,0.00021531947169913017
2161295,2023-09-06,0.0001659896247236472
2161296,2023-09-06,0.00023437182025107307
2161298,2023-09-06,0.00022744096192113913
2161299,2023-09-06,0.0002485084755714631
2161300,2023-09-06,0.00021256874209165842
2161301,2023-09-06,0.0001373072213151507
2161303,2023-09-06,0.00016402180277874456
2161304,2023-09-06,0.00024023898035907437
2161306,2023-09-06,0.0002144441781558302
2161307,2023-09-06,0.00020927981345808473
2161308,2023-09-06,0.00024501300447556085
2161309,2023-09-06,0.0001486869904156091
2161313,2023-09-06,0.00011689577966748849
2161314,2023-09-06,0.0002674216153966941
2161315,2023-09-06,0.00017481993215896394
2161316,2023-09-06,0.0002026599206017119
2161318,2023-09-06,0.0002905983268260013
2161320,2023-09-06,0.00014199017476515267
2161321,2023-09-06,0.00011612164011911254
2161322,2023-09-06,0.00023615051430963792
4946811,2023-09-06,0.00022450385245845436
4946812,2023-09-06,0.00016094566614739298
4946813,2023-09-06,0.000155698748703434
6123215,2023-09-06,3.214819788370567e-05
18,2023-09-03,
2539,2023-09-03,
7441,2023-09-03,
307169,2023-09-03,
1285357,2023-09-03,
2161290,2023-09-03,
2161291,2023-09-03,
2161292,2023-09-03,
2161293,2023-09-03,
2161294,2023-09-03,
2161295,2023-09-03,
2161296,2023-09-03,
2161298,2023-09-03,
2161299,2023-09-03,
2161300,2023-09-03,
2161301,2023-09-03,
2161303,2023-09-03,
2161304,2023-09-03,
2161306,2023-09-03,
2161307,2023-09-03,
2161308,2023-09-03,
2161309,2023-09-03,
2161313,2023-09-03,
2161314,2023-09-03,
2161315,2023-09-03,
2161316,2023-09-03,
2161318,2023-09-03,
2161320,2023-09-03,
2161321,2023-09-03,
2161322,2023-09-03,
4946811,2023-09-03,
4946812,2023-09-03,
4946813,2023-09-03,
6123215,2023-09-03,
18,2023-09-10,0.00015738282133480116
2539,2023-09-10,0.00031826409383051894
7441,2023-09-10,0.0003171731508607612
307169,2023-09-10,0.00031236010118282023
1285357,2023-09-10,0.00015813901497655538
2161290,2023-09-10,0.00010980057109302969
2161291,2023-09-10,0.00010230701382484458
2161292,2023-09-10,0.0003256158860253881
2161293,2023-09-10,0.00022055956927451902
2161294,2023-09-10,0.00032995818457405237
2161295,2023-09-10,0.00040306846721725254
2161296,2023-09-10,0.00029742459272945207
2161298,2023-09-10,0.00031243555874914793
2161299,2023-09-10,0.00027226092859042306
2161300,2023-09-10,0.00033793153821343565
2161301,2023-09-10,0.00043586094054674204
2161303,2023-09-10,0.0003982630777241223
2161304,2023-09-10,0.00028636260086724693
2161306,2023-09-10,
2161307,2023-09-10,0.00010230701451970245
2161308,2023-09-10,0.00010492379151959514
2161309,2023-09-10,0.00047530035979028985
2161313,2023-09-10,0.0004738871760344811
2161314,2023-09-10,0.00012148203398709595
2161315,2023-09-10,
2161316,2023-09-10,0.0003227166070892965
2161318,2023-09-10,0.00015527773302052427
2161320,2023-09-10,0.0001546385526520265
2161321,2023-09-10,0.0004753003628876542
2161322,2023-09-10,
4946811,2023-09-10,0.0002223284040211673
4946812,2023-09-10,0.00039627576506307954
4946813,2023-09-10,0.00041130000544697465
6123215,2023-09-10,0.00040857533295750656
18,2023-09-09,0.00016356734684485724
2539,2023-09-09,0.00018047338892500988
7441,2023-09-09,0.00018012411861062833
307169,2023-09-09,0.0002120809374541077
1285357,2023-09-09,0.0001631296922628199
2161290,2023-09-09,
2161291,2023-09-09,0.0001961713109734828
2161292,2023-09-09,0.00012844870290564466
2161293,2023-09-09,
2161294,2023-09-09,0.000261686631299302
2161295,2023-09-09,0.00028651055478829627
2161296,2023-09-09,0.00025566545392328684
2161298,2023-09-09,0.00024975916532085656
2161299,2023-09-09,0.00024095013467844304
2161300,2023-09-09,0.0002483647836355319
2161301,2023-09-09,0.00014156537333105478
2161303,2023-09-09,0.00020764848738915177
2161304,2023-09-09,0.00020908376542776657
2161306,2023-09-09,0.0006056053282845732
2161307,2023-09-09,0.00013983501016988592
2161308,2023-09-09,0.00021414788688406153
2161309,2023-09-09,
2161313,2023-09-09,0.00023427592009697817
2161314,2023-09-09,0.00018729428815296453
2161315,2023-09-09,
2161316,2023-09-09,0.00016913080751695955
2161318,2023-09-09,0.00021227193542044213
2161320,2023-09-09,0.00026358485542528
2161321,2023-09-09,0.00010942555015801743
2161322,2023-09-09,0.000403003608590482
4946811,2023-09-09,0.0003478121681047917
4946812,2023-09-09,0.00011719732018493721
4946813,2023-09-09,0.00021802536099965408
6123215,2023-09-09,0.00030636047241810744
18,2023-09-13,
2539,2023-09-13,
7441,2023-09-13,
307169,2023-09-13,
1285357,2023-09-13,
2161290,2023-09-13,
2161291,2023-09-13,
2161292,2023-09-13,
2161293,2023-09-13,
2161294,2023-09-13,
2161295,2023-09-13,
2161296,2023-09-13,
2161298,2023-09-13,
2161299,2023-09-13,
2161300,2023-09-13,
2161301,2023-09-13,
2161303,2023-09-13,
2161304,2023-09-13,
2161306,2023-09-13,
2161307,2023-09-13,
2161308,2023-09-13,
2161309,2023-09-13,
2161313,2023-09-13,
2161314,2023-09-13,
2161315,2023-09-13,
2161316,2023-09-13,
2161318,2023-09-13,
2161320,2023-09-13,
2161321,2023-09-13,
2161322,2023-09-13,
4946811,2023-09-13,
4946812,2023-09-13,
4946813,2023-09-13,
6123215,2023-09-13,
18,2023-09-04,
2539,2023-09-04,
7441,2023-09-04,
307169,2023-09-04,
1285357,2023-09-04,
2161290,2023-09-04,
2161291,2023-09-04,
2161292,2023-09-04,
2161293,2023-09-04,
2161294,2023-09-04,
2161295,2023-09-04,
2161296,2023-09-04,
2161298,2023-09-04,
2161299,2023-09-04,
2161300,2023-09-04,
2161301,2023-09-04,
2161303,2023-09-04,
2161304,2023-09-04,
2161306,2023-09-04,
2161307,2023-09-04,
2161308,2023-09-04,
2161309,2023-09-04,
2161313,2023-09-04,
2161314,2023-09-04,
2161315,2023-09-04,
2161316,2023-09-04,
2161318,2023-09-04,
2161320,2023-09-04,
2161321,2023-09-04,
2161322,2023-09-04,
4946811,2023-09-04,
4946812,2023-09-04,
4946813,2023-09-04,
6123215,2023-09-04,
18,2023-09-07,0.00019707182981964559
2539,2023-09-07,0.00015393240278652315
7441,2023-09-07,0.00015428971703473248
307169,2023-09-07,0.00013641000467514612
1285357,2023-09-07,0.00019703223419064505
2161290,2023-09-07,0.0001639532607072299
2161291,2023-09-07,0.00021134619477877365
2161292,2023-09-07,0.00017453006020241832
2161293,2023-09-07,0.0002760170535742337
2161294,2023-09-07,0.00011296227862162778
2161295,2023-09-07,0.00010236065447379623
2161296,2023-09-07,0.00012048267359625926
2161298,2023-09-07,0.00011842986794270379
2161299,2023-09-07,0.00012788558169130813
2161300,2023-09-07,0.0001140098082689825
2161301,2023-09-07,0.0001475183859091693
2161303,2023-09-07,0.00012510988176225266
2161304,2023-09-07,0.00014147205730328808
2161306,2023-09-07,0.00022380246286258552
2161307,2023-09-07,0.00019968089106843875
2161308,2023-09-07,0.00021470346257158136
2161309,2023-09-07,0.00016663082441744742
2161313,2023-09-07,0.00011640881662525935
2161314,2023-09-07,0.0002018695202005583
2161315,2023-09-07,0.0001827330075449159
2161316,2023-09-07,0.00015862010852953678
2161318,2023-09-07,0.00016046161172027318
2161320,2023-09-07,0.00027357643233330754
2161321,2023-09-07,0.00017525564693014346
2161322,2023-09-07,0.00027603640388382673
4946811,2023-09-07,0.00016951222706557882
4946812,2023-09-07,0.00017499874577379677
4946813,2023-09-07,0.00011733340940761784
6123215,2023-09-07,0.00024362705351341438
18,2023-09-15,
2539,2023-09-15,
7441,2023-09-15,
307169,2023-09-15,
1285357,2023-09-15,
2161290,2023-09-15,
2161291,2023-09-15,
2161292,2023-09-15,
2161293,2023-09-15,
2161294,2023-09-15,
2161295,2023-09-15,
2161296,2023-09-15,
2161298,2023-09-15,
2161299,2023-09-15,
2161300,2023-09-15,
2161301,2023-09-15,
2161303,2023-09-15,
2161304,2023-09-15,
2161306,2023-09-15,
2161307,2023-09-15,
2161308,2023-09-15,
2161309,2023-09-15,
2161313,2023-09-15,
2161314,2023-09-15,
2161315,2023-09-15,
2161316,2023-09-15,
2161318,2023-09-15,
2161320,2023-09-15,
2161321,2023-09-15,
2161322,2023-09-15,
4946811,2023-09-15,
4946812,2023-09-15,
4946813,2023-09-15,
6123215,2023-09-15,
18,2023-09-11,0.00045813436701793635
2539,2023-09-11,0.0004011234674472739
7441,2023-09-11,0.00040171048989223296
307169,2023-09-11,0.00038601421246518673
1285357,2023-09-11,0.00045829918659623663
2161290,2023-09-11,0.00042250489695130927
2161291,2023-09-11,0.00046974782064629014
2161292,2023-09-11,0.00042458956450073236
2161293,2023-09-11,0.0003680645485424849
2161294,2023-09-11,0.000359231824665918
2161295,2023-09-11,0.00036375867607114123
2161296,2023-09-11,0.0003674502492283077
2161298,2023-09-11,0.00036471743400348205
2161299,2023-09-11,0.0003761652808074366
2161300,2023-09-11,0.00035924997394331734
2161301,2023-09-11,0.0003401601810405215
2161303,2023-09-11,0.00035004735138364725
2161304,2023-09-11,0.0003936131461009595
2161306,2023-09-11,0.0004141846266582446
2161307,2023-09-11,0.00048378395460159173
2161308,2023-09-11,0.00046558844303551416
2161309,2023-09-11,0.00026792275926351624
2161313,2023-09-11,0.0003107893355774239
2161314,2023-09-11,0.0004559754018635048
2161315,2023-09-11,0.00045507523686895657
2161316,2023-09-11,0.00040352522457195355
2161318,2023-09-11,0.00041649819755394424
2161320,2023-09-11,0.0002765290880640114
2161321,2023-09-11,0.0002875855763761666
2161322,2023-09-11,0.0004133439764031683
4946811,2023-09-11,0.0004136077498285767
4946812,2023-09-11,0.0004047185231289467
4946813,2023-09-11,0.0003418957539060387
6123215,2023-09-11,0.000637663421053602
18,2023-09-12,
2539,2023-09-12,
7441,2023-09-12,
307169,2023-09-12,
1285357,2023-09-12,
2161290,2023-09-12,
2161291,2023-09-12,
2161292,2023-09-12,
2161293,2023-09-12,
2161294,2023-09-12,
2161295,2023-09-12,
2161296,2023-09-12,
2161298,2023-09-12,
2161299,2023-09-12,
2161300,2023-09-12,
2161301,2023-09-12,
2161303,2023-09-12,
2161304,2023-09-12,
2161306,2023-09-12,
2161307,2023-09-12,
2161308,2023-09-12,
2161309,2023-09-12,
2161313,2023-09-12,
2161314,2023-09-12,
2161315,2023-09-12,
2161316,2023-09-12,
2161318,2023-09-12,
2161320,2023-09-12,
2161321,2023-09-12,
2161322,2023-09-12,
4946811,2023-09-12,
4946812,2023-09-12,
4946813,2023-09-12,
6123215,2023-09-12,
18,2023-09-17,0.0002197989402370116
2539,2023-09-17,0.00022194863282981928
7441,2023-09-17,0.00022194863283010535
307169,2023-09-17,0.00022194863378707506
1285357,2023-09-17,0.00021997704426776233
2161290,2023-09-17,
2161291,2023-09-17,
2161292,2023-09-17,0.00022194863274969023
2161293,2023-09-17,
2161294,2023-09-17,0.00022194863384345046
2161295,2023-09-17,0.00022194863383448568
2161296,2023-09-17,0.00022194863383031828
2161298,2023-09-17,0.00022194863380689864
2161299,2023-09-17,0.00022140720997184166
2161300,2023-09-17,0.0002219486337871628
2161301,2023-09-17,0.00022194863069285327
2161303,2023-09-17,0.00022194863344490127
2161304,2023-09-17,0.00022194863385982424
2161306,2023-09-17,
2161307,2023-09-17,
2161308,2023-09-17,0.00022194863214588004
2161309,2023-09-17,
2161313,2023-09-17,0.00022194863180235305
2161314,2023-09-17,0.00020589732286446175
2161315,2023-09-17,
2161316,2023-09-17,0.00022194863262779354
2161318,2023-09-17,0.0001777756863903606
2161320,2023-09-17,0.00012019715741161924
2161321,2023-09-17,
2161322,2023-09-17,
4946811,2023-09-17,0.00021216725406047565
4946812,2023-09-17,0.00022194862945823082
4946813,2023-09-17,0.00022194863385809047
6123215,2023-09-17,0.00015056442875169897
18,2023-09-18,6.010464468554606e-06
2539,2023-09-18,6.010464436608864e-06
7441,2023-09-18,6.010464437548771e-06
307169,2023-09-18,
1285357,2023-09-18,6.010464467323205e-06
2161290,2023-09-18,6.010464400955807e-06
2161291,2023-09-18,6.648566816683488e-06
2161292,2023-09-18,6.010464413876489e-06
2161293,2023-09-18,
2161294,2023-09-18,
2161295,2023-09-18,
2161296,2023-09-18,
2161298,2023-09-18,
2161299,2023-09-18,
2161300,2023-09-18,
2161301,2023-09-18,6.010464384629251e-06
2161303,2023-09-18,
2161304,2023-09-18,
2161306,2023-09-18,4.23563643881342e-05
2161307,2023-09-18,6.010464410351887e-06
2161308,2023-09-18,1.8168888117627552e-05
2161309,2023-09-18,
2161313,2023-09-18,
2161314,2023-09-18,1.9400408950762177e-05
2161315,2023-09-18,6.010464404897246e-06
2161316,2023-09-18,6.010464438122334e-06
2161318,2023-09-18,
2161320,2023-09-18,
2161321,2023-09-18,6.010464343874373e-06
2161322,2023-09-18,0.00016361886526945188
4946811,2023-09-18,
4946812,2023-09-18,6.010464392574668e-06
4946813,2023-09-18,
6123215,2023-09-18,3.055565329844093e-05
18,2023-09-19,0.00023754034781407665
2539,2023-09-19,0.00011939754860627268
7441,2023-09-19,0.00012047715499064347
307169,2023-09-19,9.760508133098768e-05
1285357,2023-09-19,0.00023765104316664557
2161290,2023-09-19,0.00010534991455458119
2161291,2023-09-19,0.0002674356580132537
2161292,2023-09-19,0.00017146290000266223
2161293,2023-09-19,0.00016745607317849122
2161294,2023-09-19,9.267049840365921e-05
2161295,2023-09-19,9.94140996442696e-05
2161296,2023-09-19,9.392884905039934e-05
2161298,2023-09-19,9.149440774664247e-05
2161299,2023-09-19,9.801384711018885e-05
2161300,2023-09-19,8.940987921131241e-05
2161301,2023-09-19,8.347141614824595e-05
2161303,2023-09-19,8.085160604034097e-05
2161304,2023-09-19,0.00010565481676986854
2161306,2023-09-19,0.0002738427479554442
2161307,2023-09-19,0.00023280865737541206
2161308,2023-09-19,0.0002805221523604705
2161309,2023-09-19,0.00016284995990499117
2161313,2023-09-19,0.00010951489914960404
2161314,2023-09-19,0.00024206204970370852
2161315,2023-09-19,0.00015963513707993704
2161316,2023-09-19,0.0001310414900428676
2161318,2023-09-19,0.00014213776278336314
2161320,2023-09-19,0.00013844417976584234
2161321,2023-09-19,0.00014248139757224565
2161322,2023-09-19,0.0002525469139706362
4946811,2023-09-19,0.0001434277561340519
4946812,2023-09-19,0.00015170178312726666
4946813,2023-09-19,8.168725684361522e-05
6123215,2023-09-19,0.00010979555024573946
18,2023-09-14,
2539,2023-09-14,
7441,2023-09-14,
307169,2023-09-14,
1285357,2023-09-14,
2161290,2023-09-14,
2161291,2023-09-14,
2161292,2023-09-14,
2161293,2023-09-14,
2161294,2023-09-14,
2161295,2023-09-14,
2161296,2023-09-14,
2161298,2023-09-14,
2161299,2023-09-14,
2161300,2023-09-14,
2161301,2023-09-14,
2161303,2023-09-14,
2161304,2023-09-14,
2161306,2023-09-14,
2161307,2023-09-14,
2161308,2023-09-14,
2161309,2023-09-14,
2161313,2023-09-14,
2161314,2023-09-14,
2161315,2023-09-14,
2161316,2023-09-14,
2161318,2023-09-14,
2161320,2023-09-14,
2161321,2023-09-14,
2161322,2023-09-14,
4946811,2023-09-14,
4946812,2023-09-14,
4946813,2023-09-14,
6123215,2023-09-14,
18,2023-09-20,0.00020053326193048276
2539,2023-09-20,0.00020219292965908446
7441,2023-09-20,0.0002018507490286117
307169,2023-09-20,0.00025321201474904227
1285357,2023-09-20,0.00020003806001521574
2161290,2023-09-20,0.00012359792148270067
2161291,2023-09-20,0.0001559612704729833
2161292,2023-09-20,0.0001464539960064629
2161293,2023-09-20,0.00017481830735284994
2161294,2023-09-20,0.0003248024787032745
2161295,2023-09-20,0.00035556465698811154
2161296,2023-09-20,0.0003190782745519655
2161298,2023-09-20,0.0003136143081692054
2161299,2023-09-20,0.0003059758541576959
2161300,2023-09-20,0.0003119673298565192
2161301,2023-09-20,0.00017496851568818186
2161303,2023-09-20,0.00024932935593083516
2161304,2023-09-20,0.00025326413367673456
2161306,2023-09-20,0.0001225336006047588
2161307,2023-09-20,0.00014456139769800718
2161308,2023-09-20,0.00018917309706212616
2161309,2023-09-20,0.00016389742280592144
2161313,2023-09-20,0.0003113248287856548
2161314,2023-09-20,0.0002153724280549823
2161315,2023-09-20,0.00012529413601827406
2161316,2023-09-20,0.00018831634728346534
2161318,2023-09-20,0.0003061386312644082
2161320,2023-09-20,0.00019058344823444094
2161321,2023-09-20,0.00014399650214278227
2161322,2023-09-20,0.00022601354178442823
4946811,2023-09-20,0.00036439019156137123
4946812,2023-09-20,0.00012576596630594757
4946813,2023-09-20,0.00027703970849601227
6123215,2023-09-20,0.00020684669516909894
18,2023-09-23,0.0002388203506235033
2539,2023-09-23,0.00026821454871447866
7441,2023-09-23,0.0002686135917235588
307169,2023-09-23,0.00021624448241573723
1285357,2023-09-23,0.00023938146341555822
2161290,2023-09-23,0.00018698145600636946
2161291,2023-09-23,0.00032574486276233
2161292,2023-09-23,0.00032355064522177816
2161293,2023-09-23,0.0001913778880072693
2161294,2023-09-23,0.00017174237489723623
2161295,2023-09-23,0.00013088121768691703
2161296,2023-09-23,0.0001769238013089322
2161298,2023-09-23,0.00017986134726976242
2161299,2023-09-23,0.0001805975806198911
2161300,2023-09-23,0.00017822164286925815
2161301,2023-09-23,0.00028452093688626266
2161303,2023-09-23,0.00020914572150364203
2161304,2023-09-23,0.00021257350429396845
2161306,2023-09-23,0.00031170114661352677
2161307,2023-09-23,0.0003410952644166429
2161308,2023-09-23,0.00027609643292286605
2161309,2023-09-23,4.354416148917983e-05
2161313,2023-09-23,9.40638702850732e-05
2161314,2023-09-23,0.00021607756461164543
2161315,2023-09-23,0.0002767564071101741
2161316,2023-09-23,0.0002853184686073612
2161318,2023-09-23,0.00013444796575251593
2161320,2023-09-23,0.00024049953977688687
2161321,2023-09-23,0.00027535624284442164
2161322,2023-09-23,0.0002947249084277134
4946811,2023-09-23,0.00015373336733669204
4946812,2023-09-23,0.0003407263120235099
4946813,2023-09-23,0.00018114799507691745
6123215,2023-09-23,0.00020477900914854906
18,2023-09-16,
2539,2023-09-16,
7441,2023-09-16,
307169,2023-09-16,
1285357,2023-09-16,
2161290,2023-09-16,
2161291,2023-09-16,
2161292,2023-09-16,
2161293,2023-09-16,
2161294,2023-09-16,
2161295,2023-09-16,
2161296,2023-09-16,
2161298,2023-09-16,
2161299,2023-09-16,
2161300,2023-09-16,
2161301,2023-09-16,
2161303,2023-09-16,
2161304,2023-09-16,
2161306,2023-09-16,
2161307,2023-09-16,
2161308,2023-09-16,
2161309,2023-09-16,
2161313,2023-09-16,
2161314,2023-09-16,
2161315,2023-09-16,
2161316,2023-09-16,
2161318,2023-09-16,
2161320,2023-09-16,0.0001754008454371094
2161321,2023-09-16,
2161322,2023-09-16,0.0002899358299803973
4946811,2023-09-16,
4946812,2023-09-16,
4946813,2023-09-16,
6123215,2023-09-16,
18,2023-09-22,0.00011152791166917427
2539,2023-09-22,0.00012498480364275824
7441,2023-09-22,0.00012486370247923146
307169,2023-09-22,0.00013004559939757006
1285357,2023-09-22,0.00011139838849167282
2161290,2023-09-22,8.665429761903658e-05
2161291,2023-09-22,0.00011850462114954585
2161292,2023-09-22,0.00011211269610642497
2161293,2023-09-22,0.0001484327961332282
2161294,2023-09-22,0.0001366022009330889
2161295,2023-09-22,0.00011981458843575737
2161296,2023-09-22,0.0001420543621216838
2161298,2023-09-22,0.00013842275581742817
2161299,2023-09-22,0.00014263420203240338
2161300,2023-09-22,0.00013363577029187676
2161301,2023-09-22,0.00014339253536099856
2161303,2023-09-22,0.00012714118407363887
2161304,2023-09-22,0.00013097191004869197
2161306,2023-09-22,0.0001619523335803893
2161307,2023-09-22,9.99105557476334e-05
2161308,2023-09-22,0.0001221222437172121
2161309,2023-09-22,0.00020357541114944755
2161313,2023-09-22,0.00012340919896491762
2161314,2023-09-22,0.0001203767099981388
2161315,2023-09-22,7.779741901137689e-05
2161316,2023-09-22,0.00012335492179299938
2161318,2023-09-22,0.0001478615746268244
2161320,2023-09-22,0.00021011267486898132
2161321,2023-09-22,0.0001588482669635755
2161322,2023-09-22,0.0002003627589766121
4946811,2023-09-22,0.00018728166918505847
4946812,2023-09-22,0.00011930699593823694
4946813,2023-09-22,0.00012442797089001637
6123215,2023-09-22,0.0002110053858291922
18,2023-09-24,0.00028005201593562633
2539,2023-09-24,0.00027583785381680856
7441,2023-09-24,0.0002758837221523709
307169,2023-09-24,0.000255084203360288
1285357,2023-09-24,0.0002801034279073262
2161290,2023-09-24,
2161291,2023-09-24,0.0002910084421924962
2161292,2023-09-24,0.0002902884822531108
2161293,2023-09-24,0.0002856956008920295
2161294,2023-09-24,0.00021273280358880458
2161295,2023-09-24,0.00019041299346670242
2161296,2023-09-24,0.00021744029344946642
2161298,2023-09-24,0.00022038944032272385
2161299,2023-09-24,0.0002262712955731047
2161300,2023-09-24,0.0002212314064280912
2161301,2023-09-24,2.2291800669835117e-05
2161303,2023-09-24,0.0002697692270007425
2161304,2023-09-24,0.0002545752952102098
2161306,2023-09-24,0.0002744201246000567
2161307,2023-09-24,0.00029100844108877877
2161308,2023-09-24,0.00028890377619580833
2161309,2023-09-24,0.00014244396081104592
2161313,2023-09-24,0.00020593109836517992
2161314,2023-09-24,0.0002765396964602936
2161315,2023-09-24,
2161316,2023-09-24,0.00028014819446236
2161318,2023-09-24,0.00024177223707253046
2161320,2023-09-24,0.0001931016126726247
2161321,2023-09-24,-5.874972626132114e-05
2161322,2023-09-24,0.00022460337565546467
4946811,2023-09-24,0.00017415842694665757
4946812,2023-09-24,0.00029100843973729133
4946813,2023-09-24,0.00026308061473173194
6123215,2023-09-24,0.0001198539038741746
18,2023-09-26,
2539,2023-09-26,
7441,2023-09-26,
307169,2023-09-26,
1285357,2023-09-26,
2161290,2023-09-26,
2161291,2023-09-26,
2161292,2023-09-26,
2161293,2023-09-26,
2161294,2023-09-26,
2161295,2023-09-26,
2161296,2023-09-26,
2161298,2023-09-26,
2161299,2023-09-26,
2161300,2023-09-26,
2161301,2023-09-26,
2161303,2023-09-26,
2161304,2023-09-26,
2161306,2023-09-26,
2161307,2023-09-26,
2161308,2023-09-26,
2161309,2023-09-26,
2161313,2023-09-26,
2161314,2023-09-26,
2161315,2023-09-26,
2161316,2023-09-26,
2161318,2023-09-26,
2161320,2023-09-26,
2161321,2023-09-26,
2161322,2023-09-26,
4946811,2023-09-26,
4946812,2023-09-26,
4946813,2023-09-26,
6123215,2023-09-26,
18,2023-09-27,
2539,2023-09-27,
7441,2023-09-27,
307169,2023-09-27,
1285357,2023-09-27,
2161290,2023-09-27,
2161291,2023-09-27,
2161292,2023-09-27,
2161293,2023-09-27,
2161294,2023-09-27,
2161295,2023-09-27,
2161296,2023-09-27,
2161298,2023-09-27,
2161299,2023-09-27,
2161300,2023-09-27,
2161301,2023-09-27,
2161303,2023-09-27,
2161304,2023-09-27,
2161306,2023-09-27,
2161307,2023-09-27,
2161308,2023-09-27,
2161309,2023-09-27,
2161313,2023-09-27,
2161314,2023-09-27,
2161315,2023-09-27,
2161316,2023-09-27,
2161318,2023-09-27,
2161320,2023-09-27,
2161321,2023-09-27,
2161322,2023-09-27,
4946811,2023-09-27,
4946812,2023-09-27,
4946813,2023-09-27,
6123215,2023-09-27,
18,2023-09-25,0.0002648612060218938
2539,2023-09-25,0.0002449141414493085
7441,2023-09-25,0.0002451665763592161
307169,2023-09-25,0.00022773736997324165
1285357,2023-09-25,0.0002648883030921488
2161290,2023-09-25,0.0002403309819386302
2161291,2023-09-25,0.00027890426940373897
2161292,2023-09-25,0.0002589224676313425
2161293,2023-09-25,0.00021862605222770814
2161294,2023-09-25,0.00019844831265240082
2161295,2023-09-25,0.00019835651084887702
2161296,2023-09-25,0.0002047062253303228
2161298,2023-09-25,0.00020489849534817365
2161299,2023-09-25,0.00021646003059045798
2161300,2023-09-25,0.00020299535731401004
2161301,2023-09-25,0.00022942059373928791
2161303,2023-09-25,0.0002156930812300474
2161304,2023-09-25,0.00023273214561863088
2161306,2023-09-25,0.00032028899118849153
2161307,2023-09-25,0.0002565356775737341
2161308,2023-09-25,0.0002795362068247501
2161309,2023-09-25,0.00019762301204451094
2161313,2023-09-25,0.0002106439236237377
2161314,2023-09-25,0.00026482585899851224
2161315,2023-09-25,0.00022445545960880892
2161316,2023-09-25,0.0002494084423977745
2161318,2023-09-25,0.00024283573794241928
2161320,2023-09-25,0.00020796885057416045
2161321,2023-09-25,0.0002126566228218751
2161322,2023-09-25,0.0002525133927842528
4946811,2023-09-25,0.0002050832368053403
4946812,2023-09-25,0.0002460969962909625
4946813,2023-09-25,0.0002088148626460321
6123215,2023-09-25,0.0002643351443585825
18,2023-08-24,
2539,2023-08-24,0.00028214953968361934
7441,2023-08-24,0.00028070944415611583
307169,2023-08-24,0.0003072235818422494
1285357,2023-08-24,
2161290,2023-08-24,
2161291,2023-08-24,
2161292,2023-08-24,
2161293,2023-08-24,
2161294,2023-08-24,0.00031443060254957153
2161295,2023-08-24,0.00033412800599299315
2161296,2023-08-24,0.0003067711233625435
2161298,2023-08-24,0.00030988033255108797
2161299,2023-08-24,0.00029941568790992876
2161300,2023-08-24,0.0003155717167632328
2161301,2023-08-24,
2161303,2023-08-24,0.00033836540260367954
2161304,2023-08-24,0.0002992756045761258
2161306,2023-08-24,
2161307,2023-08-24,
2161308,2023-08-24,
