hcho_valid_pixels,hcho_mean,hcho_std,hcho_min,hcho_max,hcho_median,location_id,date,month
156,0.0002625842171255,0.0001069773788913,1.2373069694149308e-05,0.0005431513418443,0.0002557705156505,4946812,2024-12-23,12
0,,,,,,4946812,2024-12-24,12
74,0.0002173097309423,0.0001303658355027,-0.0001689394121058,0.0004892438300885,0.0002312285359948,4946812,2024-12-25,12
22,0.000127100982354,5.566174877458252e-05,9.537803634884767e-06,0.0002559612621553,0.0001168968665297,4946812,2024-12-26,12
0,,,,,,4946812,2024-12-27,12
156,0.0002383537212153,0.0001267148909391,-0.0001188726673717,0.0006025221664458,0.0002291416167281,4946812,2024-12-28,12
156,0.0002062107669189,0.0001882916258182,-0.0003274419286753,0.0006994174327701,0.0001934978645294,4946812,2024-12-29,12
2,5.966454409644939e-05,0.0,5.966454409644939e-05,5.966454409644939e-05,5.966454409644939e-05,4946812,2024-12-30,12
0,,,,,,4946812,2024-12-31,12
156,0.000265874346951,0.0001276116381632,-4.992616231902503e-05,0.0006646311376243,0.0002487315505277,4946812,2025-01-01,1
93,0.0002001260436372,9.7952492069453e-05,-8.413971045229118e-06,0.0004165800928603,0.0001844163343776,4946812,2025-01-02,1
142,0.0002360081125516,0.0001768512593116,-0.0002795296604745,0.000799209694378,0.0002448779996484,4946812,2025-01-03,1
156,0.0002353997988393,0.0001103550894185,-1.0335954357287848e-05,0.0005418802029453,0.0002303465444128,4946812,2025-01-04,1
156,0.0003249834990128,0.0001336824498139,-0.0001351584360236,0.00068628921872,0.0003158307517878,4946812,2025-01-05,1
156,0.0002455268986523,0.000131381326355,-4.464094672584906e-05,0.0006135226576589,0.0002457949449308,4946812,2025-01-06,1
16,9.61732439463958e-05,7.97869433881715e-05,-3.940896931453608e-05,0.0001975936902454,0.0001050614228006,4946812,2025-01-07,1
18,0.000120243668789,4.355471537564881e-05,7.23493576515466e-05,0.0002000906097237,0.0001099271757993,4946812,2025-01-08,1
12,0.0001937704655574,7.201933476608247e-05,3.145289883832447e-05,0.000253269157838,0.0002257289306726,4946812,2025-01-09,1
0,,,,,,4946812,2025-01-10,1
85,9.635071910452098e-05,8.828104182612151e-05,-0.0001162088519777,0.0003055247361771,0.0001141740649472,4946812,2025-01-11,1
156,0.000232353733736,0.0001577530638314,-0.0001382687332807,0.0006521000177599,0.0002245213399874,4946812,2025-01-12,1
156,0.0003038102586288,0.0001232553331647,5.823751780553721e-05,0.0005855476483702,0.0002826363779604,4946812,2025-01-13,1
107,0.0001692722871666,0.0001400793989887,-0.0001340115559287,0.000665929284878,0.0001693924132268,4946812,2025-01-14,1
71,0.000130092492327,9.335480717709288e-05,-0.0001606106234248,0.0003601222706492,0.0001295209222007,4946812,2025-01-15,1
156,0.0002388283173786,0.0001381859037792,-0.0001542058016639,0.0005444146227091,0.0002387425338383,4946812,2025-01-16,1
156,0.0002793094317894,0.0001359237503493,-4.31272856076248e-05,0.0006512654945254,0.0002821157686412,4946812,2025-01-17,1
0,,,,,,4946812,2025-01-18,1
9,4.39516625192482e-05,0.0001316221314482,-5.8284844271838665e-05,0.0003843829326797,-5.823874744237401e-06,4946812,2025-01-19,1
156,0.0002799237554427,0.0001176340156234,2.9286486096680164e-05,0.0005901944241486,0.0002700023469515,4946812,2025-01-20,1
156,0.0002146615443052,0.0001170914401882,-9.91864362731576e-05,0.0004870953853242,0.0002129365457221,4946812,2025-01-21,1
0,,,,,,4946812,2025-01-22,1
0,,,,,,4946812,2025-01-23,1
0,,,,,,4946812,2025-01-24,1
0,,,,,,4946812,2025-01-25,1
0,,,,,,4946812,2025-01-26,1
140,0.0002194035332649,0.0001423583889845,-0.0001476828765589,0.0006442934973165,0.0002146213373634,4946812,2025-01-27,1
114,0.000142833116115,9.873157978290692e-05,-6.661226507276297e-05,0.00036068278132,0.0001378096349071,4946812,2025-01-28,1
17,0.000279749976471,0.0001059992209775,2.8312944778008383e-05,0.000393724621972,0.0003501467290334,4946812,2025-01-29,1
156,0.0001919281930895,0.0001466650137444,-0.0001604490826139,0.0005882176337763,0.0001932192244566,4946812,2025-01-30,1
64,0.0001254349772352,0.0001036215835483,-3.9535927498945966e-05,0.0003959467867389,0.0001085853218683,4946812,2025-01-31,1
32,8.060196705628186e-05,7.148351869545877e-05,-5.32322155777365e-05,0.0002366794797126,7.706363976467401e-05,4946812,2025-02-01,2
0,,,,,,4946812,2025-02-02,2
0,,,,,,4946812,2025-02-03,2
146,0.0001477488985983,0.0001764513290254,-0.0003941693867091,0.0006473221583291,0.0001247251493623,4946812,2025-02-04,2
0,,,,,,4946812,2025-02-05,2
0,,,,,,4946812,2025-02-06,2
0,,,,,,4946812,2025-02-07,2
4,4.685189196607098e-05,2.611188574519474e-05,2.275719680255861e-06,6.891902739880607e-05,5.8106415963266045e-05,4946812,2025-02-08,2
0,,,,,,4946812,2025-02-09,2
0,,,,,,4946812,2025-02-10,2
153,0.000213879160583,0.0001052908264682,-2.060026599792764e-05,0.0005481162806972,0.0002013807097682,4946812,2025-02-11,2
19,9.008295455714688e-05,4.4036107283318415e-05,-7.474402082152665e-06,0.0001806552754715,7.47969388612546e-05,4946812,2025-02-12,2
13,0.000137458948302,6.08621776336804e-05,-6.728200787620153e-06,0.0002306518435943,0.0001504063402535,4946812,2025-02-13,2
13,0.0001886649260995,6.367124296957627e-05,8.010169403860345e-05,0.0002569612115621,0.0001858378673205,4946812,2025-02-14,2
0,,,,,,4946812,2025-02-15,2
0,,,,,,4946812,2025-02-16,2
0,,,,,,4946812,2025-02-17,2
0,,,,,,4946812,2025-02-18,2
0,,,,,,4946812,2025-02-19,2
0,,,,,,4946812,2025-02-20,2
0,,,,,,4946812,2025-02-21,2
0,,,,,,4946812,2025-02-22,2
0,,,,,,4946812,2025-02-23,2
0,,,,,,4946812,2025-02-24,2
0,,,,,,4946812,2025-02-25,2
0,,,,,,4946812,2025-02-26,2
0,,,,,,4946812,2025-02-27,2
0,,,,,,4946812,2025-02-28,2
0,,,,,,4946812,2025-03-01,3
0,,,,,,4946812,2025-03-02,3
0,,,,,,4946812,2025-03-03,3
141,0.0001645751617616,8.818386413622648e-05,-4.5287331886356696e-05,0.0005825487314723,0.0001589050662005,4946812,2025-03-04,3
25,0.0001404956565238,5.586596671491861e-05,6.656753248535097e-05,0.0003094470012001,0.0001312622043769,4946812,2025-03-05,3
0,,,,,,4946812,2025-03-06,3
8,0.0001238462718902,4.129376247874461e-05,6.731165922246873e-05,0.000189721249626,0.000115159258712,4946812,2025-03-07,3
0,,,,,,4946812,2025-03-08,3
0,,,,,,4946812,2025-03-09,3
0,,,,,,4946812,2025-03-10,3
0,,,,,,4946812,2025-03-11,3
0,,,,,,4946812,2025-03-12,3
0,,,,,,4946812,2025-03-13,3
54,0.0001616996742086,5.1328061090316623e-05,5.786081601399928e-05,0.0002538158732932,0.0001683928712736,4946812,2025-03-14,3
4,0.0001577452203491,1.1247312613704707e-05,0.0001439561747247,0.0001695646933512,0.0001587300212122,4946812,2025-03-15,3
17,0.0001722045853966,5.131037687533535e-05,7.527193520218134e-05,0.0002665751089807,0.0001715389662422,4946812,2025-03-16,3
0,,,,,,4946812,2025-03-17,3
0,,,,,,4946812,2025-03-18,3
116,0.0002343912201467,0.0001330897066509,-7.27650840417482e-05,0.0005820553051307,0.0002440566313453,4946812,2025-03-19,3
124,0.0002128859487129,9.38210796448402e-05,-1.9648257875815037e-05,0.0004862982896156,0.0002023289271164,4946812,2025-03-20,3
156,0.0002784422249533,0.0001246621250174,2.7620941182249226e-05,0.0006073749973438,0.0002868194715119,4946812,2025-03-21,3
156,0.0002907555026467,0.0001093527680495,3.301556716905907e-05,0.0006069678929634,0.0003003619494847,4946812,2025-03-22,3
156,0.0002858238876797,0.0001035265813698,1.4057148291612975e-05,0.0005656325374729,0.0002895054058171,4946812,2025-03-23,3
81,0.0002398335636826,0.0001280512515222,-0.0001783298648661,0.0005185438785701,0.0002282109344378,4946812,2025-03-24,3
156,0.0003474786935839,9.639975905884056e-05,0.0001601610274519,0.0006268298602662,0.0003570251283235,4946812,2025-03-25,3
12,0.0001755585108185,5.606148988590576e-05,0.0001009322804748,0.0002888771123252,0.000163350632647,4946812,2025-03-26,3
8,0.0002550308126956,7.776198617648333e-05,0.0001652907667448,0.0004237577668391,0.0002316909376531,4946812,2025-03-27,3
79,0.0002949685440398,5.599407450063154e-05,0.0001819887111196,0.0004149725718889,0.0002989592612721,4946812,2025-03-28,3
0,,,,,,4946812,2025-03-29,3
0,,,,,,4946812,2025-03-30,3
59,0.000202612063731,5.603406316367909e-05,7.714711682638153e-05,0.0003137342573609,0.0002052011550404,4946812,2025-03-31,3
156,0.0002649977977853,9.730226156534628e-05,5.340744974091649e-05,0.0006080905441194,0.0002528056502342,4946812,2025-04-01,4
155,0.0003055547422263,9.14668635232374e-05,0.0001035575114656,0.0005768262781202,0.0002972550864797,4946812,2025-04-02,4
156,0.0002921408740803,9.24805790418759e-05,3.059979644604027e-05,0.0004987318534404,0.0002944469742942,4946812,2025-04-03,4
151,0.0003268874716013,0.0001261607540072,-7.930239371489733e-05,0.0006450322107411,0.0003364174626767,4946812,2025-04-04,4
0,,,,,,4946812,2025-04-05,4
0,,,,,,4946812,2025-04-06,4
0,,,,,,4946812,2025-04-07,4
31,0.0001911985309561,6.932154792593792e-05,0.0001007125902106,0.0003468654758762,0.0001696825056569,4946812,2025-04-08,4
0,,,,,,4946812,2025-04-09,4
0,,,,,,4946812,2025-04-10,4
18,0.0002118747797794,4.530577280092984e-05,0.0001406252122251,0.000296894373605,0.0002067314926534,4946812,2025-04-11,4
127,0.0004417675372678,0.0001554469490656,0.0001843083446146,0.0008668592781759,0.0004105210828129,4946812,2025-04-12,4
106,0.0001059554415405,9.601117926649748e-05,-0.0001459360646549,0.0003284445847384,8.86793714016676e-05,4946812,2025-04-13,4
147,0.0003192376170773,0.0001747252827044,-8.221987081924453e-05,0.0009284272091463,0.0002982733712997,4946812,2025-04-14,4
156,0.0002195754932472,0.0001043735683197,-6.911631498951465e-05,0.0005092263454571,0.0002162903547286,4946812,2025-04-15,4
153,0.0002221297036157,0.0001243816805072,-0.0001602378324605,0.0005879954551346,0.0002075039519695,4946812,2025-04-16,4
63,0.0004333988181315,0.0002731622662395,0.000125720660435,0.0015147266676649,0.0003613285080064,4946812,2025-04-17,4
147,0.0003194806340616,0.0001468212431063,6.784903962397948e-05,0.0010569606674835,0.0002994461101479,4946812,2025-04-18,4
39,0.0003962189075537,0.0002562531153671,-0.000146741993376,0.0008743420476093,0.000324140448356,4946812,2025-04-19,4
155,0.0002959012927021,0.0001707452029222,-7.945625111460686e-05,0.0009102657204493,0.0002946724125649,4946812,2025-04-20,4
54,0.0001910827850224,9.507035429123788e-05,5.813772077090107e-05,0.0004279052373021,0.000166195037309,4946812,2025-04-21,4
111,0.0002901147236116,0.0001336434070253,7.171784091042355e-05,0.0007891700370237,0.0002601936284918,4946812,2025-04-22,4
155,0.0004504250828176,0.0001459225022699,0.0001144089546869,0.0008735425653867,0.0004506550321821,4946812,2025-04-23,4
3,0.0002451092004776,1.4603361933041017e-06,0.0002430439635645,0.0002461418043822,0.0002461418043822,4946812,2025-04-24,4
10,0.0001436999154975,8.214804256567731e-05,8.135677489917725e-06,0.0002523353614378,0.0001641824783291,4946812,2025-04-25,4
16,0.0001663505536271,5.324895755620673e-05,9.619504999136552e-05,0.0002484103024471,0.0001528078864794,4946812,2025-04-26,4
15,0.0002614501572679,7.878692849772051e-05,0.0001470015558879,0.0003646428522188,0.0002327781694475,4946812,2025-04-28,4
19,0.0001580899697728,7.311245281016454e-05,2.5860512323561125e-05,0.0002629747032187,0.0001541957317385,4946812,2025-04-29,4
3,0.0001252464862773,0.0,0.0001252464862773,0.0001252464862773,0.0001252464862773,4946812,2025-04-30,4
114,0.0001613014028407,9.141307964455336e-05,-5.798370693810284e-05,0.0004272838705219,0.0001730500080157,4946812,2025-05-01,5
133,0.0001893713342724,0.0001146788199548,-9.468518692301586e-05,0.0004823156923521,0.0001759531733114,4946812,2025-05-02,5
100,0.0002959429111797,0.0001586795988259,1.393556158291176e-05,0.0008610673248767,0.0002880446263588,4946812,2025-05-03,5
149,0.0003912221000064,0.000214270883589,-8.570487989345565e-05,0.0011354546295478,0.0003551477566361,4946812,2025-05-04,5
156,0.0003051462117582,9.39824603847228e-05,0.0001063242889358,0.0005668048397637,0.0002887067093979,4946812,2025-05-05,5
115,0.0002342786174267,0.0001193493808386,-2.3952534320415e-05,0.0006131639820523,0.0002073140349239,4946812,2025-05-06,5
117,0.0002959767298307,0.0001122439134633,0.0001032062427839,0.0006313321646302,0.0002715862938202,4946812,2025-05-07,5
156,0.000396598043153,0.0001300561998505,7.92790378909558e-05,0.0007802273030392,0.0003917949507012,4946812,2025-05-08,5
81,0.0002909763134084,0.0001062530791386,7.216727681225166e-05,0.0005975121166557,0.0002638737205415,4946812,2025-05-09,5
0,,,,,,4946812,2025-05-10,5
19,0.0002907852758653,0.0002013908524531,-8.236810390371829e-05,0.0005850428715348,0.0003110375255346,4946812,2025-05-11,5
156,0.000239786793827,0.0001133604528149,-3.2487463613506407e-05,0.0005610493826679,0.0002375158073846,4946812,2025-05-12,5
136,0.0002512122737243,0.0001191001065308,3.19128084811382e-05,0.0006050705560483,0.0002465881116222,4946812,2025-05-13,5
44,0.0001533977483632,5.571794099523686e-05,1.0934768397419248e-05,0.0002604616456665,0.0001458373299101,4946812,2025-05-14,5
98,0.0002355329925194,0.0001173131822724,-9.9346698334557e-06,0.0007304805330932,0.0002203923650085,4946812,2025-05-15,5
4,0.0002124099701177,5.297616735333577e-05,0.0001818241726141,0.0003041673917323,0.0001818241726141,4946812,2025-05-16,5
0,,,,,,4946812,2025-05-17,5
122,0.0001647323806537,9.522072650725022e-05,-5.8641890063881874e-05,0.0004318914434406,0.0001551478926558,4946812,2025-05-18,5
86,0.0001657534594414,0.0001101725065382,3.047698919544928e-05,0.0005613783141598,0.0001350369129795,4946812,2025-05-19,5
64,0.0002634810807649,0.0001432126009603,4.6450320951407775e-05,0.0006713476614095,0.0002196884015575,4946812,2025-05-20,5
112,0.000322835665429,0.0001160391766461,0.0001083554525393,0.0006222198717296,0.0003193240845575,4946812,2025-05-21,5
23,0.0001679676352068,0.00011114894005,-1.6305713188558002e-06,0.0003866831539198,0.0002101301797665,4946812,2025-05-22,5
0,,,,,,4946812,2025-05-23,5
0,,,,,,4946812,2025-05-24,5
0,,,,,,4946812,2025-05-25,5
0,,,,,,4946812,2025-05-26,5
0,,,,,,4946812,2025-05-27,5
60,0.0001072559825843,7.181452383520082e-05,-5.3095882321940735e-05,0.000265437818598,0.0001131198732764,4946812,2025-05-28,5
0,,,,,,4946812,2025-05-29,5
48,0.0001403527130605,7.346629718085751e-05,3.413646254557534e-06,0.0003787861787714,0.0001386832154821,4946812,2025-05-30,5
155,0.0001898372574942,0.0001005880476441,-8.964914741227403e-05,0.0006264634430408,0.0001960260997293,4946812,2025-05-31,5
156,0.0001547246793052,0.0001382347109029,-0.0001639524998608,0.0004536270862445,0.0001545936102047,4946812,2025-06-01,6
156,0.0002269589604111,0.0001121094392146,-6.362388376146555e-05,0.000492060848046,0.0002441908291075,4946812,2025-06-02,6
110,0.0003380810085218,0.0001794473064364,-0.0003191955038346,0.0007447731331922,0.0003229771973565,4946812,2025-06-03,6
99,0.000221001173486,9.968728409148751e-05,4.518866262515076e-06,0.0005116873653605,0.0002091278729494,4946812,2025-06-04,6
102,0.0003028667415492,0.0001397911692038,4.481273208511993e-05,0.0007721448782831,0.0002928591275122,4946812,2025-06-05,6
88,0.000293662014883,0.0001805664214771,-3.980871770181693e-05,0.0007663847063668,0.0002815587213262,4946812,2025-06-06,6
51,0.0001762291503837,0.0001076255284715,2.1434181689983237e-05,0.0004468348925001,0.0001642079296289,4946812,2025-06-07,6
57,0.0002923069987446,0.0001526566775282,-2.1617668608087115e-05,0.0007822266779839,0.0003016534319613,4946812,2025-06-08,6
75,0.0003080148890148,0.0001453847362427,3.736723738256842e-05,0.0006662090308964,0.0002975704555865,4946812,2025-06-09,6
54,0.0002162491582566,0.000112603251182,-3.65706546290312e-05,0.0004706776817329,0.0001909905986394,4946812,2025-06-10,6
140,0.0001812431728467,8.563575829612091e-05,-3.553670831024647e-05,0.0003837241092696,0.0001866000238806,4946812,2025-06-11,6
60,0.0002019748208113,0.0001345616910839,-0.0001664298179093,0.0004532632883638,0.0002256839361507,4946812,2025-06-12,6
143,0.000170397630427,0.0001384205097565,-0.0001792663970263,0.0006003967719152,0.0001484325621277,4946812,2025-06-13,6
151,0.000233935250435,0.0001601224212208,-0.0001117571810027,0.0008941021515056,0.0002341623621759,4946812,2025-06-14,6
130,0.0003608015831559,0.0002148307830793,-5.69955118407961e-05,0.0013314861571416,0.0003359097754582,4946812,2025-06-15,6
0,,,,,,4946812,2025-06-16,6
143,0.000188481179066,0.0001582608965691,-0.0001870529958978,0.0005334304878488,0.0001819316239561,4946812,2025-06-18,6
67,0.0003000130236614,0.0001750544761307,-0.0001076425905921,0.0008278026361949,0.0002940009580925,4946812,2025-06-19,6
14,0.0001772414398146,0.0001920086651807,-2.9036495106993243e-05,0.0007045794045552,0.0001542513637105,4946812,2025-06-20,6
4,0.0001494680618634,0.000125035730889,-2.007274451898411e-05,0.0003330257022753,0.0001424596557626,4946812,2025-06-21,6
0,,,,,,4946812,2025-06-22,6
50,0.000294514815323,0.0001680894347373,6.645499070145888e-06,0.0007209713803604,0.0002831951715052,4946812,2025-06-23,6
39,0.0003151675628032,0.000164557743119,9.420820788363926e-06,0.0007950103608891,0.0003005319158546,4946812,2025-06-24,6
132,0.0002347791742067,0.000168130849488,-0.0002860829990822,0.00092887802748,0.000218756875256,4946812,2025-06-25,6
141,0.0003066993667744,0.0001898055634228,-3.2643627491779625e-05,0.0010807814542204,0.000269801239483,4946812,2025-06-26,6
0,,,,,,4946812,2025-06-27,6
4,0.0003610047861002,3.7076970329508185e-05,0.0003239278157707,0.0003980817564297,0.0003610047861002,4946812,2025-06-28,6
33,0.000255544349784,0.0001976093044504,3.155688682454638e-05,0.000901038351003,0.0002082936844089,4946812,2025-06-29,6
99,0.0003085957723669,0.000143222438055,-0.0001591862819623,0.0006107630906626,0.0003083638730458,4946812,2025-06-30,6
23,0.0001868246908998,9.04109692783095e-05,2.1751327949459665e-05,0.0003292260807938,0.00019037698803,4946812,2025-07-01,7
0,,,,,,4946812,2025-07-02,7
0,,,,,,4946812,2025-07-03,7
88,0.000245448842179,9.598689939593896e-05,1.5744517440907657e-05,0.0004150526656303,0.0002737142494879,4946812,2025-07-04,7
133,0.0002296826278325,9.706887794891372e-05,-7.77717141318135e-05,0.000577398110181,0.0002331906289327,4946812,2025-07-05,7
28,0.0003233100578654,0.0001563477708259,2.238091292383615e-05,0.0007678014808334,0.0002835243358276,4946812,2025-07-06,7
135,0.0002378165663685,0.0001307385100517,-0.0001158714221674,0.0005925980512984,0.0002266160445287,4946812,2025-07-07,7
154,0.0003614648012444,0.0001697002444416,4.154031194048002e-05,0.0009975375141948,0.0003533158451318,4946812,2025-07-08,7
150,0.0002937961544375,0.0001636701490497,-0.0001160742758656,0.0011208895593881,0.0003043862234335,4946812,2025-07-09,7
156,0.0002925135486293,0.0001174186181742,2.253833372378722e-06,0.0006201356300152,0.0003117378801107,4946812,2025-07-10,7
26,0.0002803711977321,0.0001412311539752,1.970476114365738e-05,0.0004786665958818,0.0002819572691805,4946812,2025-07-11,7
0,,,,,,4946812,2025-07-12,7
112,0.0002102762082358,9.613684960640968e-05,4.3783576984424144e-05,0.0005136366235092,0.0001911223516799,4946812,2025-07-13,7
0,,,,,,4946812,2025-07-14,7
93,0.0003543380007613,0.0001444735680706,6.911597301950678e-05,0.0006553822313435,0.0003946080105379,4946812,2025-07-15,7
34,0.000374562019715,0.0002621648600324,-0.0001729057403281,0.0008825164404697,0.0003701600944623,4946812,2025-07-16,7
131,0.0002050795010291,0.0001258788688573,-8.456310024484992e-05,0.0005614611436612,0.0001940067886607,4946812,2025-07-17,7
156,0.0003221923252567,0.0001450838462915,1.2711828389910806e-07,0.0006881224690005,0.0003098638844676,4946812,2025-07-18,7
150,0.0005146992043592,0.0001717871637083,9.056357521330938e-05,0.0009369468898512,0.0005336178001016,4946812,2025-07-19,7
0,,,,,,4946812,2025-07-20,7
0,,,,,,4946812,2025-07-21,7
0,,,,,,4946812,2025-07-22,7
55,0.0001987579889828,0.0001816075819078,-5.7013305195141584e-05,0.000778014131356,0.0001608184829819,4946812,2025-07-23,7
72,0.0003203899832442,0.0001804597559385,-7.894530426710844e-05,0.0008024440030567,0.0003148686955682,4946812,2025-07-24,7
1,0.0002193000254919,0.0,0.0002193000254919,0.0002193000254919,0.0002193000254919,4946812,2025-07-25,7
135,0.0001898481568787,7.952850864967331e-05,2.0635174223571084e-05,0.0003845700412057,0.0001925128744915,4946812,2025-07-26,7
155,0.0002104781306115,0.0001014848749036,1.5630672351107933e-05,0.0006395775126293,0.000205951029784,4946812,2025-07-27,7
151,0.0002664273779373,9.546277578920126e-05,1.1778349289670588e-05,0.0005613300018012,0.0002639194426592,4946812,2025-07-28,7
156,0.0003407588519621,0.0001052872976288,0.0001267020270461,0.0006586823728866,0.0003302060358691,4946812,2025-07-29,7
141,0.0005872451583854,0.0002449394669383,0.0001347964571323,0.0012696494814008,0.0005511620547622,4946812,2025-07-30,7
152,0.0003498995210975,0.0001186955705634,9.211713768308982e-05,0.0006483096512965,0.0003490791714284,4946812,2025-07-31,7
136,0.0002424930571578,0.0001194720753119,-0.0001194194119307,0.0004954047035425,0.0002354939497308,4946812,2025-08-01,8
156,0.0002878542873077,0.000112810266728,4.184133285889402e-05,0.0006045321933925,0.0002690713154152,4946812,2025-08-02,8
156,0.0002764270466286,9.877567208604888e-05,4.2210569517919794e-05,0.0005143949529156,0.000275983416941,4946812,2025-08-03,8
156,0.0002642245672177,0.0001023065633489,1.376138607156463e-05,0.0004511647275649,0.000273025361821,4946812,2025-08-04,8
0,,,,,,4946812,2025-08-05,8
0,,,,,,4946812,2025-08-06,8
13,0.0003153427678626,0.0001031311185215,8.834020991344005e-05,0.0004465134406927,0.0003359622787684,4946812,2025-08-07,8
138,0.0002410181768937,0.0001343709154753,-8.043871639529243e-05,0.0006138049648143,0.000238243752392,4946812,2025-08-08,8
156,0.0002516684471629,0.0001266141771338,-1.938404602697119e-05,0.0006897295825183,0.0002527408360037,4946812,2025-08-09,8
0,,,,,,4946812,2025-08-10,8
122,0.000265530514298,0.0001566882565384,-3.869958163704723e-06,0.0006799049442633,0.0002400209341431,4946812,2025-08-11,8
124,0.000171576582943,0.0001058543712133,-7.602411642437801e-05,0.0004225381708238,0.0001717053819447,4946812,2025-08-12,8
141,0.0001973423059098,0.0001011629938147,-5.386937846196816e-05,0.000500630470924,0.0001860599149949,4946812,2025-08-13,8
19,0.0006408112240023,0.0002222585899289,0.000231333571719,0.001065865624696,0.0006064717308618,4946812,2025-08-14,8
0,,,,,,4946812,2025-08-15,8
13,0.0002011185570154,8.152554801199585e-05,7.858473691157997e-05,0.0003317996161058,0.0002053018397418,4946812,2025-08-16,8
26,0.0002786593395285,0.0001803523337002,-4.859456021222286e-05,0.0007373185944743,0.0002733492583502,4946812,2025-08-17,8
0,,,,,,4946812,2025-08-18,8
0,,,,,,4946812,2025-08-19,8
138,0.0001770442468114,8.392567542614415e-05,-8.377850463148206e-05,0.0003176569589413,0.0001881677453638,4946812,2025-08-20,8
0,,,,,,4946812,2025-08-21,8
127,0.0001813961425796,0.0001243983861058,-8.270610851468518e-05,0.0005455609061755,0.0001580778043717,4946812,2025-08-22,8
88,0.0001608858729014,0.0001425459195161,-0.000448994745966,0.0006349332397803,0.0001519031648058,4946812,2025-08-23,8
27,0.0002117186959367,0.0001479703641962,-0.0001022398064378,0.0004784212214872,0.0002483118441887,4946812,2025-08-24,8
0,,,,,,4946812,2025-08-25,8
0,,,,,,4946812,2025-08-26,8
2,0.0002519047120586,2.4379449314437807e-05,0.000227525277296,0.0002762841759249,0.0002519047120586,4946812,2025-08-27,8
94,0.0001858625182649,0.0001058155394275,-0.000104485945485,0.0004189389583189,0.0001842280034907,4946812,2025-08-28,8
32,0.0001825306535465,0.0001305915939155,1.4223247717382035e-06,0.0005516769597306,0.0001255884708371,4946812,2025-08-29,8
14,0.0001096101623261,0.0001122981120715,-3.5134784411638975e-05,0.0002792516606859,9.161616617348044e-05,4946812,2025-08-30,8
36,9.74476570263505e-05,0.000130475469632,-0.0002351959847146,0.0004293803649488,9.261823288397864e-05,4946812,2025-08-31,8
15,0.0001857438765,0.0001771971728885,-3.35036420437973e-05,0.0004584126872941,7.7778437116649e-05,4946812,2025-09-01,9
72,0.0001678295520832,9.608466643840076e-05,-8.276698645204306e-05,0.0004158867232035,0.0001598909584572,4946812,2025-09-02,9
156,0.0001738231949275,0.0001087772907339,-0.0001484102394897,0.0004730834334623,0.0001627650344744,4946812,2025-09-03,9
156,0.000195524393348,0.0001001174969132,-7.089308928698301e-05,0.0004863616486545,0.000180729170097,4946812,2025-09-04,9
156,0.0002014832862187,9.034867980517448e-05,4.504402750171721e-05,0.0004204440047033,0.0001948881981661,4946812,2025-09-05,9
150,0.0002038394595729,9.943805343937127e-05,-3.325760553707369e-05,0.0005455224891193,0.0002102426660712,4946812,2025-09-06,9
151,0.0002100922574754,9.702036913949996e-05,-0.0001010468622553,0.0004748567589558,0.0002182982716476,4946812,2025-09-07,9
135,0.0002556475810706,0.0001204095387947,-4.526867269305512e-05,0.000572481774725,0.0002486165612936,4946812,2025-09-08,9
0,,,,,,4946812,2025-09-09,9
81,0.0002744704543147,7.781995373079553e-05,0.0001224952284246,0.0003971856785938,0.0002638695877976,4946812,2025-09-10,9
32,0.0001742153253871,0.0002907847228925,-0.0004150244058109,0.0007218142854981,0.0001677668187767,4946812,2025-09-11,9
89,0.0002655735006555,0.0001626928715268,-0.0001538908982183,0.0006360013503581,0.0002428914303891,4946812,2025-09-12,9
144,0.0002642476756591,0.0001575072819832,-9.50312169152312e-05,0.0006521640461869,0.00026276265271,4946812,2025-09-13,9
102,0.0003119371831417,0.0002054612705251,-1.1602131053223276e-05,0.0010679783299565,0.0002593970275484,4946812,2025-09-14,9
37,0.0003152618010062,0.0001412300916854,4.320666630519554e-05,0.0006781332194805,0.0003272755711805,4946812,2025-09-15,9
143,0.0001906934921862,0.00013567917631,-0.0002031180774793,0.0004795818822458,0.0001964477269211,4946812,2025-09-16,9
0,,,,,,4946812,2025-09-17,9
80,0.0001842232450144,0.0001160774918389,-2.3089518435881477e-05,0.0006253891042433,0.0001685399620328,4946812,2025-09-18,9
76,0.0001528995635453,0.0001012133070616,-9.169055556412786e-05,0.0003727881994564,0.0001660797279328,4946812,2025-09-19,9
0,,,,,,4946812,2025-09-20,9
89,0.0002797875204123,8.674517448525876e-05,0.0001391874975524,0.0005217134021222,0.00025837708381,4946812,2025-09-21,9
52,0.0001678316330071,3.855328031932004e-05,0.0001060855429386,0.0002445530844852,0.0001649370096856,4946812,2025-09-22,9
154,0.0001831478002713,8.73385724844411e-05,-3.1905521609587595e-05,0.000403868034482,0.0001765100896591,4946812,2025-09-23,9
134,0.0001271157525479,9.55225550569594e-05,-8.048029121709988e-05,0.0003743367269635,0.0001222920982399,4946812,2025-09-24,9
0,,,,,,4946812,2025-09-25,9
0,,,,,,4946812,2025-09-26,9
134,9.69161483226344e-05,0.000106349485577,-0.0001521782105555,0.0005236249999143,9.647049591876566e-05,4946812,2025-09-27,9
14,3.9610495150554925e-05,0.0001287821360165,-0.000211275764741,0.0003204631793778,4.798918962478638e-05,4946812,2025-09-28,9
0,,,,,,4946812,2025-09-29,9
0,,,,,,4946812,2025-09-30,9
