location_id,date,fire_count_100km,frp_sum_100km,frp_mean_100km,frp_max_100km
2161292,2025-10-11,5,7.789999999999999,1.5579999999999998,2.5
2161292,2025-10-12,5,11.59,2.318,3.0
2161292,2025-10-13,1,4.65,4.65,4.65
2161292,2025-10-16,10,9.979999999999999,0.9979999999999999,1.48
2161292,2025-10-17,5,7.58,1.516,2.4
2161292,2025-10-18,4,4.970000000000001,1.2425000000000002,1.82
2161292,2025-10-19,5,5.47,1.0939999999999999,1.97
2161292,2025-10-20,8,15.3,1.9125,3.92
2161292,2025-10-21,5,5.41,1.082,3.21
2161292,2025-10-25,3,19.59,6.53,8.39
2161292,2025-10-27,1,6.23,6.23,6.23
2161292,2025-10-29,2,8.59,4.295,4.59
2161292,2025-11-05,1,0.55,0.55,0.55
2161292,2025-11-08,1,1.17,1.17,1.17
2161292,2025-11-13,10,15.95,1.595,2.7
2161292,2025-11-14,25,92.86999999999999,3.7147999999999994,12.64
2161292,2025-11-15,35,195.19,5.5768571428571425,28.91
2161292,2025-11-16,2,5.48,2.74,2.75
2161292,2025-11-20,11,25.73,2.3390909090909093,8.76
2161292,2025-11-21,5,43.489999999999995,8.697999999999999,15.94
2161292,2025-11-22,4,7.46,1.865,2.5
2161292,2025-11-23,9,16.689999999999998,1.8544444444444441,5.38
2161292,2025-11-24,16,16.39,1.024375,1.86
2161292,2025-11-25,26,75.19,2.891923076923077,8.92
2161292,2025-11-26,18,47.099999999999994,2.6166666666666663,10.86
2161292,2025-11-27,14,44.339999999999996,3.167142857142857,11.27
2161292,2025-11-28,27,92.22000000000001,3.415555555555556,35.25
2161292,2025-11-29,8,29.85,3.73125,10.63
2161292,2025-11-30,13,55.330000000000005,4.256153846153847,8.4
2161292,2025-12-02,14,72.67,5.190714285714286,28.83
2161292,2025-12-03,2,2.8,1.4,2.11
2161292,2025-12-06,3,2.98,0.9933333333333333,1.52
2161292,2025-12-08,13,36.629999999999995,2.8176923076923073,11.2
2161292,2025-12-10,20,112.65999999999997,5.632999999999998,13.02
2161292,2025-12-17,10,22.560000000000002,2.2560000000000002,3.24
2161292,2025-12-18,25,49.980000000000004,1.9992,6.75
2161292,2025-12-19,15,63.10999999999999,4.207333333333333,14.54
2161292,2025-12-20,10,29.87,2.987,7.64
2161292,2025-12-21,9,36.66,4.073333333333333,8.43
2161292,2025-12-22,6,27.080000000000005,4.5133333333333345,10.65
2161292,2025-12-23,7,34.37,4.909999999999999,7.83
2161292,2025-12-24,5,17.96,3.592,4.57
2161292,2025-12-26,10,35.68000000000001,3.5680000000000005,9.48
2161292,2025-12-28,1,8.04,8.04,8.04
2161292,2025-12-29,1,1.66,1.66,1.66
2161292,2025-12-31,3,9.73,3.2433333333333336,3.37
2161292,2026-01-03,2,2.25,1.125,1.41
