location_id,date,t850_mean,t925_mean,t1000_mean,inv_850_1000_mean,inv_850_1000_max,inv_925_1000_mean,inv_850_1000_morning
2161306,2025-01-23,13.432604726155622,14.601480102539085,18.608837381998722,-5.176232655843099,0.2635498046875,-4.007357279459636,-4.203125
2161306,2025-01-24,16.65313364664716,15.530501302083357,19.613272603352886,-2.960138956705729,-0.49652099609375,-4.082771301269531,-2.031219482421875
2161306,2025-01-25,12.734246826171898,15.132777150472029,19.277065531412784,-6.542818705240886,-2.581329345703125,-4.144288380940755,-4.034461975097656
2161306,2025-01-26,2.7158447265625227,6.293252563476585,12.167460378011091,-9.451615651448568,-6.616943359375,-5.874207814534505,-7.892433166503906
2161306,2025-01-27,3.084157562255882,7.580922698974632,12.974275207519554,-9.890117645263672,-8.440582275390625,-5.393352508544922,-9.42327880859375
2161306,2025-01-28,4.098217264811221,7.4334274291992415,12.633142089843773,-8.534924825032553,-5.626251220703125,-5.199714660644531,-8.464759826660156
2161306,2025-01-29,7.744348144531273,9.521759287516298,13.945867156982445,-6.201519012451172,-1.586578369140625,-4.4241078694661455,-5.363349914550781
2161306,2025-01-30,12.0535713195801,13.324371592203798,16.9468449910482,-4.893273671468099,-1.16436767578125,-3.622473398844401,-1.8639984130859375
2161306,2025-01-31,15.056939697265648,16.0287541707357,19.504617309570335,-4.4476776123046875,-1.0679931640625,-3.4758631388346353,-2.5549774169921875
2161306,2025-02-01,15.668196614583357,15.77060724894208,20.14445775349937,-4.476261138916016,-1.704071044921875,-4.373850504557292,-2.6410446166992188
