location_id,date,aod_mean
2161306,2023-08-05,
2161307,2023-08-05,
2161308,2023-08-05,
2161309,2023-08-05,
2161313,2023-08-05,
2161314,2023-08-05,
2161315,2023-08-05,
2161316,2023-08-05,
2161318,2023-08-05,
2161320,2023-08-05,
2161321,2023-08-05,
2161322,2023-08-05,
4946811,2023-08-05,
4946812,2023-08-05,
4946813,2023-08-05,
6123215,2023-08-05,
18,2023-08-15,
2539,2023-08-15,
7441,2023-08-15,
307169,2023-08-15,
1285357,2023-08-15,
2161290,2023-08-15,
2161291,2023-08-15,
2161292,2023-08-15,
2161293,2023-08-15,
2161294,2023-08-15,
2161295,2023-08-15,
2161296,2023-08-15,
2161298,2023-08-15,
2161299,2023-08-15,
2161300,2023-08-15,
2161301,2023-08-15,
2161303,2023-08-15,
2161304,2023-08-15,
2161306,2023-08-15,
2161307,2023-08-15,
2161308,2023-08-15,
2161309,2023-08-15,
2161313,2023-08-15,
2161314,2023-08-15,
2161315,2023-08-15,
2161316,2023-08-15,
2161318,2023-08-15,
2161320,2023-08-15,
2161321,2023-08-15,
2161322,2023-08-15,
4946811,2023-08-15,
4946812,2023-08-15,
4946813,2023-08-15,
6123215,2023-08-15,
18,2023-08-12,
2539,2023-08-12,
7441,2023-08-12,
307169,2023-08-12,
1285357,2023-08-12,
2161290,2023-08-12,0.4137248322147651
2161291,2023-08-12,
2161292,2023-08-12,
2161293,2023-08-12,0.3661999198717949
2161294,2023-08-12,
2161295,2023-08-12,
2161296,2023-08-12,
2161298,2023-08-12,
2161299,2023-08-12,
2161300,2023-08-12,
2161301,2023-08-12,
2161303,2023-08-12,
2161304,2023-08-12,
2161306,2023-08-12,
2161307,2023-08-12,
2161308,2023-08-12,
2161309,2023-08-12,
2161313,2023-08-12,
2161314,2023-08-12,
2161315,2023-08-12,
2161316,2023-08-12,
2161318,2023-08-12,0.41000000000000003
2161320,2023-08-12,
2161321,2023-08-12,
2161322,2023-08-12,
4946811,2023-08-12,
4946812,2023-08-12,
4946813,2023-08-12,
6123215,2023-08-12,
18,2023-08-17,0.14666953158573273
2539,2023-08-17,0.15766003062787137
7441,2023-08-17,0.15755650000000002
307169,2023-08-17,0.2666111111111111
1285357,2023-08-17,0.1467347770154374
2161290,2023-08-17,0.15229621133639187
2161291,2023-08-17,0.16026442555383827
2161292,2023-08-17,0.18008157937673355
2161293,2023-08-17,0.1446768131604227
2161294,2023-08-17,0.32842801556420237
2161295,2023-08-17,0.391
2161296,2023-08-17,0.343099573257468
2161298,2023-08-17,0.33861708860759493
2161299,2023-08-17,0.3316896955503513
2161300,2023-08-17,0.32821484375000004
2161301,2023-08-17,0.2025051110327811
2161303,2023-08-17,0.10391990291262136
2161304,2023-08-17,0.2558839354342813
2161306,2023-08-17,0.144076297601301
2161307,2023-08-17,0.16962562961227598
2161308,2023-08-17,0.14365273412947835
2161309,2023-08-17,0.1488629088378567
2161313,2023-08-17,0.222
2161314,2023-08-17,0.13335169660678647
2161315,2023-08-17,0.17955053835239132
2161316,2023-08-17,0.16581878724150018
2161318,2023-08-17,0.21800602409638553
2161320,2023-08-17,0.31126895130679966
2161321,2023-08-17,0.19304579536278696
2161322,2023-08-17,0.10702803628224762
4946811,2023-08-17,0.3616007604562737
4946812,2023-08-17,0.19005672009864363
4946813,2023-08-17,0.05759607843137255
6123215,2023-08-17,
18,2023-08-16,
2539,2023-08-16,
7441,2023-08-16,
307169,2023-08-16,
1285357,2023-08-16,
2161290,2023-08-16,
2161291,2023-08-16,
2161292,2023-08-16,
2161293,2023-08-16,
2161294,2023-08-16,
2161295,2023-08-16,
2161296,2023-08-16,
2161298,2023-08-16,
2161299,2023-08-16,
2161300,2023-08-16,
2161301,2023-08-16,
2161303,2023-08-16,
2161304,2023-08-16,
2161306,2023-08-16,
2161307,2023-08-16,
2161308,2023-08-16,
2161309,2023-08-16,
2161313,2023-08-16,
2161314,2023-08-16,
2161315,2023-08-16,
2161316,2023-08-16,
2161318,2023-08-16,
2161320,2023-08-16,
2161321,2023-08-16,
2161322,2023-08-16,
4946811,2023-08-16,
4946812,2023-08-16,
4946813,2023-08-16,
6123215,2023-08-16,
18,2023-08-13,
2539,2023-08-13,
7441,2023-08-13,
307169,2023-08-13,
1285357,2023-08-13,
2161290,2023-08-13,0.402
2161291,2023-08-13,
2161292,2023-08-13,
2161293,2023-08-13,0.36507584403233484
2161294,2023-08-13,
2161295,2023-08-13,
2161296,2023-08-13,
2161298,2023-08-13,
2161299,2023-08-13,
2161300,2023-08-13,
2161301,2023-08-13,
2161303,2023-08-13,
2161304,2023-08-13,
2161306,2023-08-13,
2161307,2023-08-13,
2161308,2023-08-13,
2161309,2023-08-13,0.401
2161313,2023-08-13,
2161314,2023-08-13,
2161315,2023-08-13,
2161316,2023-08-13,
2161318,2023-08-13,
2161320,2023-08-13,
2161321,2023-08-13,0.389
2161322,2023-08-13,
4946811,2023-08-13,
4946812,2023-08-13,
4946813,2023-08-13,
6123215,2023-08-13,
18,2023-08-14,0.6574381520119225
2539,2023-08-14,0.7452795887114415
7441,2023-08-14,0.7454624340949032
307169,2023-08-14,0.7689686547670875
1285357,2023-08-14,0.6629911894273128
2161290,2023-08-14,0.7840877078578414
2161291,2023-08-14,0.7637462863933453
2161292,2023-08-14,0.7286786639792688
2161293,2023-08-14,0.6608454945302807
2161294,2023-08-14,0.7589505813953489
2161295,2023-08-14,0.7503799533799534
2161296,2023-08-14,0.6937196531791907
2161298,2023-08-14,0.7606090225563911
2161299,2023-08-14,0.644128272251309
2161300,2023-08-14,0.7657769726247987
2161301,2023-08-14,0.7078074303405574
2161303,2023-08-14,0.7328239178283197
2161304,2023-08-14,0.7713836589698048
2161306,2023-08-14,0.7921305732484076
2161307,2023-08-14,0.7556458706213244
2161308,2023-08-14,0.7328636363636365
2161309,2023-08-14,0.7109135053110774
2161313,2023-08-14,0.7260337452471483
2161314,2023-08-14,0.363
2161315,2023-08-14,0.7603293396489272
2161316,2023-08-14,0.7401436549200845
2161318,2023-08-14,0.39423957016434896
2161320,2023-08-14,0.40692255892255896
2161321,2023-08-14,0.7124875568637948
2161322,2023-08-14,0.43898796498905907
4946811,2023-08-14,0.38908245505269695
4946812,2023-08-14,0.7109284338570705
4946813,2023-08-14,0.7359562764456983
6123215,2023-08-14,
18,2023-08-18,0.256480476673428
2539,2023-08-18,0.2770615203101298
7441,2023-08-18,0.2769523408555069
307169,2023-08-18,0.28522819932049825
1285357,2023-08-18,0.25660845495722195
2161290,2023-08-18,0.21079997103128623
2161291,2023-08-18,0.22127961614824618
2161292,2023-08-18,0.2739811929668373
2161293,2023-08-18,0.2710926966292135
2161294,2023-08-18,0.31716057585825025
2161295,2023-08-18,0.32518497913769134
2161296,2023-08-18,0.3179182464454976
2161298,2023-08-18,0.3134457593688363
2161299,2023-08-18,0.3039681467181467
2161300,2023-08-18,0.3104108645753635
2161301,2023-08-18,0.2899794496691048
2161303,2023-08-18,0.2952122440273038
2161304,2023-08-18,0.2821785714285714
2161306,2023-08-18,0.2040608695652174
2161307,2023-08-18,0.2391342235524347
2161308,2023-08-18,0.23215852534562212
2161309,2023-08-18,0.2508522895125554
2161313,2023-08-18,0.31513345633456336
2161314,2023-08-18,0.24149393723252502
2161315,2023-08-18,0.23986995466106384
2161316,2023-08-18,0.2769410960983756
2161318,2023-08-18,0.19835288270377735
2161320,2023-08-18,0.1419834958739685
2161321,2023-08-18,0.28060758348412557
2161322,2023-08-18,0.17126692815854663
4946811,2023-08-18,
4946812,2023-08-18,0.28292884792626727
4946813,2023-08-18,0.2996004849137931
6123215,2023-08-18,
18,2023-08-19,
2539,2023-08-19,
7441,2023-08-19,
307169,2023-08-19,
1285357,2023-08-19,
2161290,2023-08-19,
2161291,2023-08-19,
2161292,2023-08-19,
2161293,2023-08-19,
2161294,2023-08-19,
2161295,2023-08-19,
2161296,2023-08-19,
2161298,2023-08-19,
2161299,2023-08-19,
2161300,2023-08-19,
2161301,2023-08-19,
2161303,2023-08-19,
2161304,2023-08-19,
2161306,2023-08-19,
2161307,2023-08-19,
2161308,2023-08-19,
2161309,2023-08-19,
2161313,2023-08-19,
2161314,2023-08-19,
2161315,2023-08-19,
2161316,2023-08-19,
2161318,2023-08-19,
2161320,2023-08-19,
2161321,2023-08-19,
2161322,2023-08-19,
4946811,2023-08-19,
4946812,2023-08-19,
4946813,2023-08-19,
6123215,2023-08-19,
18,2023-08-20,
2539,2023-08-20,
7441,2023-08-20,
307169,2023-08-20,
1285357,2023-08-20,
2161290,2023-08-20,
2161291,2023-08-20,
2161292,2023-08-20,
2161293,2023-08-20,
2161294,2023-08-20,
2161295,2023-08-20,
2161296,2023-08-20,
2161298,2023-08-20,
2161299,2023-08-20,
2161300,2023-08-20,
2161301,2023-08-20,
2161303,2023-08-20,
2161304,2023-08-20,
2161306,2023-08-20,
2161307,2023-08-20,
2161308,2023-08-20,
2161309,2023-08-20,
2161313,2023-08-20,
2161314,2023-08-20,
2161315,2023-08-20,
2161316,2023-08-20,
2161318,2023-08-20,
2161320,2023-08-20,
2161321,2023-08-20,
2161322,2023-08-20,
4946811,2023-08-20,
4946812,2023-08-20,
4946813,2023-08-20,
6123215,2023-08-20,
18,2023-08-24,
2539,2023-08-24,
7441,2023-08-24,
307169,2023-08-24,
1285357,2023-08-24,
2161290,2023-08-24,
2161291,2023-08-24,
2161292,2023-08-24,
2161293,2023-08-24,
2161294,2023-08-24,
2161295,2023-08-24,
2161296,2023-08-24,
2161298,2023-08-24,
2161299,2023-08-24,
2161300,2023-08-24,
2161301,2023-08-24,
2161303,2023-08-24,
2161304,2023-08-24,
2161306,2023-08-24,
2161307,2023-08-24,
2161308,2023-08-24,
2161309,2023-08-24,
2161313,2023-08-24,
2161314,2023-08-24,
2161315,2023-08-24,
2161316,2023-08-24,
2161318,2023-08-24,
2161320,2023-08-24,
2161321,2023-08-24,
2161322,2023-08-24,
4946811,2023-08-24,
4946812,2023-08-24,
4946813,2023-08-24,
6123215,2023-08-24,
18,2023-08-25,
2539,2023-08-25,
7441,2023-08-25,
307169,2023-08-25,
1285357,2023-08-25,
2161290,2023-08-25,
2161291,2023-08-25,
2161292,2023-08-25,
2161293,2023-08-25,
2161294,2023-08-25,
2161295,2023-08-25,
2161296,2023-08-25,
2161298,2023-08-25,
2161299,2023-08-25,
2161300,2023-08-25,
2161301,2023-08-25,
2161303,2023-08-25,
2161304,2023-08-25,
2161306,2023-08-25,
2161307,2023-08-25,
2161308,2023-08-25,
2161309,2023-08-25,
2161313,2023-08-25,
2161314,2023-08-25,
2161315,2023-08-25,
2161316,2023-08-25,
2161318,2023-08-25,
2161320,2023-08-25,
2161321,2023-08-25,
2161322,2023-08-25,
4946811,2023-08-25,
4946812,2023-08-25,
4946813,2023-08-25,
6123215,2023-08-25,
18,2023-08-22,
2539,2023-08-22,
7441,2023-08-22,
307169,2023-08-22,
1285357,2023-08-22,
2161290,2023-08-22,
2161291,2023-08-22,
2161292,2023-08-22,
2161293,2023-08-22,
2161294,2023-08-22,
2161295,2023-08-22,
2161296,2023-08-22,
2161298,2023-08-22,
2161299,2023-08-22,
2161300,2023-08-22,
2161301,2023-08-22,
2161303,2023-08-22,
2161304,2023-08-22,
2161306,2023-08-22,
2161307,2023-08-22,
2161308,2023-08-22,
2161309,2023-08-22,
2161313,2023-08-22,
2161314,2023-08-22,
2161315,2023-08-22,
2161316,2023-08-22,
2161318,2023-08-22,
2161320,2023-08-22,
2161321,2023-08-22,
2161322,2023-08-22,
4946811,2023-08-22,
4946812,2023-08-22,
4946813,2023-08-22,
6123215,2023-08-22,0.279
18,2023-08-21,
2539,2023-08-21,
7441,2023-08-21,
307169,2023-08-21,
1285357,2023-08-21,
2161290,2023-08-21,
2161291,2023-08-21,
2161292,2023-08-21,
2161293,2023-08-21,
2161294,2023-08-21,
2161295,2023-08-21,
2161296,2023-08-21,
2161298,2023-08-21,
2161299,2023-08-21,
2161300,2023-08-21,
2161301,2023-08-21,
2161303,2023-08-21,
2161304,2023-08-21,
2161306,2023-08-21,
2161307,2023-08-21,
2161308,2023-08-21,
2161309,2023-08-21,
2161313,2023-08-21,
2161314,2023-08-21,
2161315,2023-08-21,
2161316,2023-08-21,
2161318,2023-08-21,
2161320,2023-08-21,
2161321,2023-08-21,
2161322,2023-08-21,
4946811,2023-08-21,
4946812,2023-08-21,
4946813,2023-08-21,
6123215,2023-08-21,
18,2023-08-26,
2539,2023-08-26,
7441,2023-08-26,
307169,2023-08-26,
1285357,2023-08-26,
2161290,2023-08-26,
2161291,2023-08-26,
2161292,2023-08-26,
2161293,2023-08-26,
2161294,2023-08-26,
2161295,2023-08-26,
2161296,2023-08-26,
2161298,2023-08-26,
2161299,2023-08-26,
2161300,2023-08-26,
2161301,2023-08-26,
2161303,2023-08-26,
2161304,2023-08-26,
2161306,2023-08-26,
2161307,2023-08-26,
2161308,2023-08-26,
2161309,2023-08-26,
2161313,2023-08-26,
2161314,2023-08-26,
2161315,2023-08-26,
2161316,2023-08-26,
2161318,2023-08-26,
2161320,2023-08-26,
2161321,2023-08-26,
2161322,2023-08-26,
4946811,2023-08-26,
4946812,2023-08-26,
4946813,2023-08-26,
6123215,2023-08-26,
18,2023-08-27,
2539,2023-08-27,
7441,2023-08-27,
307169,2023-08-27,
1285357,2023-08-27,
2161290,2023-08-27,
2161291,2023-08-27,
2161292,2023-08-27,
2161293,2023-08-27,
2161294,2023-08-27,
2161295,2023-08-27,
2161296,2023-08-27,
2161298,2023-08-27,
2161299,2023-08-27,
2161300,2023-08-27,
2161301,2023-08-27,
2161303,2023-08-27,
2161304,2023-08-27,
2161306,2023-08-27,
2161307,2023-08-27,
2161308,2023-08-27,
2161309,2023-08-27,
2161313,2023-08-27,
2161314,2023-08-27,
2161315,2023-08-27,
2161316,2023-08-27,
2161318,2023-08-27,
2161320,2023-08-27,
2161321,2023-08-27,
2161322,2023-08-27,
4946811,2023-08-27,
4946812,2023-08-27,
4946813,2023-08-27,
6123215,2023-08-27,
18,2023-08-23,
2539,2023-08-23,
7441,2023-08-23,
307169,2023-08-23,
1285357,2023-08-23,
2161290,2023-08-23,
2161291,2023-08-23,
2161292,2023-08-23,
2161293,2023-08-23,
2161294,2023-08-23,
2161295,2023-08-23,
2161296,2023-08-23,
2161298,2023-08-23,
2161299,2023-08-23,
2161300,2023-08-23,
2161301,2023-08-23,
2161303,2023-08-23,
2161304,2023-08-23,
2161306,2023-08-23,
2161307,2023-08-23,
2161308,2023-08-23,
2161309,2023-08-23,
2161313,2023-08-23,
2161314,2023-08-23,
2161315,2023-08-23,
2161316,2023-08-23,
2161318,2023-08-23,
2161320,2023-08-23,
2161321,2023-08-23,
2161322,2023-08-23,
4946811,2023-08-23,
4946812,2023-08-23,
4946813,2023-08-23,
6123215,2023-08-23,
18,2023-09-03,
2539,2023-09-03,
7441,2023-09-03,
307169,2023-09-03,
1285357,2023-09-03,
2161290,2023-09-03,
2161291,2023-09-03,
2161292,2023-09-03,
2161293,2023-09-03,
2161294,2023-09-03,
2161295,2023-09-03,
2161296,2023-09-03,
2161298,2023-09-03,
2161299,2023-09-03,
2161300,2023-09-03,
2161301,2023-09-03,
2161303,2023-09-03,
2161304,2023-09-03,
2161306,2023-09-03,
2161307,2023-09-03,
2161308,2023-09-03,
2161309,2023-09-03,
2161313,2023-09-03,
2161314,2023-09-03,
2161315,2023-09-03,
2161316,2023-09-03,
2161318,2023-09-03,
2161320,2023-09-03,
2161321,2023-09-03,
2161322,2023-09-03,
4946811,2023-09-03,
4946812,2023-09-03,
4946813,2023-09-03,
6123215,2023-09-03,
18,2023-08-31,0.11506003537115819
2539,2023-08-31,0.12241450374487729
7441,2023-08-31,0.12241670983845897
307169,2023-08-31,0.12748432556101838
1285357,2023-08-31,0.11506792777300089
2161290,2023-08-31,0.1777780733556194
2161291,2023-08-31,0.12289739183654251
2161292,2023-08-31,0.11843862671071258
2161293,2023-08-31,0.2256625418375525
2161294,2023-08-31,0.12585860328578052
2161295,2023-08-31,0.11716986143819487
2161296,2023-08-31,0.12886477751052317
2161298,2023-08-31,0.12844590370557096
2161299,2023-08-31,0.13183632808632811
2161300,2023-08-31,0.12650899795501022
2161301,2023-08-31,0.12910354281899677
2161303,2023-08-31,0.12744282940912938
2161304,2023-08-31,0.12880234757724207
2161306,2023-08-31,0.13990969017798288
2161307,2023-08-31,0.12457234673698087
2161308,2023-08-31,0.11181507816914674
2161309,2023-08-31,0.15557800912721045
2161313,2023-08-31,0.1378017222820237
2161314,2023-08-31,0.11447538150032102
2161315,2023-08-31,0.1573014762086757
2161316,2023-08-31,0.12079221023877924
2161318,2023-08-31,0.13378395507007418
2161320,2023-08-31,0.07571865738345016
2161321,2023-08-31,0.16948588661037392
2161322,2023-08-31,0.10052434495039432
4946811,2023-08-31,0.11551642592035308
4946812,2023-08-31,0.12842859212050983
4946813,2023-08-31,0.1281684705284553
6123215,2023-08-31,0.1159513734812467
18,2023-09-04,
2539,2023-09-04,
7441,2023-09-04,
307169,2023-09-04,
1285357,2023-09-04,
2161290,2023-09-04,
2161291,2023-09-04,
2161292,2023-09-04,
2161293,2023-09-04,
2161294,2023-09-04,
2161295,2023-09-04,
2161296,2023-09-04,
2161298,2023-09-04,
2161299,2023-09-04,
2161300,2023-09-04,
2161301,2023-09-04,
2161303,2023-09-04,
2161304,2023-09-04,
2161306,2023-09-04,
2161307,2023-09-04,
2161308,2023-09-04,
2161309,2023-09-04,
2161313,2023-09-04,
2161314,2023-09-04,
2161315,2023-09-04,
2161316,2023-09-04,
2161318,2023-09-04,
2161320,2023-09-04,
2161321,2023-09-04,
2161322,2023-09-04,
4946811,2023-09-04,
4946812,2023-09-04,
4946813,2023-09-04,
6123215,2023-09-04,
18,2023-08-29,
2539,2023-08-29,
7441,2023-08-29,
307169,2023-08-29,
1285357,2023-08-29,
2161290,2023-08-29,
2161291,2023-08-29,
2161292,2023-08-29,
2161293,2023-08-29,
2161294,2023-08-29,
2161295,2023-08-29,
2161296,2023-08-29,
2161298,2023-08-29,
2161299,2023-08-29,
2161300,2023-08-29,
2161301,2023-08-29,
2161303,2023-08-29,
2161304,2023-08-29,
2161306,2023-08-29,
2161307,2023-08-29,
2161308,2023-08-29,
2161309,2023-08-29,
2161313,2023-08-29,
2161314,2023-08-29,
2161315,2023-08-29,
2161316,2023-08-29,
2161318,2023-08-29,
2161320,2023-08-29,
2161321,2023-08-29,
2161322,2023-08-29,
4946811,2023-08-29,
4946812,2023-08-29,
4946813,2023-08-29,
6123215,2023-08-29,
18,2023-09-02,0.24532695930670695
2539,2023-09-02,0.30346505164781107
7441,2023-09-02,0.30296018482107745
307169,2023-09-02,0.3263862110563306
1285357,2023-09-02,0.24554479966100107
2161290,2023-09-02,0.23247436319977405
2161291,2023-09-02,0.22334403888306495
2161292,2023-09-02,0.2815811061709092
2161293,2023-09-02,0.22520159807665102
2161294,2023-09-02,0.351789675369182
2161295,2023-09-02,0.3610093474552176
2161296,2023-09-02,0.34395192134223357
2161298,2023-09-02,0.34591630259141787
2161299,2023-09-02,0.33412755535421046
2161300,2023-09-02,0.3501729067597665
2161301,2023-09-02,0.3285204469218627
2161303,2023-09-02,0.3436087404277793
2161304,2023-09-02,0.31968761998650963
2161306,2023-09-02,0.2226165129724306
2161307,2023-09-02,0.23794668587896253
2161308,2023-09-02,0.22547316127178713
2161309,2023-09-02,0.3300565059616381
2161313,2023-09-02,0.3648118783745384
2161314,2023-09-02,0.23289874177592088
2161315,2023-09-02,0.24431980629539957
2161316,2023-09-02,0.2985221419443625
2161318,2023-09-02,0.2926583393851369
2161320,2023-09-02,0.2740775809407452
2161321,2023-09-02,0.30431196873473376
2161322,2023-09-02,0.17737226429877256
4946811,2023-09-02,0.3392778431834235
4946812,2023-09-02,0.29283352886542496
4946813,2023-09-02,0.35035925804512924
6123215,2023-09-02,0.3466153846153846
18,2023-08-28,
2539,2023-08-28,
7441,2023-08-28,
307169,2023-08-28,
1285357,2023-08-28,
2161290,2023-08-28,
2161291,2023-08-28,
2161292,2023-08-28,
2161293,2023-08-28,
2161294,2023-08-28,
2161295,2023-08-28,
2161296,2023-08-28,
2161298,2023-08-28,
2161299,2023-08-28,
2161300,2023-08-28,
2161301,2023-08-28,
2161303,2023-08-28,
2161304,2023-08-28,
2161306,2023-08-28,
2161307,2023-08-28,
2161308,2023-08-28,
2161309,2023-08-28,
2161313,2023-08-28,
2161314,2023-08-28,
2161315,2023-08-28,
2161316,2023-08-28,
2161318,2023-08-28,
2161320,2023-08-28,
2161321,2023-08-28,
2161322,2023-08-28,
4946811,2023-08-28,
4946812,2023-08-28,
4946813,2023-08-28,
6123215,2023-08-28,
18,2023-08-30,0.08027746856318284
2539,2023-08-30,0.13398907943008276
7441,2023-08-30,0.1333747232158065
307169,2023-08-30,0.15596954257246382
1285357,2023-08-30,0.08025828178694157
2161290,2023-08-30,0.05364564813910326
2161291,2023-08-30,0.05692584693219582
2161292,2023-08-30,0.11286109147007777
2161293,2023-08-30,0.10183274070975391
2161294,2023-08-30,0.20325203458799598
2161295,2023-08-30,0.23275927241722325
2161296,2023-08-30,0.18828438728117175
2161298,2023-08-30,0.19275138529737726
2161299,2023-08-30,0.17255139526669028
2161300,2023-08-30,0.2036631219640278
2161301,2023-08-30,0.17386389022960766
2161303,2023-08-30,0.18932162001191188
2161304,2023-08-30,0.142441261074675
2161306,2023-08-30,0.04550031441977459
2161307,2023-08-30,0.06666464347648679
2161308,2023-08-30,0.06526693510184745
2161309,2023-08-30,0.15701826400342075
2161313,2023-08-30,0.20789433776464794
2161314,2023-08-30,0.08645180839404296
2161315,2023-08-30,0.07348463585773046
2161316,2023-08-30,0.13007739323702175
2161318,2023-08-30,0.13360783846092697
2161320,2023-08-30,0.12618245132428452
2161321,2023-08-30,0.17076345062429057
2161322,2023-08-30,0.12088652358518004
4946811,2023-08-30,0.1793936018957346
4946812,2023-08-30,0.13235750489574935
4946813,2023-08-30,0.20561412866006323
6123215,2023-08-30,0.20913906093906087
18,2023-09-05,
2539,2023-09-05,
7441,2023-09-05,
307169,2023-09-05,
1285357,2023-09-05,
2161290,2023-09-05,
2161291,2023-09-05,
2161292,2023-09-05,
2161293,2023-09-05,
2161294,2023-09-05,
2161295,2023-09-05,
2161296,2023-09-05,
2161298,2023-09-05,
2161299,2023-09-05,
2161300,2023-09-05,
2161301,2023-09-05,
2161303,2023-09-05,
2161304,2023-09-05,
2161306,2023-09-05,
2161307,2023-09-05,
2161308,2023-09-05,
2161309,2023-09-05,
2161313,2023-09-05,
2161314,2023-09-05,
2161315,2023-09-05,
2161316,2023-09-05,
2161318,2023-09-05,
2161320,2023-09-05,
2161321,2023-09-05,
2161322,2023-09-05,
4946811,2023-09-05,
4946812,2023-09-05,
4946813,2023-09-05,
6123215,2023-09-05,
18,2023-09-01,0.2619078438948994
2539,2023-09-01,0.26131869651429757
7441,2023-09-01,0.2613539023753588
307169,2023-09-01,0.25927709948853317
1285357,2023-09-01,0.26201284274064085
2161290,2023-09-01,0.22745924949385568
2161291,2023-09-01,0.26537000180929976
2161292,2023-09-01,0.26222499999999993
2161293,2023-09-01,0.20539290485733366
2161294,2023-09-01,0.25195340890600426
2161295,2023-09-01,0.24323499002834054
2161296,2023-09-01,0.2551885778275475
2161298,2023-09-01,0.25425130280518904
2161299,2023-09-01,0.258647522391532
2161300,2023-09-01,0.25224055882994983
2161301,2023-09-01,0.2591453255465998
2161303,2023-09-01,0.2518939503432611
2161304,2023-09-01,0.26135992120741314
2161306,2023-09-01,0.25771595464795793
2161307,2023-09-01,0.25987581822083916
2161308,2023-09-01,0.2624446516537649
2161309,2023-09-01,0.22402660912453753
2161313,2023-09-01,0.23522208346341972
2161314,2023-09-01,0.256139991149137
2161315,2023-09-01,0.24202056542888795
2161316,2023-09-01,0.2620858765814613
2161318,2023-09-01,0.25288111865291735
2161320,2023-09-01,0.16393329206742205
2161321,2023-09-01,0.25074146806482367
2161322,2023-09-01,0.21021606076248062
4946811,2023-09-01,0.26119824396852687
4946812,2023-09-01,0.26389516781718647
4946813,2023-09-01,0.2477493348635818
6123215,2023-09-01,0.19447921081131989
18,2023-09-07,0.49402097350278285
2539,2023-09-07,0.5144228292249612
7441,2023-09-07,0.5142462117022452
307169,2023-09-07,0.5344880438535913
1285357,2023-09-07,0.49363195310551283
2161290,2023-09-07,0.5008669128646225
2161291,2023-09-07,0.39728069466882054
2161292,2023-09-07,0.45925191776618596
2161293,2023-09-07,0.5932858345611451
2161294,2023-09-07,0.5062492972593113
2161295,2023-09-07,0.46335869469610336
2161296,2023-09-07,0.5216900298831839
2161298,2023-09-07,0.5219604977216963
2161299,2023-09-07,0.5375719367859345
2161300,2023-09-07,0.5122487062176556
2161301,2023-09-07,0.5068426986399428
2161303,2023-09-07,0.4733519182264702
2161304,2023-09-07,0.539991999063305
2161306,2023-09-07,0.3513436209134899
2161307,2023-09-07,0.4112010404789054
2161308,2023-09-07,0.46632630245621753
2161309,2023-09-07,0.4395310681871072
2161313,2023-09-07,0.4702388790035587
2161314,2023-09-07,0.5049165152694872
2161315,2023-09-07,0.5450359010936756
2161316,2023-09-07,0.5006756936871442
2161318,2023-09-07,0.5451547901527513
2161320,2023-09-07,0.3681036564911103
2161321,2023-09-07,0.6226020386266097
2161322,2023-09-07,0.39845777565328244
4946811,2023-09-07,0.4698504882343525
4946812,2023-09-07,0.5415187034683131
4946813,2023-09-07,0.4629803704186775
6123215,2023-09-07,0.3943956418465352
18,2023-09-06,
2539,2023-09-06,
7441,2023-09-06,
307169,2023-09-06,
1285357,2023-09-06,
2161290,2023-09-06,
2161291,2023-09-06,0.3987731958762887
2161292,2023-09-06,
2161293,2023-09-06,0.285353672985782
2161294,2023-09-06,0.32958013544018055
2161295,2023-09-06,0.2760837721397798
2161296,2023-09-06,0.3579
2161298,2023-09-06,0.3316153846153846
2161299,2023-09-06,
2161300,2023-09-06,0.32007262569832406
2161301,2023-09-06,0.3801111111111111
2161303,2023-09-06,0.3154970760233918
2161304,2023-09-06,
2161306,2023-09-06,0.39556737588652485
2161307,2023-09-06,
2161308,2023-09-06,
2161309,2023-09-06,0.25922412714303594
2161313,2023-09-06,0.27691651589558025
2161314,2023-09-06,
2161315,2023-09-06,
2161316,2023-09-06,
2161318,2023-09-06,
2161320,2023-09-06,0.3116666666666667
2161321,2023-09-06,0.385
2161322,2023-09-06,0.3354260114037469
4946811,2023-09-06,0.32360098522167485
4946812,2023-09-06,
4946813,2023-09-06,0.2914183835182251
6123215,2023-09-06,0.20495371344414057
18,2023-09-11,
2539,2023-09-11,
7441,2023-09-11,
307169,2023-09-11,
1285357,2023-09-11,
2161290,2023-09-11,
2161291,2023-09-11,
2161292,2023-09-11,
2161293,2023-09-11,
2161294,2023-09-11,
2161295,2023-09-11,
2161296,2023-09-11,
2161298,2023-09-11,
2161299,2023-09-11,
2161300,2023-09-11,
2161301,2023-09-11,
2161303,2023-09-11,
2161304,2023-09-11,
2161306,2023-09-11,
2161307,2023-09-11,
2161308,2023-09-11,
2161309,2023-09-11,
2161313,2023-09-11,
2161314,2023-09-11,
2161315,2023-09-11,
2161316,2023-09-11,
2161318,2023-09-11,
2161320,2023-09-11,
2161321,2023-09-11,
2161322,2023-09-11,
4946811,2023-09-11,
4946812,2023-09-11,
4946813,2023-09-11,
6123215,2023-09-11,
18,2023-09-09,
2539,2023-09-09,
7441,2023-09-09,
307169,2023-09-09,
1285357,2023-09-09,
2161290,2023-09-09,
2161291,2023-09-09,
2161292,2023-09-09,
2161293,2023-09-09,
2161294,2023-09-09,
2161295,2023-09-09,
2161296,2023-09-09,
2161298,2023-09-09,
2161299,2023-09-09,
2161300,2023-09-09,
2161301,2023-09-09,
2161303,2023-09-09,
2161304,2023-09-09,
