location_id,date,hcho_mean,hcho_max,hcho_morning,month
2161306,2024-12-09,3.8958333333333335,6.2,2.725,12
2161306,2024-12-10,5.683333333333334,6.5,6.2,12
2161306,2024-12-11,4.266666666666667,5.3,4.875,12
2161306,2024-12-12,3.0500000000000003,3.7,2.5,12
2161306,2024-12-13,2.65,3.6,1.925,12
2161306,2024-12-14,2.1416666666666666,2.6,1.625,12
2161306,2024-12-15,1.9291666666666665,2.4,1.35,12
2161306,2024-12-16,3.35,6.1,2.575,12
2161306,2024-12-17,5.841666666666666,7.3,7.125,12
2161306,2024-12-18,4.908333333333333,7.0,5.425,12
2161306,2024-12-19,5.404166666666666,8.0,5.0,12
2161306,2024-12-20,5.3374999999999995,7.9,6.45,12
2161306,2024-12-21,5.258333333333334,6.2,5.5,12
2161306,2024-12-22,5.245833333333334,6.3,5.75,12
2161306,2024-12-23,5.916666666666667,7.7,7.625,12
2161306,2024-12-24,5.183333333333334,7.6,5.225,12
2161306,2024-12-25,7.104166666666667,8.7,8.225,12
2161306,2024-12-26,6.316666666666666,8.2,7.675,12
2161306,2024-12-27,4.145833333333333,5.8,3.275,12
2161306,2024-12-28,3.216666666666667,6.0,1.9,12
2161306,2024-12-29,4.504166666666666,5.5,4.975,12
2161306,2024-12-30,3.6,4.3,4.225,12
2161306,2024-12-31,3.6791666666666667,4.4,3.525,12
2161306,2025-01-01,5.520833333333333,7.4,5.975,1
2161306,2025-01-02,5.666666666666667,8.4,7.1499999999999995,1
2161306,2025-01-03,5.479166666666667,7.8,6.025,1
2161306,2025-01-04,5.645833333333333,7.5,7.0,1
2161306,2025-01-05,4.8500000000000005,7.4,5.375,1
2161306,2025-01-06,6.029166666666666,7.4,6.15,1
2161306,2025-01-07,5.654166666666666,8.7,6.6,1
2161306,2025-01-08,3.6625,5.0,3.375,1
2161306,2025-01-09,3.3249999999999997,4.0,3.475,1
2161306,2025-01-10,1.7791666666666668,2.7,1.2,1
2161306,2025-01-11,2.0833333333333335,3.8,1.475,1
2161306,2025-01-12,3.8541666666666665,5.7,4.575,1
2161306,2025-01-13,5.008333333333334,7.5,6.9,1
2161306,2025-01-14,4.066666666666666,6.1,4.5,1
2161306,2025-01-15,4.420833333333333,6.5,4.7749999999999995,1
2161306,2025-01-16,3.4958333333333336,5.6,3.325,1
2161306,2025-01-17,4.5625,6.5,6.2,1
2161306,2025-01-18,3.545833333333333,5.2,3.85,1
2161306,2025-01-19,4.345833333333333,6.7,4.5,1
2161306,2025-01-20,6.2875000000000005,8.5,7.65,1
2161306,2025-01-21,4.558333333333334,6.3,5.4,1
2161306,2025-01-22,4.154166666666667,5.4,5.2,1
2161306,2025-01-23,3.033333333333333,3.8,3.2249999999999996,1
2161306,2025-01-24,2.1666666666666665,3.3,1.4,1
2161306,2025-01-25,1.8291666666666666,2.9,1.325,1
2161306,2025-01-26,1.5708333333333335,1.9,1.275,1
2161306,2025-01-27,2.0208333333333335,3.2,1.6,1
2161306,2025-01-28,2.254166666666667,3.5,1.65,1
2161306,2025-01-29,3.3708333333333336,4.8,4.05,1
2161306,2025-01-30,3.8833333333333333,6.4,5.375,1
2161306,2025-01-31,2.2083333333333335,3.2,2.0,1
2161306,2025-02-01,1.9083333333333332,3.1,1.375,2
2161306,2025-02-02,1.9708333333333332,3.0,1.35,2
2161306,2025-02-03,1.6083333333333334,2.3,1.3,2
2161306,2025-02-04,2.1625,4.1,1.2,2
2161306,2025-02-05,2.8791666666666664,3.9,2.425,2
2161306,2025-02-06,3.3166666666666664,4.4,2.75,2
2161306,2025-02-07,1.8333333333333333,2.7,1.1,2
2161306,2025-02-08,1.9458333333333335,2.8,1.325,2
2161306,2025-02-09,2.466666666666667,4.1,1.8,2
2161306,2025-02-10,4.229166666666667,4.9,4.275,2
2161306,2025-02-11,2.9375,3.9,3.075,2
2161306,2025-02-12,2.6,4.7,1.85,2
2161306,2025-02-13,3.0875,4.8,1.575,2
2161306,2025-02-14,3.404166666666667,4.2,3.275,2
2161306,2025-02-15,2.845833333333333,3.9,2.3,2
2161306,2025-02-16,2.7291666666666665,3.4,2.225,2
2161306,2025-02-17,3.1333333333333333,4.2,2.3499999999999996,2
2161306,2025-02-18,2.2624999999999997,3.8,1.175,2
2161306,2025-02-19,3.6,5.0,2.575,2
2161306,2025-02-20,3.1833333333333336,4.3,3.1,2
2161306,2025-02-21,2.7083333333333335,3.8,2.075,2
2161306,2025-02-22,3.2875,4.3,2.875,2
2161306,2025-02-23,2.6875,3.3,2.475,2
2161306,2025-02-24,2.1166666666666667,3.0,1.6,2
2161306,2025-02-25,2.85,3.6,2.425,2
2161306,2025-02-26,3.1750000000000003,3.9,2.55,2
2161306,2025-02-27,4.179166666666666,5.5,4.125,2
2161306,2025-02-28,2.575,3.5,2.625,2
2161306,2025-03-01,1.925,3.8,1.125,3
2161306,2025-03-02,2.3041666666666667,4.6,1.125,3
2161306,2025-03-03,3.0833333333333335,6.2,1.525,3
2161306,2025-03-04,2.845833333333333,5.5,1.65,3
2161306,2025-03-05,3.3541666666666665,5.4,1.85,3
2161306,2025-03-06,1.9708333333333332,3.9,1.2,3
2161306,2025-03-07,2.3000000000000003,3.3,1.475,3
2161306,2025-03-08,2.8958333333333335,3.7,2.3,3
2161306,2025-03-09,3.5124999999999997,4.6,2.625,3
2161306,2025-03-10,4.5125,5.2,4.5,3
2161306,2025-03-11,2.3874999999999997,4.0,1.7,3
2161306,2025-03-12,1.8833333333333335,3.4,1.4249999999999998,3
2161306,2025-03-13,1.7541666666666667,3.3,1.175,3
2161306,2025-03-14,3.0500000000000003,5.8,1.5,3
2161306,2025-03-15,2.025,3.4,1.1,3
2161306,2025-03-16,2.3249999999999997,4.1,1.45,3
2161306,2025-03-17,3.1333333333333333,4.4,2.5,3
2161306,2025-03-18,2.1166666666666667,3.6,1.525,3
2161306,2025-03-19,2.5875,4.1,2.4,3
2161306,2025-03-20,3.8666666666666667,7.0,3.35,3
2161306,2025-03-21,5.441666666666666,7.9,7.475,3
2161306,2025-03-22,4.6625000000000005,5.7,5.175,3
2161306,2025-03-23,4.341666666666667,6.0,5.725,3
2161306,2025-03-24,4.829166666666667,6.8,5.75,3
2161306,2025-03-25,4.045833333333333,6.6,2.65,3
2161306,2025-03-26,3.920833333333333,6.6,2.7,3
2161306,2025-03-27,4.983333333333333,7.8,2.975,3
2161306,2025-03-28,4.645833333333333,7.2,3.225,3
2161306,2025-03-29,2.558333333333333,3.7,1.425,3
2161306,2025-03-30,2.9875000000000003,4.1,2.275,3
2161306,2025-03-31,3.6,4.8,2.75,3
2161306,2025-04-01,4.6000000000000005,8.4,3.35,4
2161306,2025-04-02,8.512500000000001,11.8,9.700000000000001,4
2161306,2025-04-03,6.483333333333333,11.0,8.45,4
2161306,2025-04-04,3.7291666666666665,5.3,3.8499999999999996,4
2161306,2025-04-05,4.8374999999999995,9.9,2.75,4
2161306,2025-04-06,7.954166666666667,11.3,9.775,4
2161306,2025-04-07,5.191666666666667,8.8,3.075,4
2161306,2025-04-08,4.8500000000000005,6.7,3.675,4
2161306,2025-04-09,3.2291666666666665,6.0,1.85,4
2161306,2025-04-10,4.204166666666667,8.1,2.225,4
2161306,2025-04-11,5.316666666666667,8.4,3.0250000000000004,4
2161306,2025-04-12,6.204166666666667,10.6,7.825,4
2161306,2025-04-13,3.1916666666666664,4.8,3.05,4
2161306,2025-04-14,6.079166666666667,15.5,4.625,4
2161306,2025-04-15,12.133333333333333,25.8,21.85,4
2161306,2025-04-16,5.929166666666667,8.9,7.225,4
2161306,2025-04-17,5.6375,9.4,2.85,4
2161306,2025-04-18,8.970833333333333,12.4,6.9750000000000005,4
2161306,2025-04-19,10.8375,17.4,15.6,4
2161306,2025-04-20,7.841666666666666,12.6,8.7,4
2161306,2025-04-21,6.0125,9.1,4.475,4
2161306,2025-04-22,8.208333333333334,11.1,7.625,4
2161306,2025-04-23,9.066666666666666,10.4,10.325,4
2161306,2025-04-24,7.416666666666667,12.0,5.75,4
2161306,2025-04-25,5.6375,9.5,3.7249999999999996,4
2161306,2025-04-26,5.704166666666667,8.6,3.9,4
2161306,2025-04-27,5.141666666666667,8.8,2.7,4
2161306,2025-04-28,5.866666666666667,11.3,2.45,4
2161306,2025-04-29,10.174999999999999,13.9,9.15,4
2161306,2025-04-30,8.583333333333334,12.6,7.65,4
2161306,2025-05-01,7.320833333333333,10.2,4.0,5
2161306,2025-05-02,10.012500000000001,20.7,17.375,5
2161306,2025-05-03,7.0,10.8,5.325,5
2161306,2025-05-04,8.370833333333334,12.1,6.925000000000001,5
2161306,2025-05-05,9.954166666666667,14.3,11.225,5
2161306,2025-05-06,7.970833333333334,13.5,4.325,5
2161306,2025-05-07,7.8875,13.5,5.375,5
2161306,2025-05-08,9.9,16.5,10.95,5
2161306,2025-05-09,8.299999999999999,13.1,7.45,5
2161306,2025-05-10,6.6499999999999995,8.4,6.225,5
2161306,2025-05-11,6.575,14.4,3.3,5
2161306,2025-05-12,10.295833333333333,18.5,15.399999999999999,5
2161306,2025-05-13,6.3,9.9,6.175,5
2161306,2025-05-14,6.425,11.2,4.45,5
2161306,2025-05-15,7.579166666666667,14.3,3.2,5
2161306,2025-05-16,8.9,15.9,3.5,5
2161306,2025-05-17,7.954166666666667,10.7,5.325,5
2161306,2025-05-18,9.658333333333333,18.0,4.975,5
2161306,2025-05-19,9.145833333333334,13.6,4.425,5
2161306,2025-05-20,9.204166666666667,14.8,7.85,5
2161306,2025-05-21,10.174999999999999,13.5,11.049999999999999,5
2161306,2025-05-22,11.75,17.5,10.425,5
2161306,2025-05-23,6.045833333333333,8.9,3.625,5
2161306,2025-05-24,8.35,13.8,4.925,5
2161306,2025-05-25,6.970833333333334,8.9,6.675,5
2161306,2025-05-26,7.441666666666666,10.0,6.7,5
2161306,2025-05-27,11.7125,17.5,7.924999999999999,5
2161306,2025-05-28,9.75,15.9,7.275,5
2161306,2025-05-29,7.395833333333333,12.7,3.7750000000000004,5
2161306,2025-05-30,8.725,13.3,7.1499999999999995,5
2161306,2025-05-31,7.0874999999999995,13.5,3.025,5
2161306,2025-06-01,11.637500000000001,24.4,18.349999999999998,6
2161306,2025-06-02,9.4875,25.3,10.775,6
2161306,2025-06-03,7.195833333333333,10.6,5.75,6
2161306,2025-06-04,6.691666666666666,10.4,3.5749999999999997,6
2161306,2025-06-05,8.262500000000001,14.2,6.525,6
2161306,2025-06-06,8.195833333333333,13.8,5.45,6
2161306,2025-06-07,7.608333333333333,14.5,5.675,6
2161306,2025-06-08,9.450000000000001,15.7,6.725,6
2161306,2025-06-09,10.3375,16.5,7.6,6
2161306,2025-06-10,11.108333333333334,16.1,6.725,6
2161306,2025-06-11,11.566666666666668,16.5,10.25,6
2161306,2025-06-12,10.670833333333333,17.5,14.125,6
2161306,2025-06-13,8.279166666666667,14.3,5.825,6
2161306,2025-06-14,9.137500000000001,13.8,6.699999999999999,6
2161306,2025-06-15,16.141666666666666,21.3,20.175,6
2161306,2025-06-16,12.9,19.7,10.299999999999999,6
2161306,2025-06-17,13.366666666666667,18.1,12.075,6
2161306,2025-06-18,15.808333333333332,27.1,24.875,6
2161306,2025-06-19,11.445833333333333,18.7,14.95,6
2161306,2025-06-20,13.025,21.6,10.8,6
2161306,2025-06-21,10.241666666666667,16.1,6.35,6
2161306,2025-06-22,6.966666666666666,9.0,4.125,6
2161306,2025-06-23,7.75,10.6,6.4,6
2161306,2025-06-24,7.929166666666667,13.5,5.225,6
2161306,2025-06-25,7.7375,10.7,5.325,6
2161306,2025-06-26,7.258333333333333,8.6,6.725,6
2161306,2025-06-27,8.020833333333334,12.8,4.725,6
2161306,2025-06-28,7.808333333333334,13.3,4.0,6
2161306,2025-06-29,10.779166666666667,16.2,5.9,6
2161306,2025-06-30,7.7749999999999995,11.1,4.15,6
2161306,2025-07-01,7.8500000000000005,12.7,3.2750000000000004,7
2161306,2025-07-02,6.6875,11.4,2.7,7
2161306,2025-07-03,6.3999999999999995,12.6,3.075,7
2161306,2025-07-04,7.895833333333333,10.3,7.5,7
2161306,2025-07-05,10.674999999999999,16.7,14.45,7
2161306,2025-07-06,10.616666666666667,17.8,15.375,7
2161306,2025-07-07,9.575000000000001,11.4,10.275,7
2161306,2025-07-08,12.887500000000001,17.2,15.25,7
2161306,2025-07-09,12.858333333333334,20.2,18.55,7
2161306,2025-07-10,9.658333333333333,16.3,7.75,7
2161306,2025-07-11,7.429166666666667,10.3,4.975,7
2161306,2025-07-12,7.8875,12.8,5.975,7
2161306,2025-07-13,8.366666666666665,11.5,6.625,7
2161306,2025-07-14,12.0625,17.9,8.35,7
2161306,2025-07-15,13.666666666666666,18.0,12.725,7
2161306,2025-07-16,7.891666666666667,13.2,4.2,7
2161306,2025-07-17,12.924999999999999,18.8,16.5,7
2161306,2025-07-18,15.6625,22.1,20.5,7
2161306,2025-07-19,14.7125,22.9,21.35,7
2161306,2025-07-20,10.929166666666667,17.3,9.575,7
2161306,2025-07-21,9.05,11.3,10.35,7
2161306,2025-07-22,6.0125,8.8,4.6499999999999995,7
2161306,2025-07-23,5.916666666666667,9.3,4.35,7
2161306,2025-07-24,5.170833333333333,9.8,2.775,7
2161306,2025-07-25,7.0249999999999995,14.8,3.15,7
2161306,2025-07-26,12.429166666666667,19.9,17.675,7
2161306,2025-07-27,10.233333333333333,13.2,11.475,7
2161306,2025-07-28,12.370833333333332,18.8,17.0,7
2161306,2025-07-29,13.65,25.0,21.3,7
2161306,2025-07-30,11.112499999999999,15.7,15.2,7
2161306,2025-07-31,10.029166666666667,13.7,9.45,7
2161306,2025-08-01,8.145833333333334,12.0,5.425,8
2161306,2025-08-02,10.195833333333333,14.3,12.025,8
2161306,2025-08-03,11.820833333333333,18.8,17.65,8
2161306,2025-08-04,8.612499999999999,15.0,9.625,8
2161306,2025-08-05,13.470833333333333,18.8,11.025,8
2161306,2025-08-06,17.724999999999998,20.2,16.45,8
2161306,2025-08-07,12.941666666666668,19.2,16.35,8
2161306,2025-08-08,10.033333333333333,13.0,10.95,8
2161306,2025-08-09,9.220833333333333,13.4,10.15,8
2161306,2025-08-10,6.516666666666667,8.9,4.85,8
2161306,2025-08-11,6.408333333333334,10.1,4.3,8
2161306,2025-08-12,6.770833333333333,11.6,3.65,8
2161306,2025-08-13,9.370833333333334,17.4,6.825,8
2161306,2025-08-14,9.975,15.4,9.5,8
2161306,2025-08-15,5.970833333333334,10.5,3.05,8
2161306,2025-08-16,6.958333333333333,13.6,3.25,8
2161306,2025-08-17,7.720833333333334,11.1,6.425,8
2161306,2025-08-18,9.1,13.2,8.175,8
2161306,2025-08-19,11.379166666666668,18.2,6.925,8
2161306,2025-08-20,11.450000000000001,15.9,9.775,8
2161306,2025-08-21,7.533333333333334,11.9,2.75,8
2161306,2025-08-22,7.491666666666667,11.5,5.625,8
2161306,2025-08-23,7.0625,15.7,3.15,8
2161306,2025-08-24,11.420833333333334,21.4,17.225,8
2161306,2025-08-25,6.933333333333334,9.4,7.8,8
2161306,2025-08-26,4.233333333333333,8.4,1.3,8
2161306,2025-08-27,6.7375,12.3,2.45,8
2161306,2025-08-28,9.016666666666667,12.0,10.45,8
2161306,2025-08-29,7.4624999999999995,12.3,7.025,8
2161306,2025-08-30,7.0625,10.7,8.15,8
2161306,2025-08-31,5.841666666666666,11.6,3.7,8
2161306,2025-09-01,6.7,9.8,5.275,9
2161306,2025-09-02,7.666666666666667,9.6,6.75,9
2161306,2025-09-03,6.620833333333334,9.8,5.325,9
2161306,2025-09-04,6.1125,11.1,3.975,9
2161306,2025-09-05,6.1499999999999995,11.6,3.75,9
2161306,2025-09-06,6.408333333333334,9.9,5.05,9
2161306,2025-09-07,10.516666666666667,19.5,9.55,9
2161306,2025-09-08,13.545833333333334,25.5,21.575,9
2161306,2025-09-09,8.545833333333333,14.9,5.675,9
2161306,2025-09-10,10.166666666666666,16.2,9.65,9
2161306,2025-09-11,6.0125,9.9,2.875,9
2161306,2025-09-12,5.858333333333333,8.4,3.475,9
2161306,2025-09-13,6.783333333333334,9.7,5.125,9
2161306,2025-09-14,8.070833333333333,10.5,8.799999999999999,9
2161306,2025-09-15,6.608333333333333,11.8,3.325,9
2161306,2025-09-16,6.6000000000000005,10.6,5.225,9
2161306,2025-09-17,6.866666666666667,12.5,4.725,9
2161306,2025-09-18,7.045833333333333,10.5,6.425,9
2161306,2025-09-19,7.9624999999999995,13.8,7.7,9
2161306,2025-09-20,11.174999999999999,19.5,16.725,9
2161306,2025-09-21,6.625,7.9,7.25,9
2161306,2025-09-22,6.0125,10.8,3.025,9
2161306,2025-09-23,6.458333333333333,9.0,7.225,9
2161306,2025-09-24,6.579166666666667,10.5,5.9,9
2161306,2025-09-25,7.2875000000000005,9.5,5.725,9
2161306,2025-09-26,8.129166666666666,12.9,11.35,9
2161306,2025-09-27,4.783333333333333,6.5,3.2,9
2161306,2025-09-28,5.379166666666666,6.5,6.075,9
2161306,2025-09-29,2.7291666666666665,5.3,1.85,9
2161306,2025-09-30,3.7416666666666667,7.4,1.35,9
2161306,2025-10-01,4.958333333333333,10.3,1.625,10
2161306,2025-10-02,6.7875000000000005,9.8,5.4,10
2161306,2025-10-03,4.945833333333334,8.3,3.425,10
2161306,2025-10-04,5.683333333333334,8.9,4.15,10
2161306,2025-10-05,8.041666666666666,12.2,11.05,10
2161306,2025-10-06,7.795833333333333,13.7,7.574999999999999,10
2161306,2025-10-07,4.516666666666667,7.0,2.3,10
2161306,2025-10-08,6.3,15.0,2.525,10
2161306,2025-10-09,10.079166666666667,16.0,13.45,10
2161306,2025-10-10,6.2749999999999995,8.8,5.925000000000001,10
2161306,2025-10-11,5.504166666666666,8.1,4.0,10
2161306,2025-10-12,6.520833333333333,7.9,6.825,10
2161306,2025-10-13,5.1875,8.7,2.65,10
2161306,2025-10-14,5.133333333333334,7.6,4.075,10
2161306,2025-10-15,3.6166666666666667,6.9,1.375,10
2161306,2025-10-16,4.6625000000000005,6.3,3.675,10
2161306,2025-10-17,7.0125,12.0,7.325,10
2161306,2025-10-18,9.141666666666667,13.5,11.55,10
2161306,2025-10-19,6.833333333333333,11.2,8.05,10
2161306,2025-10-20,3.904166666666667,4.9,4.375,10
2161306,2025-10-21,3.6291666666666664,4.3,3.725,10
2161306,2025-10-22,3.033333333333333,4.1,2.325,10
2161306,2025-10-23,3.170833333333333,4.8,1.85,10
2161306,2025-10-24,4.791666666666667,7.3,3.6,10
2161306,2025-10-25,5.583333333333333,6.4,5.075,10
2161306,2025-10-26,6.4375,8.7,7.6,10
2161306,2025-10-27,6.045833333333333,10.9,4.625,10
2161306,2025-10-28,6.779166666666666,10.0,7.275,10
2161306,2025-10-29,6.6625000000000005,9.4,7.625,10
2161306,2025-10-30,7.2250000000000005,9.5,7.6,10
2161306,2025-10-31,4.5625,6.2,4.95,10
2161306,2025-11-01,3.275,5.8,2.25,11
2161306,2025-11-02,3.795833333333333,5.4,2.725,11
2161306,2025-11-03,3.5583333333333336,5.6,1.725,11
2161306,2025-11-04,4.108333333333333,5.4,3.125,11
2161306,2025-11-05,5.445833333333333,7.4,4.525,11
2161306,2025-11-06,7.216666666666666,9.3,8.675,11
2161306,2025-11-07,6.329166666666667,7.3,5.65,11
2161306,2025-11-08,3.670833333333333,4.9,2.875,11
2161306,2025-11-09,2.9583333333333335,5.5,1.275,11
2161306,2025-11-10,5.483333333333333,7.3,4.15,11
2161306,2025-11-11,4.6875,6.7,3.2,11
2161306,2025-11-12,5.2875000000000005,9.5,3.2249999999999996,11
2161306,2025-11-13,5.8999999999999995,9.0,4.75,11
2161306,2025-11-14,6.870833333333334,9.8,7.8,11
2161306,2025-11-15,6.733333333333333,11.5,9.6,11
2161306,2025-11-16,6.166666666666667,8.0,5.775,11
2161306,2025-11-17,6.191666666666666,8.6,8.15,11
2161306,2025-11-18,1.9708333333333332,3.7,1.975,11
2161306,2025-11-19,2.033333333333333,4.5,0.75,11
2161306,2025-11-20,4.395833333333333,6.0,5.4,11
2161306,2025-11-21,4.970833333333333,7.8,5.75,11
2161306,2025-11-22,6.6625000000000005,9.8,8.3,11
2161306,2025-11-23,6.879166666666666,9.8,8.375,11
2161306,2025-11-24,5.870833333333334,8.1,7.275,11
2161306,2025-11-25,4.4125000000000005,7.7,3.475,11
2161306,2025-11-26,5.791666666666667,8.0,7.025,11
2161306,2025-11-27,5.3,7.3,6.375,11
2161306,2025-11-28,5.6000000000000005,8.1,5.85,11
2161306,2025-11-29,7.108333333333333,9.3,8.825,11
2161306,2025-11-30,6.8875,8.1,7.075,11
2161306,2025-12-01,6.220833333333334,7.9,6.725,12
2161306,2025-12-02,6.2749999999999995,10.7,4.975,12
2161306,2025-12-03,5.704166666666667,10.9,6.2,12
2161306,2025-12-04,4.6375,6.8,3.675,12
2161306,2025-12-05,6.0874999999999995,7.4,6.875,12
2161306,2025-12-06,4.370833333333334,7.1,3.1,12
2161306,2025-12-07,3.9125,7.0,2.65,12
2161306,2025-12-08,4.183333333333334,6.2,3.15,12
2161306,2025-12-09,5.491666666666667,6.8,5.949999999999999,12
2161306,2025-12-10,5.829166666666667,8.9,6.725,12
2161306,2025-12-11,5.9875,7.4,5.9,12
2161306,2025-12-12,6.304166666666667,7.3,6.1,12
2161306,2025-12-13,3.470833333333333,5.8,3.225,12
2161306,2025-12-14,2.858333333333333,5.2,1.725,12
2161306,2025-12-15,4.6499999999999995,6.1,5.65,12
2161306,2025-12-16,3.4333333333333336,4.1,3.15,12
2161306,2025-12-17,3.3166666666666664,4.1,3.775,12
2161306,2025-12-18,3.9958333333333336,5.8,3.9749999999999996,12
2161306,2025-12-19,4.7250000000000005,6.3,5.1,12
2161306,2025-12-20,3.125,5.7,1.7,12
2161306,2025-12-21,3.7416666666666667,5.6,3.175,12
2161306,2025-12-22,3.4,4.8,3.175,12
2161306,2025-12-23,2.158333333333333,3.0,1.7,12
2161306,2025-12-24,2.3541666666666665,3.6,1.425,12
2161306,2025-12-25,2.066666666666667,3.0,1.225,12
2161306,2025-12-26,2.8125,4.8,1.7,12
2161306,2025-12-27,3.725,5.1,3.6500000000000004,12
2161306,2025-12-28,4.6000000000000005,5.8,5.3,12
2161306,2025-12-29,5.266666666666667,6.7,6.55,12
2161306,2025-12-30,2.620833333333333,3.6,2.125,12
2161306,2025-12-31,2.3958333333333335,3.7,2.0,12
2161306,2026-01-01,1.7583333333333335,2.3,1.4,1
2161306,2026-01-02,2.0625,2.6,1.75,1
2161306,2026-01-03,3.15,4.6,2.1,1
2161306,2026-01-04,3.4166666666666665,4.4,3.225,1
2161306,2026-01-05,2.3541666666666665,3.1,1.975,1
2161306,2026-01-06,2.033333333333333,2.7,1.75,1
2161306,2026-01-07,3.016666666666667,4.6,3.275,1
2161306,2026-01-08,3.7458333333333336,5.0,4.3,1
2161306,2026-01-09,5.404166666666666,7.5,6.75,1
2161306,2026-01-10,4.083333333333333,5.6,4.05,1
2161306,2026-01-11,5.358333333333333,6.6,6.225,1
2161306,2026-01-12,4.366666666666666,6.3,4.2,1
2161306,2026-01-13,5.629166666666666,6.8,6.575,1
2161306,2026-01-14,3.8666666666666667,5.6,3.4,1
2161306,2026-01-15,3.75,5.4,2.825,1
2161306,2026-01-16,3.4375,4.8,2.075,1
2161306,2026-01-17,2.658333333333333,3.7,1.95,1
2161306,2026-01-18,2.591666666666667,4.2,1.975,1
2161306,2026-01-19,2.125,3.0,1.775,1
2161306,2026-01-20,1.8666666666666665,2.8,1.4,1
2161306,2026-01-21,1.9458333333333335,2.6,1.625,1
2161306,2026-01-22,1.5458333333333334,2.1,1.025,1
2161306,2026-01-23,2.2875,3.2,1.625,1
2161306,2026-01-24,2.904166666666667,3.7,2.3249999999999997,1
2161306,2026-01-25,4.008333333333334,5.2,3.675,1
2161306,2026-01-26,3.920833333333333,4.9,3.575,1
2161306,2026-01-27,3.908333333333333,5.0,3.85,1
2161306,2026-01-28,3.8125,5.1,3.725,1
2161306,2026-01-29,2.7083333333333335,3.4,2.75,1
2161306,2026-01-30,2.120833333333333,3.8,1.2,1
2161306,2026-01-31,2.8791666666666664,3.9,1.975,1
2161306,2026-02-01,3.125,4.3,2.35,2
2161306,2026-02-02,3.3833333333333333,4.8,2.575,2
2161306,2026-02-03,4.675,6.3,5.75,2
2161306,2026-02-04,4.041666666666667,5.3,4.225,2
2161306,2026-02-05,2.75,4.1,1.975,2
2161306,2026-02-06,2.5541666666666667,4.9,1.4249999999999998,2
2161306,2026-02-07,2.308333333333333,3.2,1.725,2
2161306,2026-02-08,1.9000000000000001,3.1,1.45,2
2161306,2026-02-09,2.004166666666667,3.4,1.025,2
2161306,2026-02-10,4.004166666666666,5.3,3.3,2
2161306,2026-02-11,3.9416666666666664,5.5,4.2749999999999995,2
2161306,2026-02-12,3.3333333333333335,4.5,3.025,2
2161306,2026-02-13,2.0083333333333333,2.7,1.55,2
2161306,2026-02-14,2.0166666666666666,2.9,1.6,2
2161306,2026-02-15,1.8499999999999999,3.3,1.325,2
2161306,2026-02-16,2.308333333333333,4.1,1.225,2
2161306,2026-02-17,2.6958333333333333,3.6,1.85,2
2161306,2026-02-18,3.2458333333333336,4.2,2.3,2
2161306,2026-02-19,3.8000000000000003,5.1,3.3,2
2161306,2026-02-20,2.970833333333333,4.3,1.825,2
2161306,2026-02-21,2.8041666666666667,4.6,2.05,2
2161306,2026-02-22,1.8583333333333334,3.1,1.25,2
2161306,2026-02-23,2.0083333333333333,2.7,1.65,2
2161306,2026-02-24,1.9208333333333334,3.5,1.1,2
2161306,2026-02-25,2.3625000000000003,3.6,1.7,2
2161306,2026-02-26,2.5625,3.9,1.675,2
2161306,2026-02-27,3.65,5.4,2.575,2
2161306,2026-02-28,3.6750000000000003,6.2,2.55,2
2161306,2026-03-01,4.454166666666667,6.8,3.3249999999999997,3
2161306,2026-03-02,4.241666666666666,6.0,2.975,3
2161306,2026-03-03,2.766666666666667,3.8,2.4,3
2161306,2026-03-04,3.141666666666667,5.9,1.625,3
2161306,2026-03-05,4.154166666666667,5.8,3.2,3
2161306,2026-03-06,4.491666666666666,5.7,4.9,3
2161306,2026-03-07,2.8791666666666664,3.8,2.95,3
2161306,2026-03-08,2.3291666666666666,3.3,1.875,3
2161306,2026-03-09,2.1708333333333334,3.0,1.525,3
2161306,2026-03-10,2.525,4.0,1.475,3
2161306,2026-03-11,3.4416666666666664,5.2,2.9,3
2161306,2026-03-12,5.325,6.6,5.9,3
2161306,2026-03-13,4.1499999999999995,7.0,4.925,3
2161306,2026-03-14,2.975,4.3,3.5,3
2161306,2026-03-15,3.545833333333333,4.3,3.8,3
2161306,2026-03-16,2.504166666666667,3.1,2.325,3
2161306,2026-03-17,2.0541666666666667,3.7,1.475,3
2161306,2026-03-18,2.3208333333333333,4.2,1.775,3
2161306,2026-03-19,2.2624999999999997,4.1,1.65,3
2161306,2026-03-20,2.0166666666666666,4.1,1.05,3
2161306,2026-03-21,2.5625,4.4,1.725,3
2161306,2026-03-22,2.2624999999999997,3.6,1.8,3
2161306,2026-03-23,2.245833333333333,4.3,1.2,3
2161306,2026-03-24,2.5416666666666665,4.6,1.375,3
2161306,2026-03-25,2.3041666666666667,4.1,1.375,3
2161306,2026-03-26,3.2291666666666665,5.9,1.425,3
2161306,2026-03-27,3.2624999999999997,6.2,1.5,3
2161306,2026-03-28,3.0541666666666667,6.1,1.5750000000000002,3
2161306,2026-03-29,2.85,5.6,1.25,3
2161306,2026-03-30,5.1375,8.1,4.0,3
2161306,2026-03-31,4.729166666666667,8.3,3.95,3
2161306,2026-04-01,4.520833333333333,8.1,2.45,4
2161306,2026-04-02,4.6125,6.3,3.925,4
2161306,2026-04-03,5.666666666666667,9.9,3.2,4
2161306,2026-04-04,5.016666666666667,7.3,4.5,4
2161306,2026-04-05,6.75,11.2,3.575,4
