latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
14.44874,98.04567,351.12,0.39,0.36,2026-04-13,0650,N,VIIRS,n,2.0NRT,306.05,8.49,D
14.76623,100.14577,338.83,0.41,0.37,2026-04-13,0650,N,VIIRS,n,2.0NRT,313.59,2.62,D
15.44008,105.21989,346.21,0.51,0.49,2026-04-13,0650,N,VIIRS,n,2.0NRT,310.89,11.61,D
15.34535,104.44282,332.87,0.45,0.47,2026-04-13,0650,N,VIIRS,l,2.0NRT,305.87,3.94,D
15.34287,104.38742,348.56,0.45,0.47,2026-04-13,0650,N,VIIRS,n,2.0NRT,310.99,10.84,D
14.63164,99.18145,338.3,0.39,0.36,2026-04-13,0650,N,VIIRS,n,2.0NRT,312.53,4.94,D
14.6311,99.17786,342.23,0.39,0.36,2026-04-13,0650,N,VIIRS,n,2.0NRT,311.5,3.9,D
14.63056,99.17426,346.75,0.39,0.36,2026-04-13,0650,N,VIIRS,n,2.0NRT,313.14,3.9,D
14.63003,99.17066,341.35,0.39,0.36,2026-04-13,0650,N,VIIRS,l,2.0NRT,313.83,5.25,D
14.62949,99.16708,351.14,0.39,0.36,2026-04-13,0650,N,VIIRS,n,2.0NRT,317.43,5.25,D
14.62842,99.15989,337.78,0.39,0.36,2026-04-13,0650,N,VIIRS,n,2.0NRT,311.88,5.11,D
15.64727,106.91463,367,0.33,0.55,2026-04-13,0650,N,VIIRS,h,2.0NRT,300.97,10.49,D
14.63174,99.15932,367,0.39,0.36,2026-04-13,0650,N,VIIRS,h,2.0NRT,312.39,12.26,D
15.64104,106.85945,348.74,0.33,0.55,2026-04-13,0650,N,VIIRS,n,2.0NRT,297.15,6.63,D
14.63443,99.17731,355.6,0.39,0.36,2026-04-13,0650,N,VIIRS,n,2.0NRT,312.33,6.39,D
14.63389,99.17371,353.35,0.39,0.36,2026-04-13,0650,N,VIIRS,n,2.0NRT,312.75,6.39,D
14.63336,99.1701,340.28,0.39,0.36,2026-04-13,0650,N,VIIRS,n,2.0NRT,311.15,4.22,D
14.63282,99.16653,343.68,0.39,0.36,2026-04-13,0650,N,VIIRS,l,2.0NRT,314.73,4.22,D
14.6312,99.15566,341.03,0.39,0.36,2026-04-13,0650,N,VIIRS,n,2.0NRT,314.81,3.61,D
14.59787,98.9333,332.31,0.39,0.36,2026-04-13,0650,N,VIIRS,l,2.0NRT,304.09,3.92,D
15.64617,106.85896,367,0.33,0.55,2026-04-13,0650,N,VIIRS,h,2.0NRT,298.6,6.63,D
14.63776,99.17674,342.9,0.39,0.36,2026-04-13,0650,N,VIIRS,n,2.0NRT,309.82,6.39,D
14.63615,99.16597,349.34,0.39,0.36,2026-04-13,0650,N,VIIRS,n,2.0NRT,314.05,4.22,D
14.63024,99.12646,346.14,0.39,0.36,2026-04-13,0650,N,VIIRS,l,2.0NRT,318.66,8.82,D
15.65135,106.85887,367,0.33,0.55,2026-04-13,0650,N,VIIRS,h,2.0NRT,302,15.92,D
15.6517,106.86189,339.63,0.33,0.55,2026-04-13,0650,N,VIIRS,n,2.0NRT,298.95,16.52,D
15.65101,106.85583,336.53,0.33,0.55,2026-04-13,0650,N,VIIRS,n,2.0NRT,296.86,15.92,D
15.04702,102.02158,344.19,0.49,0.4,2026-04-13,0650,N,VIIRS,l,2.0NRT,317.19,12.39,D
14.63948,99.16541,352.17,0.39,0.36,2026-04-13,0650,N,VIIRS,n,2.0NRT,311.47,5.26,D
14.6384,99.15816,337.16,0.39,0.36,2026-04-13,0650,N,VIIRS,l,2.0NRT,309.78,5.77,D
14.63731,99.1509,342.79,0.39,0.36,2026-04-13,0650,N,VIIRS,l,2.0NRT,314.34,4.79,D
15.61079,106.46116,334.53,0.62,0.54,2026-04-13,0650,N,VIIRS,n,2.0NRT,299.72,4.61,D
14.64442,99.17561,337.68,0.39,0.36,2026-04-13,0650,N,VIIRS,l,2.0NRT,309.39,4.27,D
14.64118,99.15395,348.61,0.39,0.36,2026-04-13,0650,N,VIIRS,n,2.0NRT,311.37,4.79,D
14.80766,100.2634,339.04,0.41,0.37,2026-04-13,0650,N,VIIRS,l,2.0NRT,313.98,3.99,D
14.64828,99.17867,346.61,0.39,0.36,2026-04-13,0650,N,VIIRS,n,2.0NRT,309.63,4.85,D
14.64774,99.17503,353.73,0.39,0.36,2026-04-13,0650,N,VIIRS,n,2.0NRT,316.23,20.18,D
14.6472,99.17143,348.42,0.39,0.36,2026-04-13,0650,N,VIIRS,n,2.0NRT,316.3,20.18,D
14.59988,98.85641,334.34,0.39,0.36,2026-04-13,0650,N,VIIRS,n,2.0NRT,304.27,3.27,D
14.83873,100.45471,342.74,0.42,0.37,2026-04-13,0650,N,VIIRS,l,2.0NRT,313.09,4.19,D
14.65269,99.18532,336.45,0.39,0.36,2026-04-13,0650,N,VIIRS,l,2.0NRT,306.45,2.75,D
14.65215,99.18171,340.24,0.39,0.36,2026-04-13,0650,N,VIIRS,n,2.0NRT,307.42,4.85,D
14.64946,99.16373,338.34,0.39,0.36,2026-04-13,0650,N,VIIRS,l,2.0NRT,310.46,5.74,D
14.64892,99.16013,351.06,0.39,0.36,2026-04-13,0650,N,VIIRS,n,2.0NRT,313.51,20.51,D
14.60267,98.85231,344.25,0.39,0.36,2026-04-13,0650,N,VIIRS,n,2.0NRT,304.59,7.3,D
15.67065,106.84615,330.55,0.33,0.55,2026-04-13,0650,N,VIIRS,l,2.0NRT,301.18,7.42,D
14.84218,100.45419,339.87,0.42,0.37,2026-04-13,0650,N,VIIRS,l,2.0NRT,311.1,4.6,D
14.65655,99.18835,339.19,0.39,0.36,2026-04-13,0650,N,VIIRS,n,2.0NRT,305.79,3.73,D
14.65225,99.15958,336.34,0.39,0.36,2026-04-13,0650,N,VIIRS,l,2.0NRT,308.18,1.27,D
15.676,106.84752,356.22,0.33,0.55,2026-04-13,0650,N,VIIRS,n,2.0NRT,300.78,8.69,D
14.65666,99.16622,346.82,0.39,0.36,2026-04-13,0650,N,VIIRS,n,2.0NRT,316.07,19.92,D
15.16496,102.72305,343.53,0.53,0.42,2026-04-13,0650,N,VIIRS,n,2.0NRT,309.66,19.56,D
15.16883,102.7225,347.39,0.53,0.42,2026-04-13,0650,N,VIIRS,n,2.0NRT,311.32,19.56,D
15.1314,102.4454,337.59,0.51,0.41,2026-04-13,0650,N,VIIRS,l,2.0NRT,309.83,13.06,D
14.98285,101.31686,348.19,0.45,0.39,2026-04-13,0650,N,VIIRS,n,2.0NRT,312.73,12.26,D
14.67319,99.18553,335.47,0.39,0.36,2026-04-13,0650,N,VIIRS,n,2.0NRT,307.04,0.98,D
15.37659,104.20599,347.27,0.44,0.46,2026-04-13,0650,N,VIIRS,n,2.0NRT,317.01,10.65,D
14.67652,99.18499,342.61,0.39,0.36,2026-04-13,0650,N,VIIRS,n,2.0NRT,307.51,2.45,D
14.6345,98.90552,332.9,0.39,0.36,2026-04-13,0650,N,VIIRS,n,2.0NRT,302.61,3.78,D
15.67983,106.6164,343.88,0.63,0.54,2026-04-13,0650,N,VIIRS,n,2.0NRT,305.06,36.74,D
14.682,99.19881,330.08,0.39,0.36,2026-04-13,0650,N,VIIRS,l,2.0NRT,304.69,2.55,D
15.70893,106.81872,345.71,0.33,0.55,2026-04-13,0650,N,VIIRS,n,2.0NRT,296.34,4.14,D
15.68486,106.61573,342.45,0.63,0.54,2026-04-13,0650,N,VIIRS,n,2.0NRT,301.65,24.56,D
14.64332,98.91887,331.08,0.39,0.36,2026-04-13,0650,N,VIIRS,l,2.0NRT,304.99,2.99,D
14.64223,98.91167,332.14,0.39,0.36,2026-04-13,0650,N,VIIRS,l,2.0NRT,304.39,1.93,D
14.6892,99.20132,331.75,0.39,0.36,2026-04-13,0650,N,VIIRS,l,2.0NRT,303.35,2.65,D
14.6461,98.91475,334.25,0.39,0.36,2026-04-13,0650,N,VIIRS,l,2.0NRT,304.86,2.99,D
15.6482,106.22701,345.45,0.59,0.53,2026-04-13,0650,N,VIIRS,n,2.0NRT,303.37,19.82,D
15.64752,106.22143,345.15,0.59,0.53,2026-04-13,0650,N,VIIRS,n,2.0NRT,307.02,23.96,D
15.30132,103.50188,337.29,0.39,0.44,2026-04-13,0650,N,VIIRS,l,2.0NRT,309.62,3.01,D
14.91331,100.70243,348.6,0.42,0.38,2026-04-13,0650,N,VIIRS,n,2.0NRT,313.68,8.38,D
15.65311,106.22647,344.86,0.59,0.53,2026-04-13,0650,N,VIIRS,n,2.0NRT,303.78,19.82,D
14.71543,99.3308,344.72,0.39,0.36,2026-04-13,0650,N,VIIRS,l,2.0NRT,317.76,4.9,D
15.42977,104.41445,343.23,0.45,0.47,2026-04-13,0650,N,VIIRS,n,2.0NRT,310.95,9.29,D
15.43464,104.41811,346.38,0.45,0.47,2026-04-13,0650,N,VIIRS,n,2.0NRT,310.73,9.29,D
15.4341,104.4139,346.05,0.45,0.47,2026-04-13,0650,N,VIIRS,n,2.0NRT,310.36,9.29,D
14.72211,99.32973,351.37,0.39,0.36,2026-04-13,0650,N,VIIRS,n,2.0NRT,319.87,14.22,D
14.72546,99.32922,351.16,0.39,0.36,2026-04-13,0650,N,VIIRS,n,2.0NRT,317.88,13.38,D
14.69085,99.09859,353.6,0.39,0.36,2026-04-13,0650,N,VIIRS,n,2.0NRT,320.69,47.53,D
14.66593,98.93349,331.05,0.39,0.36,2026-04-13,0650,N,VIIRS,l,2.0NRT,305.52,3.03,D
14.72772,99.32146,345.99,0.39,0.36,2026-04-13,0650,N,VIIRS,n,2.0NRT,313.51,7.23,D
14.70867,99.19464,333.7,0.39,0.36,2026-04-13,0650,N,VIIRS,l,2.0NRT,305.95,2.81,D
14.67143,98.9473,337.4,0.39,0.36,2026-04-13,0650,N,VIIRS,n,2.0NRT,306.05,2.48,D
14.67089,98.94371,339,0.39,0.36,2026-04-13,0650,N,VIIRS,n,2.0NRT,305.98,5.04,D
14.67034,98.94012,348.77,0.39,0.36,2026-04-13,0650,N,VIIRS,n,2.0NRT,307.79,5.04,D
14.6698,98.93654,337.62,0.39,0.36,2026-04-13,0650,N,VIIRS,n,2.0NRT,306.1,3.03,D
14.66926,98.93296,343.76,0.39,0.36,2026-04-13,0650,N,VIIRS,n,2.0NRT,305.34,3.03,D
14.67421,98.94319,352.9,0.39,0.36,2026-04-13,0650,N,VIIRS,n,2.0NRT,311.07,10.14,D
14.67367,98.93961,342.7,0.39,0.36,2026-04-13,0650,N,VIIRS,n,2.0NRT,308.92,10.14,D
14.61041,98.52281,331.99,0.38,0.36,2026-04-13,0650,N,VIIRS,l,2.0NRT,303.05,2.16,D
14.85769,100.15106,342.35,0.41,0.37,2026-04-13,0650,N,VIIRS,l,2.0NRT,316.03,3.53,D
14.85781,100.15469,337.72,0.41,0.37,2026-04-13,0650,N,VIIRS,l,2.0NRT,311.97,1.3,D
14.71467,99.17481,334.08,0.39,0.36,2026-04-13,0650,N,VIIRS,n,2.0NRT,308.22,3.64,D
14.89891,100.41785,349.17,0.41,0.37,2026-04-13,0650,N,VIIRS,n,2.0NRT,317.36,17.04,D
14.72067,99.19216,333.56,0.39,0.36,2026-04-13,0650,N,VIIRS,l,2.0NRT,305.06,1.72,D
14.71854,99.17786,338.81,0.39,0.36,2026-04-13,0650,N,VIIRS,n,2.0NRT,307,3.64,D
15.43154,104.41885,345.19,0.45,0.47,2026-04-13,0650,N,VIIRS,n,2.0NRT,309.83,30.51,D
14.724,99.1916,336.98,0.39,0.36,2026-04-13,0650,N,VIIRS,n,2.0NRT,305.03,2.96,D
14.72186,99.17728,333.39,0.39,0.36,2026-04-13,0650,N,VIIRS,n,2.0NRT,305.67,1.84,D
15.64957,106.22414,355.52,0.59,0.53,2026-04-13,0650,N,VIIRS,n,2.0NRT,308.86,55.11,D
14.66885,98.801,339.85,0.39,0.36,2026-04-13,0650,N,VIIRS,n,2.0NRT,304.95,4.43,D
15.37011,103.85401,345.57,0.41,0.45,2026-04-13,0650,N,VIIRS,n,2.0NRT,314.78,11.2,D
14.93023,100.56381,339.56,0.42,0.38,2026-04-13,0650,N,VIIRS,l,2.0NRT,313.9,5.54,D
14.7253,99.15452,344.87,0.39,0.36,2026-04-13,0650,N,VIIRS,n,2.0NRT,305.48,5.36,D
14.72317,99.14027,338.85,0.39,0.36,2026-04-13,0650,N,VIIRS,n,2.0NRT,307.86,10.46,D
14.68902,98.86697,353.34,0.39,0.36,2026-04-13,0650,N,VIIRS,n,2.0NRT,307.46,8.4,D
14.92013,100.41857,341.96,0.42,0.37,2026-04-13,0650,N,VIIRS,n,2.0NRT,312.89,5.19,D
14.69287,98.87,335.31,0.39,0.36,2026-04-13,0650,N,VIIRS,n,2.0NRT,303.43,3.73,D
14.93145,100.44846,339.95,0.42,0.37,2026-04-13,0650,N,VIIRS,l,2.0NRT,313.87,4.91,D
15.49508,104.64693,336.67,0.47,0.47,2026-04-13,0650,N,VIIRS,l,2.0NRT,309.58,6.69,D
14.9095,100.27105,345.99,0.41,0.37,2026-04-13,0650,N,VIIRS,n,2.0NRT,318.89,27.86,D
15.49948,104.64637,350.56,0.47,0.47,2026-04-13,0650,N,VIIRS,n,2.0NRT,309.7,6.69,D
14.93336,100.41263,344.28,0.41,0.37,2026-04-13,0650,N,VIIRS,l,2.0NRT,316.79,7,D
14.93281,100.40877,351.03,0.41,0.37,2026-04-13,0650,N,VIIRS,n,2.0NRT,318.16,7,D
14.93625,100.40824,349.76,0.41,0.37,2026-04-13,0650,N,VIIRS,n,2.0NRT,318.94,12.81,D
14.7525,99.15398,336.96,0.39,0.36,2026-04-13,0650,N,VIIRS,n,2.0NRT,306.26,4.01,D
14.7553,99.14991,332.08,0.39,0.36,2026-04-13,0650,N,VIIRS,l,2.0NRT,306.58,3.26,D
14.6512,98.46093,337.86,0.38,0.36,2026-04-13,0650,N,VIIRS,n,2.0NRT,301.44,10.06,D
15.7888,106.86114,350.99,0.33,0.55,2026-04-13,0650,N,VIIRS,n,2.0NRT,301.95,6.99,D
15.44703,104.05658,351.9,0.43,0.46,2026-04-13,0650,N,VIIRS,n,2.0NRT,314.78,16.14,D
15.7939,106.86032,351.21,0.33,0.55,2026-04-13,0650,N,VIIRS,n,2.0NRT,299.14,6.99,D
15.39107,103.59106,352.82,0.4,0.44,2026-04-13,0650,N,VIIRS,n,2.0NRT,314.55,11.96,D
15.79702,106.84241,330.95,0.33,0.55,2026-04-13,0650,N,VIIRS,n,2.0NRT,301.16,4.08,D
15.79483,106.82356,337.31,0.33,0.55,2026-04-13,0650,N,VIIRS,n,2.0NRT,301.31,6.64,D
15.79442,106.82009,353.25,0.33,0.55,2026-04-13,0650,N,VIIRS,n,2.0NRT,301.45,5.26,D
15.54869,104.78873,351.72,0.48,0.48,2026-04-13,0650,N,VIIRS,n,2.0NRT,308.48,11.48,D
15.54813,104.78422,343.95,0.48,0.48,2026-04-13,0650,N,VIIRS,n,2.0NRT,307.81,4.77,D
15.19222,102.07616,348.1,0.49,0.4,2026-04-13,0650,N,VIIRS,n,2.0NRT,312.48,18.84,D
14.72509,98.83566,335.66,0.39,0.36,2026-04-13,0650,N,VIIRS,n,2.0NRT,304.52,2.71,D
15.80213,106.84172,367,0.33,0.55,2026-04-13,0650,N,VIIRS,h,2.0NRT,301.48,4.08,D
14.83477,99.54607,348.19,0.39,0.36,2026-04-13,0650,N,VIIRS,n,2.0NRT,317.39,5.75,D
14.74297,98.93162,333.06,0.39,0.36,2026-04-13,0650,N,VIIRS,l,2.0NRT,304.22,4.26,D
14.94102,100.24679,347.7,0.41,0.37,2026-04-13,0650,N,VIIRS,n,2.0NRT,318.73,9.82,D
14.83813,99.54557,348.78,0.39,0.36,2026-04-13,0650,N,VIIRS,n,2.0NRT,314.12,8.03,D
14.77757,99.13921,340.87,0.39,0.36,2026-04-13,0650,N,VIIRS,n,2.0NRT,308.36,3.41,D
14.74468,98.92036,335.11,0.39,0.36,2026-04-13,0650,N,VIIRS,n,2.0NRT,307.93,9.16,D
14.74413,98.91678,331.84,0.39,0.36,2026-04-13,0650,N,VIIRS,n,2.0NRT,304.9,5.19,D
15.50463,104.33649,347.1,0.45,0.47,2026-04-13,0650,N,VIIRS,n,2.0NRT,314.28,10.5,D
14.78036,99.13508,339.51,0.39,0.36,2026-04-13,0650,N,VIIRS,n,2.0NRT,308.57,3.41,D
14.748,98.91984,333.68,0.39,0.36,2026-04-13,0650,N,VIIRS,n,2.0NRT,305.41,9.16,D
14.74746,98.91626,345.49,0.39,0.36,2026-04-13,0650,N,VIIRS,n,2.0NRT,306.27,5.19,D
15.76008,106.31458,335.22,0.6,0.53,2026-04-13,0650,N,VIIRS,l,2.0NRT,305.62,4.36,D
15.86693,107.17173,354.28,0.35,0.56,2026-04-13,0650,N,VIIRS,n,2.0NRT,298.07,7.33,D
15.68127,105.59031,330.58,0.54,0.51,2026-04-13,0650,N,VIIRS,l,2.0NRT,304.68,2.27,D
15.84706,106.86974,330.39,0.33,0.55,2026-04-13,0650,N,VIIRS,n,2.0NRT,299.17,2.18,D
15.62618,105.07716,332,0.5,0.49,2026-04-13,0650,N,VIIRS,l,2.0NRT,305.46,2.76,D
15.40361,103.34219,342.96,0.39,0.44,2026-04-13,0650,N,VIIRS,l,2.0NRT,313.44,8.57,D
14.78817,99.00546,338.55,0.39,0.36,2026-04-13,0650,N,VIIRS,l,2.0NRT,309.31,2.78,D
14.78763,99.00187,342.31,0.39,0.36,2026-04-13,0650,N,VIIRS,n,2.0NRT,309.18,2.78,D
14.79095,99.00133,352.75,0.39,0.36,2026-04-13,0650,N,VIIRS,n,2.0NRT,311.98,7.29,D
14.79428,99.00079,352.86,0.39,0.36,2026-04-13,0650,N,VIIRS,n,2.0NRT,310.23,7.29,D
15.86711,107.17193,367,0.35,0.56,2026-04-13,0650,N,VIIRS,h,2.0NRT,298.12,8.05,D
15.627,105.07507,336.59,0.5,0.49,2026-04-13,0650,N,VIIRS,l,2.0NRT,306.66,2.83,D
15.44969,103.63358,347.93,0.4,0.44,2026-04-13,0650,N,VIIRS,n,2.0NRT,314.93,11.07,D
15.00801,100.35082,340.46,0.41,0.37,2026-04-13,0650,N,VIIRS,l,2.0NRT,313.78,4.8,D
14.96539,100.05382,347.17,0.41,0.37,2026-04-13,0650,N,VIIRS,n,2.0NRT,317.17,8.47,D
14.84188,99.21014,334.82,0.39,0.36,2026-04-13,0650,N,VIIRS,l,2.0NRT,307.67,5.66,D
14.78722,98.8222,333.47,0.39,0.36,2026-04-13,0650,N,VIIRS,n,2.0NRT,303.68,2.27,D
15.16125,101.39214,341.99,0.45,0.39,2026-04-13,0650,N,VIIRS,l,2.0NRT,315.08,8.83,D
14.73435,98.45128,343.5,0.38,0.36,2026-04-13,0650,N,VIIRS,n,2.0NRT,302.11,3.44,D
14.68353,98.12011,334.33,0.38,0.36,2026-04-13,0650,N,VIIRS,n,2.0NRT,303.58,3.25,D
15.60388,104.7703,342.72,0.48,0.48,2026-04-13,0650,N,VIIRS,n,2.0NRT,311.98,5.38,D
14.73766,98.45075,333.43,0.38,0.36,2026-04-13,0650,N,VIIRS,n,2.0NRT,302.49,3.44,D
14.68685,98.11958,341.32,0.38,0.36,2026-04-13,0650,N,VIIRS,n,2.0NRT,305.44,3.25,D
14.69071,98.1226,367,0.38,0.36,2026-04-13,0650,N,VIIRS,h,2.0NRT,306.83,6.23,D
15.60777,104.76518,336.27,0.48,0.48,2026-04-13,0650,N,VIIRS,l,2.0NRT,310.24,5.39,D
14.88429,99.40411,341.07,0.39,0.36,2026-04-13,0650,N,VIIRS,l,2.0NRT,311.1,5.27,D
14.74098,98.45021,339.93,0.38,0.36,2026-04-13,0650,N,VIIRS,n,2.0NRT,304.66,7.15,D
14.73663,98.42174,342.18,0.38,0.36,2026-04-13,0650,N,VIIRS,n,2.0NRT,304.52,3.71,D
14.73609,98.41817,342.67,0.38,0.36,2026-04-13,0650,N,VIIRS,n,2.0NRT,303.45,3.71,D
14.69126,98.12615,334.51,0.38,0.36,2026-04-13,0650,N,VIIRS,n,2.0NRT,303.05,4.22,D
14.69017,98.11904,333.43,0.38,0.36,2026-04-13,0650,N,VIIRS,n,2.0NRT,304.35,6.23,D
14.74375,98.44612,348.2,0.38,0.36,2026-04-13,0650,N,VIIRS,n,2.0NRT,307.89,7.15,D
14.69403,98.12206,336.95,0.38,0.36,2026-04-13,0650,N,VIIRS,n,2.0NRT,301.55,6.23,D
16.00047,108.09953,331.69,0.4,0.6,2026-04-13,0650,N,VIIRS,n,2.0NRT,298.12,4.51,D
14.74707,98.44559,340.59,0.38,0.36,2026-04-13,0650,N,VIIRS,n,2.0NRT,306.02,3.83,D
14.74653,98.44202,341.78,0.38,0.36,2026-04-13,0650,N,VIIRS,n,2.0NRT,306.38,3.46,D
14.72148,98.27834,331.47,0.38,0.36,2026-04-13,0650,N,VIIRS,l,2.0NRT,302.61,2.98,D
15.87395,106.90241,332.66,0.33,0.55,2026-04-13,0650,N,VIIRS,n,2.0NRT,303.14,2.95,D
14.91377,99.53405,340.4,0.39,0.36,2026-04-13,0650,N,VIIRS,l,2.0NRT,314.46,4.33,D
14.83299,98.99091,336.36,0.39,0.36,2026-04-13,0650,N,VIIRS,n,2.0NRT,306.99,2.11,D
14.7248,98.27779,330.24,0.38,0.36,2026-04-13,0650,N,VIIRS,l,2.0NRT,303.74,2.98,D
15.87944,106.90484,349.35,0.33,0.55,2026-04-13,0650,N,VIIRS,n,2.0NRT,301.47,11.38,D
15.87912,106.90199,354.26,0.33,0.55,2026-04-13,0650,N,VIIRS,n,2.0NRT,305.34,11.38,D
14.83578,98.98675,343.61,0.39,0.36,2026-04-13,0650,N,VIIRS,n,2.0NRT,307.94,7.57,D
14.72647,98.26656,352.68,0.38,0.36,2026-04-13,0650,N,VIIRS,n,2.0NRT,304.65,9.76,D
14.72592,98.26299,334.44,0.38,0.36,2026-04-13,0650,N,VIIRS,n,2.0NRT,302.6,5.19,D
14.8391,98.9862,367,0.39,0.36,2026-04-13,0650,N,VIIRS,h,2.0NRT,309.1,7.57,D
14.83855,98.98254,335.79,0.39,0.36,2026-04-13,0650,N,VIIRS,n,2.0NRT,306.37,3.17,D
14.838,98.9789,341.24,0.39,0.36,2026-04-13,0650,N,VIIRS,n,2.0NRT,306.64,3.17,D
14.81486,98.82513,335.97,0.39,0.36,2026-04-13,0650,N,VIIRS,n,2.0NRT,303.21,2.31,D
14.84242,98.98563,346.74,0.39,0.36,2026-04-13,0650,N,VIIRS,n,2.0NRT,308.14,8.13,D
14.84132,98.97834,337.81,0.39,0.36,2026-04-13,0650,N,VIIRS,n,2.0NRT,305.79,4.94,D
14.84078,98.97472,332.55,0.39,0.36,2026-04-13,0650,N,VIIRS,l,2.0NRT,305.21,2.06,D
15.40915,102.97262,344.07,0.55,0.43,2026-04-13,0650,N,VIIRS,n,2.0NRT,312.77,40.72,D
14.8759,99.18652,342.41,0.39,0.36,2026-04-13,0650,N,VIIRS,n,2.0NRT,308.82,3.08,D
14.88141,99.20052,342.83,0.39,0.36,2026-04-13,0650,N,VIIRS,n,2.0NRT,308.55,3.84,D
14.72715,98.18252,348.4,0.38,0.36,2026-04-13,0650,N,VIIRS,n,2.0NRT,303.52,9.17,D
14.7255,98.17182,348.79,0.38,0.36,2026-04-13,0650,N,VIIRS,n,2.0NRT,305.21,10.32,D
14.72495,98.16824,332.79,0.38,0.36,2026-04-13,0650,N,VIIRS,l,2.0NRT,304.22,2.28,D
14.88584,99.20734,336.02,0.39,0.36,2026-04-13,0650,N,VIIRS,l,2.0NRT,307.38,3.13,D
14.8853,99.20369,332.35,0.39,0.36,2026-04-13,0650,N,VIIRS,l,2.0NRT,306.79,3.84,D
14.88419,99.19629,340.36,0.39,0.36,2026-04-13,0650,N,VIIRS,n,2.0NRT,307.73,4.74,D
14.88365,99.19267,351.58,0.39,0.36,2026-04-13,0650,N,VIIRS,n,2.0NRT,310.17,4.74,D
14.88311,99.18906,344.56,0.39,0.36,2026-04-13,0650,N,VIIRS,n,2.0NRT,315.29,16.25,D
14.88258,99.18547,356.77,0.39,0.36,2026-04-13,0650,N,VIIRS,n,2.0NRT,314.45,16.25,D
14.8815,99.17829,344.18,0.39,0.36,2026-04-13,0650,N,VIIRS,n,2.0NRT,312.52,4.12,D
14.82814,98.823,330.49,0.39,0.36,2026-04-13,0650,N,VIIRS,l,2.0NRT,303.96,2.77,D
14.72827,98.16769,334.14,0.38,0.36,2026-04-13,0650,N,VIIRS,n,2.0NRT,303.56,2.28,D
14.88973,99.21047,333.67,0.39,0.36,2026-04-13,0650,N,VIIRS,l,2.0NRT,307.12,2.21,D
14.88698,99.19212,335.9,0.39,0.36,2026-04-13,0650,N,VIIRS,n,2.0NRT,308.92,3.65,D
14.88645,99.18852,349.47,0.39,0.36,2026-04-13,0650,N,VIIRS,n,2.0NRT,311.23,12.16,D
14.88591,99.18494,352.02,0.39,0.36,2026-04-13,0650,N,VIIRS,n,2.0NRT,318.88,12.16,D
14.83092,98.8189,332.26,0.39,0.36,2026-04-13,0650,N,VIIRS,l,2.0NRT,304.06,1.97,D
14.88978,99.18798,349.04,0.39,0.36,2026-04-13,0650,N,VIIRS,n,2.0NRT,311.75,12.16,D
14.88924,99.1844,344.77,0.39,0.36,2026-04-13,0650,N,VIIRS,n,2.0NRT,311.92,12.16,D
15.755,105.51391,335.91,0.53,0.5,2026-04-13,0650,N,VIIRS,n,2.0NRT,304.68,7.34,D
15.08653,100.50512,339.35,0.42,0.38,2026-04-13,0650,N,VIIRS,l,2.0NRT,314.21,3.34,D
14.8975,99.21671,337,0.39,0.36,2026-04-13,0650,N,VIIRS,n,2.0NRT,308.26,1.87,D
14.89258,99.18386,354.93,0.39,0.36,2026-04-13,0650,N,VIIRS,n,2.0NRT,316.59,11.52,D
14.89871,99.17923,339.32,0.39,0.36,2026-04-13,0650,N,VIIRS,n,2.0NRT,312.69,7.91,D
14.89819,99.1757,350.4,0.39,0.36,2026-04-13,0650,N,VIIRS,n,2.0NRT,313.82,7.91,D
14.90205,99.1787,367,0.39,0.36,2026-04-13,0650,N,VIIRS,h,2.0NRT,314.34,7.91,D
14.90591,99.18175,336.82,0.39,0.36,2026-04-13,0650,N,VIIRS,n,2.0NRT,311.36,4.73,D
14.90926,99.18126,336.6,0.39,0.36,2026-04-13,0650,N,VIIRS,l,2.0NRT,309.66,4.73,D
14.90872,99.1777,333.29,0.39,0.36,2026-04-13,0650,N,VIIRS,l,2.0NRT,308.25,5.61,D
15.56035,103.7741,346.35,0.41,0.45,2026-04-13,0650,N,VIIRS,n,2.0NRT,314.97,9.33,D
14.9126,99.18077,340.46,0.39,0.36,2026-04-13,0650,N,VIIRS,n,2.0NRT,309.47,6.08,D
14.91207,99.17719,343.45,0.39,0.36,2026-04-13,0650,N,VIIRS,n,2.0NRT,312.12,8.41,D
15.78207,105.46426,344.34,0.53,0.5,2026-04-13,0650,N,VIIRS,n,2.0NRT,305.41,8.72,D
14.91701,99.18744,341.23,0.39,0.36,2026-04-13,0650,N,VIIRS,n,2.0NRT,311.62,3.31,D
14.91595,99.18032,351.78,0.39,0.36,2026-04-13,0650,N,VIIRS,n,2.0NRT,310.28,6.08,D
14.92035,99.18692,339.49,0.39,0.36,2026-04-13,0650,N,VIIRS,l,2.0NRT,312.39,3.24,D
14.92424,99.19005,334.53,0.39,0.36,2026-04-13,0650,N,VIIRS,l,2.0NRT,308.39,3.24,D
14.92815,99.1933,337.79,0.39,0.36,2026-04-13,0650,N,VIIRS,n,2.0NRT,307.53,2.94,D
14.92759,99.18959,346.01,0.39,0.36,2026-04-13,0650,N,VIIRS,n,2.0NRT,307.78,4.49,D
14.87755,98.81818,331.66,0.39,0.36,2026-04-13,0650,N,VIIRS,l,2.0NRT,305.93,2.33,D
