date,station,lat,lon,granule_count,mcd19a2_aod_047,mcd19a2_aod_055,mcd19a2_aod_uncertainty,mcd19a2_aod_qa,mcd19a2_column_wv
2023-01-04,HCM_2,10.8231,106.6297,1265,,,0.19479070247933883,1283.0,332.28526170798904
2023-01-05,HCM_2,10.8231,106.6297,1278,,,0.272904132231405,1283.0,697.5239669421488
2023-01-06,HCM_2,10.8231,106.6297,1306,,,0.23520909090909095,1281.6617768595042,411.8902892561983
2023-01-07,HCM_2,10.8231,106.6297,1278,,,0.47611949035812673,1283.0,422.9926308539944
2023-01-08,HCM_2,10.8231,106.6297,1326,,,0.2867719008264463,1283.0,1313.374311294766
2023-01-09,HCM_2,10.8231,106.6297,1277,,,0.2467506198347108,1283.0,1195.4995867768598
2023-01-10,HCM_2,10.8231,106.6297,1288,,,0.5426676997245178,1283.0,1368.0045454545455
2023-01-11,HCM_2,10.8231,106.6297,1287,,,0.18884269972451795,1281.5,2328.2260330578515
2023-01-12,HCM_2,10.8231,106.6297,1279,,,0.3477326446280991,1282.0,3284.918181818182
2023-01-13,HCM_2,10.8231,106.6297,1327,,,0.22005785123966945,1281.5,1496.297520661157
2023-01-14,HCM_2,10.8231,106.6297,1271,,,0.4567520661157024,1283.0,1740.1828512396694
2023-01-15,HCM_2,10.8231,106.6297,1317,0.42400000000000004,0.30760000000000004,0.26853608815426994,1265.9035812672175,1367.0541322314052
2023-01-16,HCM_2,10.8231,106.6297,1269,0.4585313248887367,0.3331201643272852,0.19679297520661151,1241.2239669421488,2616.751859504133
2023-01-17,HCM_2,10.8231,106.6297,1297,0.49270502754820933,0.35849070247933884,0.5772988980716253,3046.089393939394,3104.692355371901
2023-01-18,HCM_2,10.8231,106.6297,1311,,,0.1447275482093664,1281.757575757576,2381.5652892561984
2023-01-19,HCM_2,10.8231,106.6297,1283,0.3822523540489642,0.2767056766209308,0.4350261707988981,1209.7961432506888,3589.8849173553726
2023-01-20,HCM_2,10.8231,106.6297,1334,,,0.14139993112947657,1282.0,386.4548209366392
2023-01-21,HCM_2,10.8231,106.6297,1303,0.062273415977961454,0.04450647382920111,0.3604294077134985,854.6666666666666,3787.4673553719017
2023-01-22,HCM_2,10.8231,106.6297,1378,,,0.26951280991735554,1283.0,377.28484848484845
2023-01-23,HCM_2,10.8231,106.6297,1342,,,0.17514359504132238,1283.0,1546.2527548209366
2023-01-24,HCM_2,10.8231,106.6297,1378,0.2585977011494253,0.18656704980842914,0.5997214187327824,1269.0512396694216,2835.2599173553726
2023-01-25,HCM_2,10.8231,106.6297,1390,,,,1280.0,
2023-01-26,HCM_2,10.8231,106.6297,1359,0.17312002110261143,0.12430097599577945,0.6433461432506891,1088.6847796143252,2331.67741046832
2023-01-27,HCM_2,10.8231,106.6297,1421,,,0.14747224517906332,1283.0,2537.2732093663917
2023-01-28,HCM_2,10.8231,106.6297,1346,0.06240253164556963,0.044194936708860766,0.3012339531680441,1277.7224517906336,2695.2186639118454
2023-01-29,HCM_2,10.8231,106.6297,1414,,,0.27599758953168047,1282.0,682.9902203856751
2023-01-30,HCM_2,10.8231,106.6297,1368,,,0.15924703856749312,1283.0,1509.1226584022038
2023-01-31,HCM_2,10.8231,106.6297,1406,0.3063164327393156,0.22132266204068762,0.6180194903581268,915.4250688705235,3914.175757575758
2023-01-01,HCM_3,10.7626,106.6602,1307,,,0.534767653131452,1281.5,2504.9241569167234
2023-01-02,HCM_3,10.7626,106.6602,1283,,,0.3121011699931176,1283.0,1209.9138334480385
2023-01-03,HCM_3,10.7626,106.6602,1301,,,0.29205079146593255,1282.0,1468.1965588437718
2023-01-04,HCM_3,10.7626,106.6602,1265,,,0.21928988300068822,1283.0,338.5593943565038
2023-01-05,HCM_3,10.7626,106.6602,1278,,,0.2701155540261528,1283.0,637.1512732278046
2023-01-06,HCM_3,10.7626,106.6602,1306,,,0.21717694425326914,1282.8874741913282,432.05361321403984
2023-01-07,HCM_3,10.7626,106.6602,1278,,,0.3769700619408121,1283.0,596.9726772195459
2023-01-08,HCM_3,10.7626,106.6602,1326,,,0.28091307639366825,1283.0,1352.872952512044
2023-01-09,HCM_3,10.7626,106.6602,1277,,,0.2580790089470062,1283.0,1105.330075705437
2023-01-10,HCM_3,10.7626,106.6602,1288,,,0.42591892635925677,1283.0,870.8482450103234
2023-01-11,HCM_3,10.7626,106.6602,1287,,,0.22381789401238816,1281.5,2389.081761871989
2023-01-12,HCM_3,10.7626,106.6602,1279,,,0.34299628355127326,1282.0,3176.1150034411557
2023-01-13,HCM_3,10.7626,106.6602,1327,,,0.24907777013076393,1281.5,1590.375361321404
2023-01-14,HCM_3,10.7626,106.6602,1271,,,0.3955407432897453,1283.0,1686.9746730901584
2023-01-15,HCM_3,10.7626,106.6602,1317,,,0.27699814177563664,1282.9836889194771,792.8112869924295
2023-01-16,HCM_3,10.7626,106.6602,1269,,,0.21348602890571233,1282.8818995182382,2218.8737783895394
2023-01-17,HCM_3,10.7626,106.6602,1297,0.5664564349621473,0.41294397797660015,0.48011761871988984,913.2547832071574,2930.289538885065
2023-01-18,HCM_3,10.7626,106.6602,1311,,,0.1792543702684102,1281.5,734.0178940123881
2023-01-19,HCM_3,10.7626,106.6602,1283,0.5048066860465117,0.3667063953488372,0.42112463867859595,1250.6894012388161,3498.22560220234
2023-01-20,HCM_3,10.7626,106.6602,1334,,,0.15932883688919477,1281.835788024776,385.80130763936677
2023-01-21,HCM_3,10.7626,106.6602,1303,0.1686271716469771,0.12110771369006257,0.3561346868547832,1024.496673548979,3272.5048176187197
2023-01-22,HCM_3,10.7626,106.6602,1378,,,0.2755562973158982,1283.0,453.97790777701306
2023-01-23,HCM_3,10.7626,106.6602,1342,,,0.19075209910529936,1283.0,1868.5947694425324
2023-01-24,HCM_3,10.7626,106.6602,1378,0.3654194756554307,0.2645280898876404,0.5277968341362698,1279.4186510667585,2685.4267033723327
2023-01-25,HCM_3,10.7626,106.6602,1390,,,,1280.0,
2023-01-26,HCM_3,10.7626,106.6602,1359,,,0.5707039229181003,1282.9824501032347,1209.4664831383343
2023-01-27,HCM_3,10.7626,106.6602,1421,,,0.1600874053682037,1282.951066758431,2179.984514796972
2023-01-28,HCM_3,10.7626,106.6602,1346,,,0.32080571231933935,1283.0,1955.3434273916034
2023-01-29,HCM_3,10.7626,106.6602,1414,,,0.28839717825189265,1281.988300068823,1393.5250516173435
2023-01-30,HCM_3,10.7626,106.6602,1368,,,0.17496194081211286,1283.0,1443.5225739848588
2023-01-31,HCM_3,10.7626,106.6602,1406,0.18528726181153746,0.13353850169668494,0.5723870612525809,1166.948107364074,3617.874466620785
2023-01-01,HCM_4,10.88,106.8,1307,,,0.3563840330350998,1281.5,2556.325533379215
2023-01-02,HCM_4,10.88,106.8,1283,,,0.23620997935306254,1283.0,1219.6671025464552
2023-01-03,HCM_4,10.88,106.8,1301,,,0.33280640055058497,1282.0,1679.17515485203
2023-01-04,HCM_4,10.88,106.8,1265,,,0.1452836889194769,1283.0,366.7963523743977
2023-01-05,HCM_4,10.88,106.8,1278,,,0.2541473503097041,1283.0,592.1664831383345
2023-01-06,HCM_4,10.88,106.8,1306,,,0.13806166551961457,1283.0,269.5356503785272
2023-01-07,HCM_4,10.88,106.8,1278,,,0.34180757054370264,1283.0,315.705437026841
2023-01-08,HCM_4,10.88,106.8,1326,,,0.19400743289745354,1283.0,1026.4019958706126
2023-01-09,HCM_4,10.88,106.8,1277,,,0.18497013076393667,1283.0,863.0395732966275
2023-01-10,HCM_4,10.88,106.8,1288,,,0.3753141775636613,1283.0,1614.6041293874741
2023-01-11,HCM_4,10.88,106.8,1287,,,0.1435158981417756,1281.5,1986.252167928424
2023-01-12,HCM_4,10.88,106.8,1279,,,0.31855705437026843,1282.0,2742.0717825189254
2023-01-13,HCM_4,10.88,106.8,1327,,,0.15906662078458358,1281.5,1703.2322092222983
2023-01-14,HCM_4,10.88,106.8,1271,,,0.3271401238816243,1283.0,1696.6452856159665
2023-01-15,HCM_4,10.88,106.8,1317,0.5038251318101934,0.36608047744581135,0.19103069511355814,3875.6690984170677,2242.314728148658
2023-01-16,HCM_4,10.88,106.8,1269,0.4768504233301976,0.3466580432737536,0.15649889883000684,1263.763386097729,1935.2938747419132
2023-01-17,HCM_4,10.88,106.8,1297,0.5922825877494837,0.43200289057123203,0.39702050929112187,4738.290708878183,2901.173227804542
2023-01-18,HCM_4,10.88,106.8,1311,,,0.11576352374397797,1281.5,2640.9662766689607
2023-01-19,HCM_4,10.88,106.8,1283,0.2489404540911038,0.17938454947879476,0.381334549208534,736.6717825189262,4067.634824501032
2023-01-20,HCM_4,10.88,106.8,1334,,,0.15009112181693043,1281.0,509.7520991052993
2023-01-21,HCM_4,10.88,106.8,1303,0.08569965588437715,0.06138169304886443,0.2704738472126634,914.1694884147742,2717.0028905712315
2023-01-22,HCM_4,10.88,106.8,1378,,,0.19354728148657943,1283.0,559.9989676531314
2023-01-23,HCM_4,10.88,106.8,1342,,,0.139355677907777,1283.0,1633.9677907777016
2023-01-24,HCM_4,10.88,106.8,1378,0.2393465887674331,0.17250772710139464,0.40081920165175505,1075.8289057123193,3025.5704060564353
2023-01-25,HCM_4,10.88,106.8,1390,,,,1280.0,
2023-01-26,HCM_4,10.88,106.8,1359,0.1434120317820658,0.10303348467650397,0.461480798348245,1083.3195457673778,2518.4834824501036
2023-01-27,HCM_4,10.88,106.8,1421,,,0.11366028905712319,1283.0,2258.132622161046
2023-01-28,HCM_4,10.88,106.8,1346,,,0.24006228492773574,1283.0,1984.1696490020647
2023-01-29,HCM_4,10.88,106.8,1414,0.3242052401746725,0.23390393013100436,0.2063813489332416,1277.8677219545766,1514.362560220234
2023-01-30,HCM_4,10.88,106.8,1368,0.3411845802025482,0.24679924861156483,0.1309110116999312,965.8652443220922,2262.9719889883004
2023-01-31,HCM_4,10.88,106.8,1406,0.23636884973404254,0.17036353058510634,0.4088038540949759,944.2039229181006,3708.349139710942
2023-01-01,HCM_5,10.732,106.72,1307,,,0.3456218116641389,1281.5,2614.633530952709
2023-01-02,HCM_5,10.732,106.72,1283,,,0.21701647594098988,1283.0,1193.335998897008
2023-01-03,HCM_5,10.732,106.72,1301,,,0.25153653660554254,1282.0,1555.8860471529022
2023-01-04,HCM_5,10.732,106.72,1265,,,0.14238204880739,1283.0,277.4293395836205
2023-01-05,HCM_5,10.732,106.72,1278,,,0.25613966634496066,1283.0,705.2927064662898
2023-01-06,HCM_5,10.732,106.72,1306,,,0.13567613401351167,1283.0,362.0690748655729
2023-01-07,HCM_5,10.732,106.72,1278,,,0.28953750172342485,1283.0,462.33303460636984
2023-01-08,HCM_5,10.732,106.72,1326,,,0.1960540466014063,1283.0,1011.5570108920447
2023-01-09,HCM_5,10.732,106.72,1277,0.5907734375,0.43182421875,0.18225403281400798,1279.57631324969,2476.8919067971874
2023-01-10,HCM_5,10.732,106.72,1288,,,0.3140834137598235,1283.0,810.9339583620571
2023-01-11,HCM_5,10.732,106.72,1287,,,0.13845967185992003,1281.5,2381.1580035847237
2023-01-12,HCM_5,10.732,106.72,1279,,,0.32103260719702187,1282.0,3258.967668550944
2023-01-13,HCM_5,10.732,106.72,1327,,,0.15986805459809733,1281.5,1781.8549565696949
2023-01-14,HCM_5,10.732,106.72,1271,,,0.2882813318626775,1283.0,1396.9034192747827
2023-01-15,HCM_5,10.732,106.72,1317,0.42585227272727266,0.3096136363636363,0.19374341651730317,1279.3236591755135,1232.9922101199502
2023-01-16,HCM_5,10.732,106.72,1269,0.45940051434759066,0.33366039523551705,0.1543415827933269,1226.41327726458,2886.0330897559634
2023-01-17,HCM_5,10.732,106.72,1297,0.7541725466342255,0.5532731143552311,0.34417027436922654,2540.2179098304146,3019.9707707155662
2023-01-18,HCM_5,10.732,106.72,1311,,,0.11028843237281123,1281.5,841.9717358334483
2023-01-19,HCM_5,10.732,106.72,1283,0.3595003780432481,0.2602481475880841,0.3665657658899766,877.1601406314628,3902.3295188197985
2023-01-20,HCM_5,10.732,106.72,1334,,,0.14418544050737625,1281.0,671.162139804219
2023-01-21,HCM_5,10.732,106.72,1303,0.2196493036211699,0.15812883008356549,0.2532463808079415,899.104416563261,2875.6171239487107
2023-01-22,HCM_5,10.732,106.72,1378,,,0.19221273955604576,1283.0,763.2384530539085
2023-01-23,HCM_5,10.732,106.72,1342,,,0.13437591341513855,1283.0,1903.2689921411827
2023-01-24,HCM_5,10.732,106.72,1378,0.22733661091711077,0.1637824848373461,0.3648853577829863,1122.0084103129739,3391.0558389631874
2023-01-25,HCM_5,10.732,106.72,1390,,,,1280.0,
2023-01-26,HCM_5,10.732,106.72,1359,,,0.41536888184199633,1283.0,1196.1393216600025
2023-01-27,HCM_5,10.732,106.72,1421,0.44897996976568405,0.32592668178382467,0.1140461188473735,1174.413484075555,2536.2327312836064
2023-01-28,HCM_5,10.732,106.72,1346,,,0.23870936164345788,1283.0,1992.958499931063
2023-01-29,HCM_5,10.732,106.72,1414,0.379,0.274,0.2100199227905694,1281.9085895491519,1215.9771818557836
2023-01-30,HCM_5,10.732,106.72,1368,,,0.12855501171928857,1283.0,1445.0679718737074
2023-01-31,HCM_5,10.732,106.72,1406,0.25462492260061925,0.1834773219814242,0.39603302081897146,896.6442851233971,3842.7841582793326
