datetime_utc,location_id,location_name,latitude,longitude,CO mass µg/m³,NO₂ mass µg/m³,O₃ mass µg/m³,PM2.5 µg/m³,SO₂ mass µg/m³,pm25_was_missing
2024-06-15 07:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,,,30.681428571428572,45.702999999999996,45.05571428571429,1
2024-06-15 08:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,,,29.632857142857144,59.666,45.46142857142857,1
2024-06-15 09:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,,,28.584285714285716,73.62899999999999,45.86714285714286,1
2024-06-15 10:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,,,27.535714285714285,87.592,46.27285714285714,1
2024-06-15 11:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,,,26.487142857142857,101.55499999999999,46.67857142857143,1
2024-06-15 12:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,,,25.43857142857143,115.51799999999999,47.08428571428571,1
2024-06-15 13:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,,,24.39,,47.49,1
2024-06-15 14:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,,,26.923333333333332,,47.484693877551024,1
2024-06-15 15:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,,,29.456666666666667,,47.479387755102046,1
2024-06-15 16:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,0.0,,31.99,171.37,47.47408163265306,0
2024-06-15 17:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,0.0,,28.976666666666667,127.52666666666667,47.46877551020408,1
2024-06-15 18:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,0.0,,25.96333333333333,83.68333333333334,47.463469387755104,1
2024-06-15 19:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,0.0,,22.95,39.84,47.458163265306126,0
2024-06-15 20:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,0.0,,24.29,53.35,,1
2024-06-15 21:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,0.0,,25.63,66.86,,0
2024-06-15 22:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,0.0,,25.272352941176468,68.31823529411764,,1
2024-06-15 23:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,0.0,,24.91470588235294,69.7764705882353,,1
2024-06-16 00:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,0.0,,24.55705882352941,71.23470588235294,,1
2024-06-16 01:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,0.0,,24.199411764705882,72.69294117647058,,1
2024-06-16 02:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,,,23.84176470588235,74.15117647058824,,1
2024-06-16 03:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,,,23.484117647058824,75.60941176470588,,1
2024-06-16 04:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,,,,,,1
2024-06-16 05:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,,,,,,1
2024-06-16 06:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,,,,,,1
2024-06-16 07:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,,,,,,1
2024-06-16 08:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,,,,,,1
2024-06-16 09:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,,,,,,1
2024-06-16 10:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,,,,,,1
2024-06-16 11:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,,,,,,1
2024-06-16 12:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,,,,,,1
2024-06-16 13:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,,,,,,1
2024-06-16 14:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,0.0,,19.55,91.65,,0
2024-06-16 15:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,0.0,,22.816666666666666,110.52333333333334,,1
2024-06-16 16:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,0.0,,26.083333333333336,129.39666666666668,,1
2024-06-16 17:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,0.0,51.44,29.35,148.27,,0
2024-06-16 18:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,0.0,50.873333333333335,28.0475,108.39000000000001,,1
2024-06-16 19:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,0.0,50.306666666666665,26.745,68.51,,1
2024-06-16 20:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,0.0,49.74,25.442500000000003,28.63,,0
2024-06-16 21:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,0.0,50.76,24.14,17.79,,0
2024-06-16 22:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,6.1,50.75666666666667,22.42,48.495000000000005,,1
2024-06-16 23:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,12.2,50.75333333333333,20.7,79.2,,0
2024-06-17 00:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,0.0,50.75,30.93,64.02,,0
2024-06-17 01:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,0.0,50.75066666666667,34.955,65.745,,1
2024-06-17 02:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,0.0,50.751333333333335,38.98,67.47,,0
2024-06-17 03:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,0.0,50.752,37.971666666666664,64.38785714285714,,1
2024-06-17 04:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,0.0,50.75266666666666,36.96333333333333,61.30571428571429,,1
2024-06-17 05:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,0.0,50.75333333333333,35.955,58.223571428571425,,1
2024-06-17 06:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,0.0,50.754,34.946666666666665,55.14142857142857,,1
2024-06-17 07:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,,,33.93833333333333,52.059285714285714,,1
2024-06-17 08:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,,,32.93,48.97714285714285,,1
2024-06-17 09:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,,,,,,1
2024-06-17 10:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,,,,,,1
2024-06-17 11:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,,,,,,1
2024-06-17 12:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,,,,,,1
2024-06-17 13:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,,,,,,1
2024-06-17 14:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,,,26.88,,47.23,1
2024-06-17 15:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,0.0,50.76,18.04,,46.97958333333333,1
2024-06-17 16:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,0.0,51.69,9.2,24.32,46.729166666666664,0
2024-06-17 17:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,0.0,50.7,2.0,7.89,46.47875,0
2024-06-17 18:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,0.0,49.735,10.65,13.25,46.22833333333333,1
2024-06-17 19:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,0.0,48.77,19.3,18.61,45.977916666666665,0
2024-06-17 20:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,0.0,50.24,27.95,12.58,45.7275,0
2024-06-17 21:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,0.0,49.64,4.9,9.53,,0
2024-06-17 22:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,0.0,49.475,9.322,9.309999999999999,,1
2024-06-17 23:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,0.0,49.31,13.744,9.09,,0
2024-06-18 00:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,0.0,49.39826086956522,18.166,11.47,,1
2024-06-18 01:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,0.0,49.48652173913044,22.588,13.850000000000001,,1
2024-06-18 02:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,0.0,49.57478260869566,27.01,16.23,,0
2024-06-18 03:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,0.0,49.663043478260875,26.578181818181818,20.38,,1
2024-06-18 04:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,0.0,49.75130434782609,26.14636363636364,24.53,,1
2024-06-18 05:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,0.0,49.8395652173913,25.714545454545455,28.68,,1
2024-06-18 06:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,,,25.282727272727275,32.83,,1
2024-06-18 07:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,,,24.85090909090909,36.980000000000004,,1
2024-06-18 08:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,,,24.41909090909091,41.129999999999995,,1
2024-06-18 09:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,,,,,,1
2024-06-18 10:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,,,,,,1
2024-06-18 11:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,,,,,,1
2024-06-18 12:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,,,,,,1
2024-06-18 13:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,,,22.26,,,1
2024-06-18 14:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,,,25.743333333333336,,,1
2024-06-18 15:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,,,29.226666666666667,,,1
2024-06-18 16:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,0.0,,32.71,74.33,,0
2024-06-18 17:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,0.0,,30.09,68.0675,,1
2024-06-18 18:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,0.0,,27.47,61.805,,1
2024-06-18 19:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,0.0,,24.85,55.542500000000004,,1
2024-06-18 20:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,0.0,,22.229999999999997,49.28,,1
2024-06-18 21:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,0.0,,19.61,43.0175,,1
2024-06-18 22:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,0.0,51.34,25.05,36.755,,1
2024-06-18 23:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,0.0,51.31941176470588,26.955,,,1
2024-06-19 00:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,0.0,51.29882352941177,28.86,24.23,,0
2024-06-19 01:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,0.0,51.27823529411765,28.470714285714287,42.93071428571429,,1
2024-06-19 02:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,0.0,51.25764705882353,28.08142857142857,61.63142857142857,,1
2024-06-19 03:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,0.0,51.237058823529416,27.692142857142855,80.33214285714286,,1
2024-06-19 04:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,0.0,51.216470588235296,27.302857142857142,99.03285714285715,,1
2024-06-19 05:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,,,26.91357142857143,117.73357142857144,,1
2024-06-19 06:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,,,26.524285714285714,136.43428571428572,,1
2024-06-19 07:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,,,,,,1
2024-06-19 08:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,,,,,,1
2024-06-19 09:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,,,,,,1
2024-06-19 10:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,,,,,,1
2024-06-19 11:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,,,,,,1
2024-06-19 12:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,,,,,,1
2024-06-19 13:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,,,,,,1
2024-06-19 14:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,0.0,,23.41,286.04,35.21,0
2024-06-19 15:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,0.0,50.99,20.64,153.86,35.024358974358975,0
2024-06-19 16:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,0.0,51.76,17.87,3.5,34.83871794871795,0
2024-06-19 17:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,79.73333333333333,50.76,15.1,5.02,34.653076923076924,1
2024-06-19 18:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,159.46666666666667,49.76,12.33,6.54,34.4674358974359,0
2024-06-19 19:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,239.2,49.54,9.56,4.57,34.28179487179487,0
2024-06-19 20:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,119.6,48.55,13.0,12.32,34.09615384615385,1
2024-06-19 21:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,0.0,47.56,16.44,20.07,,0
2024-06-19 22:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,0.0,49.87,19.88,14.7,,0
2024-06-19 23:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,0.0,49.65333333333333,21.25,12.315,,1
2024-06-20 00:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,0.0,49.43666666666667,22.62,9.93,,0
2024-06-20 01:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,0.0,49.22,26.47,7.9,,0
2024-06-20 02:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,0.0,49.40172413793103,33.205,11.945,,1
2024-06-20 03:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,0.0,49.58344827586207,39.94,15.99,,0
2024-06-20 04:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,0.0,49.7651724137931,38.51307692307692,15.63875,,1
2024-06-20 05:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,0.0,49.94689655172414,37.08615384615384,15.2875,,1
2024-06-20 06:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,0.0,50.12862068965517,35.65923076923077,14.93625,,1
2024-06-20 07:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,,50.310344827586206,34.23230769230769,14.585,,1
2024-06-20 08:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,,,32.80538461538461,14.23375,,1
2024-06-20 09:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,,,31.378461538461536,13.8825,,1
2024-06-20 10:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,,,,,,1
2024-06-20 11:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,,,,,,1
2024-06-20 12:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,,,,,,1
2024-06-20 13:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,,,,,,1
2024-06-20 14:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,,,,,,1
2024-06-20 15:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,,,,,,1
2024-06-20 16:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,,,21.39,,,1
2024-06-20 17:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,,,23.976666666666667,,,1
2024-06-20 18:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,,,26.563333333333333,,,1
2024-06-20 19:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,0.0,,29.15,10.37,,0
2024-06-20 20:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,0.0,,28.83,23.625,,1
2024-06-20 21:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,0.0,,28.51,36.88,,0
2024-06-20 22:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,0.0,,29.32,46.826,,1
2024-06-20 23:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,0.0,,30.13,56.772000000000006,,1
2024-06-21 00:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,0.0,,31.316666666666666,66.718,,1
2024-06-21 01:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,0.0,,32.50333333333333,76.664,,1
2024-06-21 02:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,0.0,,33.69,86.61,,0
2024-06-21 03:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,0.0,,34.663333333333334,62.480000000000004,,1
2024-06-21 04:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,0.0,,35.63666666666666,38.35,,1
2024-06-21 05:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,0.0,,36.61,14.22,27.97,0
2024-06-21 06:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,0.0,54.49,23.59,0.9,40.69,0
2024-06-21 07:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,0.0,50.03,25.86,2.27,40.649356913183276,0
2024-06-21 08:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,0.0,49.375,22.69,3.913333333333333,40.608713826366554,1
2024-06-21 09:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,0.0,48.72,19.52,5.556666666666667,40.56807073954984,1
2024-06-21 10:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,0.0,48.065,16.35,7.2,40.52742765273312,0
2024-06-21 11:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,0.0,47.41,81.51,7.78,40.486784565916395,0
2024-06-21 12:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,0.0,47.515,46.455000000000005,11.100000000000001,40.44614147909967,1
2024-06-21 13:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,0.0,47.62,11.4,14.42,,0
2024-06-21 14:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,0.0,47.784,17.915,19.422,,1
2024-06-21 15:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,0.0,47.948,24.43,24.424,,1
2024-06-21 16:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,0.0,48.111999999999995,20.64666666666667,29.426,,1
2024-06-21 17:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,0.0,48.275999999999996,16.863333333333333,34.428,,1
2024-06-21 18:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,0.0,48.44,13.08,39.43,,0
2024-06-21 19:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,0.5,48.448,19.0,52.795,,1
2024-06-21 20:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,1.0,48.455999999999996,24.92,66.16,,0
2024-06-21 21:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,0.6666666666666667,48.464,20.51,50.599999999999994,,1
2024-06-21 22:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,0.33333333333333337,48.471999999999994,16.1,35.04,,1
2024-06-21 23:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,0.0,48.48,11.69,19.48,,0
2024-06-22 00:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,0.0,48.537,17.34,215.77999999999997,,1
2024-06-22 01:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,0.0,48.593999999999994,22.99,412.08,,0
2024-06-22 02:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,0.0,48.650999999999996,21.083333333333332,300.47333333333336,,1
2024-06-22 03:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,0.0,48.708,19.176666666666666,188.86666666666667,,1
2024-06-22 04:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,0.0,48.765,17.27,77.26,,0
2024-06-22 05:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,0.0,48.821999999999996,17.012,71.96900000000001,,1
2024-06-22 06:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,,,16.753999999999998,66.678,,1
2024-06-22 07:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,,,16.496,61.387,,1
2024-06-22 08:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,,,16.238,56.096000000000004,,1
2024-06-22 09:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,,,15.98,50.80500000000001,,1
2024-06-22 10:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,,,15.722,45.514,,1
2024-06-22 11:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,,,,,,1
2024-06-22 12:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,,,,,,1
2024-06-22 13:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,,,,,,1
2024-06-22 14:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,0.0,,14.69,24.35,,0
2024-06-22 15:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,0.0,,18.975,24.495,,1
2024-06-22 16:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,0.0,,23.26,24.64,,0
2024-06-22 17:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,0.0,,23.663333333333334,23.225,,1
2024-06-22 18:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,0.0,,24.066666666666666,21.81,,0
2024-06-22 19:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,0.0,49.62,24.47,18.46,,0
2024-06-22 20:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,0.0,49.31,24.085,20.759999999999998,,1
2024-06-22 21:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,0.0,49.0,23.7,23.06,,0
2024-06-22 22:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,0.0,49.083333333333336,18.83,21.099999999999998,,1
2024-06-22 23:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,0.0,49.166666666666664,13.96,19.14,,1
2024-06-23 00:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,0.0,49.25,9.09,17.18,,0
2024-06-23 01:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,0.0,49.294,14.73,28.13,,1
2024-06-23 02:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,0.0,49.338,20.37,39.08,,0
2024-06-23 03:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,0.0,49.382,27.216666666666665,36.42666666666666,,1
2024-06-23 04:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,0.0,49.426,34.06333333333333,33.77333333333333,,1
2024-06-23 05:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,0.0,49.47,40.91,31.12,,0
2024-06-23 06:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,0.0,49.20333333333333,37.81666666666666,44.995,,1
2024-06-23 07:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,0.0,48.93666666666667,34.72333333333333,58.87,,0
2024-06-23 08:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,0.0,48.669999999999995,31.63,53.2925,,1
2024-06-23 09:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,0.0,48.40333333333333,28.53666666666667,47.715,,1
2024-06-23 10:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,0.0,48.13666666666666,25.443333333333335,42.1375,,1
2024-06-23 11:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,0.0,47.87,22.35,36.56,,0
2024-06-23 12:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,0.2,47.974,18.915000000000003,32.485,,1
2024-06-23 13:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,0.4,48.077999999999996,15.48,28.41,,0
2024-06-23 14:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,0.26666666666666666,48.182,12.493333333333334,32.46,,1
2024-06-23 15:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,0.1333333333333333,48.286,9.506666666666668,36.510000000000005,,1
2024-06-23 16:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,0.0,48.39,6.52,40.56,,0
2024-06-23 17:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,0.0,48.44,9.445,34.215,,1
2024-06-23 18:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,0.0,48.49,12.37,27.87,,0
2024-06-23 19:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,0.0,47.2,63.52,22.84,,0
